qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_195_LinJ.16,LinJ.16,100.0,1148,1,1148,212815,213962,0.0,2121.0,1148,688184
Seq_195_LinJ.16,LinJ.16,99.479,768,1,767,199156,199923,0.0,1395.0,1148,688184
Seq_195_LinJ.16,LinJ.10,97.608,418,5,422,474582,474996,0.0,713.0,1148,588579
Seq_195_LinJ.16,LinJ.10,97.602,417,6,422,432075,432488,0.0,712.0,1148,588579
Seq_195_LinJ.16,LinJ.16,100.0,432,5,436,211883,212314,0.0,798.0,1148,688184
Seq_195_LinJ.16,LinJ.10,97.393,422,1,422,469165,469583,0.0,715.0,1148,588579
Seq_195_LinJ.16,LinJ.16,100.0,432,5,436,198224,198655,0.0,798.0,1148,688184
Seq_195_LinJ.16,LinJ.36,90.323,31,965,995,2312446,2312416,0.01,41.7,1148,2743073
Seq_195_LinJ.16,LinJ.25,90.0,30,19,48,360816,360845,0.036,39.9,1148,895083
Seq_195_LinJ.16,LinJ.36,100.0,20,524,543,1017738,1017719,0.13,38.1,1148,2743073
Seq_195_LinJ.16,LinJ.36,92.308,26,1068,1093,863592,863567,0.13,38.1,1148,2743073
Seq_195_LinJ.16,LinJ.35,92.593,27,475,500,1962422,1962397,0.13,38.1,1148,2019672
Seq_195_LinJ.16,LinJ.31,92.308,26,678,703,764476,764451,0.13,38.1,1148,1529246
Seq_195_LinJ.16,LinJ.07,84.615,39,516,554,450725,450689,0.13,38.1,1148,592866
Seq_195_LinJ.16,LinJ.22,87.879,33,626,658,599752,599782,0.13,38.1,1148,782154
Seq_195_LinJ.16,LinJ.04,90.0,30,1069,1097,83091,83120,0.13,38.1,1148,466507
Seq_195_LinJ.16,LinJ.29,87.5,32,1110,1140,947276,947246,0.46,36.2,1148,1272419
Seq_195_LinJ.16,LinJ.08,87.5,32,1065,1095,239423,239453,0.46,36.2,1148,515747
Seq_195_LinJ.16,LinJ.30,89.286,28,971,998,648555,648582,0.46,36.2,1148,1353302
Seq_195_LinJ.16,LinJ.34,89.655,29,775,802,465757,465785,0.46,36.2,1148,1852095
Seq_195_LinJ.16,LinJ.30,95.652,23,486,508,322048,322069,0.46,36.2,1148,1353302
