qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_97_LinJ.08,LinJ.08,100.0,629,1,629,347257,347885,0.0,1162.0,629,515747
Seq_97_LinJ.08,LinJ.08,99.569,232,1,232,326564,326795,4.57e-118,424.0,629,515747
Seq_97_LinJ.08,LinJ.08,99.569,232,1,232,331735,331966,4.57e-118,424.0,629,515747
Seq_97_LinJ.08,LinJ.08,99.569,232,1,232,336908,337139,4.57e-118,424.0,629,515747
Seq_97_LinJ.08,LinJ.08,99.138,232,1,232,342082,342313,2.13e-116,418.0,629,515747
Seq_97_LinJ.08,LinJ.31,79.221,154,23,175,153795,153644,6.76e-22,104.0,629,1529246
Seq_97_LinJ.08,LinJ.08,92.424,66,110,175,313267,313332,4.07e-19,95.3,629,515747
Seq_97_LinJ.08,LinJ.08,92.424,66,110,175,308751,308816,4.07e-19,95.3,629,515747
Seq_97_LinJ.08,LinJ.08,92.424,66,110,175,299539,299604,4.07e-19,95.3,629,515747
Seq_97_LinJ.08,LinJ.08,92.424,66,110,175,304167,304232,4.07e-19,95.3,629,515747
Seq_97_LinJ.08,LinJ.08,92.424,66,110,175,294911,294976,4.07e-19,95.3,629,515747
Seq_97_LinJ.08,LinJ.08,92.424,66,110,175,289287,289352,4.07e-19,95.3,629,515747
Seq_97_LinJ.08,LinJ.34,77.876,113,79,191,199827,199938,2.47e-11,69.4,629,1852095
Seq_97_LinJ.08,LinJ.29,81.176,85,150,232,572705,572789,8.87e-11,67.6,629,1272419
Seq_97_LinJ.08,LinJ.29,81.176,85,150,232,566339,566423,8.87e-11,67.6,629,1272419
Seq_97_LinJ.08,LinJ.29,81.176,85,150,232,559974,560058,8.87e-11,67.6,629,1272419
Seq_97_LinJ.08,LinJ.29,81.176,85,150,232,579108,579192,8.87e-11,67.6,629,1272419
Seq_97_LinJ.08,LinJ.34,76.423,123,37,157,444819,444941,3.19e-10,65.8,629,1852095
Seq_97_LinJ.08,LinJ.34,76.423,123,37,157,440437,440559,3.19e-10,65.8,629,1852095
Seq_97_LinJ.08,LinJ.34,76.423,123,37,157,436056,436178,3.19e-10,65.8,629,1852095
Seq_97_LinJ.08,LinJ.34,76.423,123,37,157,449238,449360,3.19e-10,65.8,629,1852095
Seq_97_LinJ.08,LinJ.34,76.423,123,37,157,431630,431752,3.19e-10,65.8,629,1852095
Seq_97_LinJ.08,LinJ.34,76.423,123,37,157,427238,427360,3.19e-10,65.8,629,1852095
Seq_97_LinJ.08,LinJ.34,76.423,123,37,157,422852,422974,3.19e-10,65.8,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,785524,785409,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,788856,788741,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,792188,792073,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,798853,798738,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,782193,782078,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,778875,778760,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,772411,772296,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,76.271,118,48,159,769085,768970,1.92e-07,56.5,629,1852095
Seq_97_LinJ.08,LinJ.34,77.143,105,27,126,517114,517014,2.48e-06,52.8,629,1852095
Seq_97_LinJ.08,LinJ.34,75.424,118,48,159,795521,795406,8.94e-06,51.0,629,1852095
Seq_97_LinJ.08,LinJ.34,75.424,118,48,159,775722,775608,3.21e-05,49.1,629,1852095
Seq_97_LinJ.08,LinJ.34,75.652,115,48,159,757942,757838,0.000416,45.4,629,1852095
Seq_97_LinJ.08,LinJ.08,100.0,20,539,558,347814,347795,0.07,38.1,629,515747
Seq_97_LinJ.08,LinJ.36,95.455,22,39,60,1716860,1716839,0.25,36.2,629,2743073
Seq_97_LinJ.08,LinJ.08,87.097,31,197,227,308826,308856,0.25,36.2,629,515747
Seq_97_LinJ.08,LinJ.08,87.097,31,197,227,304242,304272,0.25,36.2,629,515747
Seq_97_LinJ.08,LinJ.17,95.455,22,127,148,563083,563104,0.25,36.2,629,690898
Seq_97_LinJ.08,LinJ.13,100.0,19,23,41,441481,441463,0.25,36.2,629,659814
Seq_97_LinJ.08,LinJ.07,87.097,31,4,33,45451,45422,0.9,34.4,629,592866
Seq_97_LinJ.08,LinJ.10,82.5,40,33,71,304720,304681,0.9,34.4,629,588579
Seq_97_LinJ.08,LinJ.03,95.238,21,167,187,140063,140083,0.9,34.4,629,389657
Seq_97_LinJ.08,LinJ.06,84.211,38,6,41,81647,81611,0.9,34.4,629,525234
Seq_97_LinJ.08,LinJ.05,92.0,25,541,563,60685,60661,0.9,34.4,629,467714
Seq_97_LinJ.08,LinJ.36,87.097,31,532,561,2099267,2099296,0.9,34.4,629,2743073
Seq_97_LinJ.08,LinJ.24,100.0,18,144,161,783879,783862,0.9,34.4,629,863815
Seq_97_LinJ.08,LinJ.33,82.927,41,125,162,664724,664764,0.9,34.4,629,1532318
Seq_97_LinJ.08,LinJ.35,87.097,31,135,165,221079,221050,0.9,34.4,629,2019672
Seq_97_LinJ.08,LinJ.13,91.667,24,80,103,82081,82104,0.9,34.4,629,659814
Seq_97_LinJ.08,LinJ.11,91.667,24,164,187,331024,331001,0.9,34.4,629,568611
Seq_97_LinJ.08,LinJ.16,95.455,22,540,561,272064,272044,0.9,34.4,629,688184
Seq_97_LinJ.08,LinJ.19,95.238,21,139,159,282500,282520,0.9,34.4,629,706124
Seq_97_LinJ.08,LinJ.19,87.5,32,89,117,20131,20101,0.9,34.4,629,706124
Seq_97_LinJ.08,LinJ.34,95.455,22,38,58,1045103,1045082,0.9,34.4,629,1852095
Seq_97_LinJ.08,LinJ.17,89.655,29,116,142,480398,480425,0.9,34.4,629,690898
Seq_97_LinJ.08,LinJ.32,95.238,21,40,59,320937,320957,3.2,32.5,629,1544760
Seq_97_LinJ.08,LinJ.28,100.0,17,6,22,808641,808657,3.2,32.5,629,1205031
Seq_97_LinJ.08,LinJ.27,80.952,42,37,78,507538,507498,3.2,32.5,629,1175412
Seq_97_LinJ.08,LinJ.18,88.889,27,59,84,648941,648916,3.2,32.5,629,720431
Seq_97_LinJ.08,LinJ.14,95.0,20,138,157,21833,21814,3.2,32.5,629,656132
Seq_97_LinJ.08,LinJ.09,88.889,27,175,200,382082,382108,3.2,32.5,629,581924
Seq_97_LinJ.08,LinJ.02,100.0,17,43,59,35818,35834,3.2,32.5,629,356299
Seq_97_LinJ.08,LinJ.02,79.245,53,51,103,65303,65256,3.2,32.5,629,356299
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,960751,960778,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,961974,962001,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,963196,963223,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,965637,965664,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,100.0,17,401,417,1355879,1355863,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,100.0,17,463,479,2420639,2420655,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.33,95.0,20,37,56,882537,882556,3.2,32.5,629,1532318
Seq_97_LinJ.08,LinJ.33,95.0,20,87,106,1318321,1318302,3.2,32.5,629,1532318
Seq_97_LinJ.08,LinJ.24,80.0,50,151,195,212010,212059,3.2,32.5,629,863815
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,950974,951001,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,952197,952224,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,953420,953447,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,954642,954669,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,955865,955892,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,957088,957115,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,958311,958338,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,959533,959560,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.19,100.0,17,121,137,325575,325559,3.2,32.5,629,706124
Seq_97_LinJ.08,LinJ.16,100.0,17,541,557,272048,272064,3.2,32.5,629,688184
Seq_97_LinJ.08,LinJ.11,95.0,20,51,70,47670,47651,3.2,32.5,629,568611
Seq_97_LinJ.08,LinJ.11,91.667,24,129,151,119426,119449,3.2,32.5,629,568611
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,943638,943665,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,944861,944888,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,946084,946111,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,947307,947334,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,948528,948555,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.36,86.667,30,43,72,949751,949778,3.2,32.5,629,2743073
Seq_97_LinJ.08,LinJ.34,91.667,24,35,58,948363,948341,3.2,32.5,629,1852095
Seq_97_LinJ.08,LinJ.34,95.238,21,178,197,1219476,1219456,3.2,32.5,629,1852095
Seq_97_LinJ.08,LinJ.07,100.0,17,166,182,183812,183828,3.2,32.5,629,592866
Seq_97_LinJ.08,LinJ.07,85.294,34,128,160,398174,398205,3.2,32.5,629,592866
Seq_97_LinJ.08,LinJ.07,86.667,30,162,190,498859,498887,3.2,32.5,629,592866
Seq_97_LinJ.08,LinJ.31,95.0,20,134,153,528249,528230,3.2,32.5,629,1529246
