qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_277_LinJ.24,LinJ.24,100.0,583,1,583,150291,150873,0.0,1077.0,583,863815
Seq_277_LinJ.24,LinJ.24,99.485,583,1,583,109257,109839,0.0,1061.0,583,863815
Seq_277_LinJ.24,LinJ.24,99.485,583,1,583,116773,117355,0.0,1061.0,583,863815
Seq_277_LinJ.24,LinJ.24,91.549,142,442,583,211955,212096,1e-49,196.0,583,863815
Seq_277_LinJ.24,LinJ.23,80.952,105,437,539,70416,70315,3.79e-14,78.7,583,786683
Seq_277_LinJ.24,LinJ.16,84.058,69,449,517,390913,390981,8.2e-11,67.6,583,688184
Seq_277_LinJ.24,LinJ.16,84.058,69,449,517,436434,436366,8.2e-11,67.6,583,688184
Seq_277_LinJ.24,LinJ.35,77.778,108,442,548,511785,511683,3.81e-09,62.1,583,2019672
Seq_277_LinJ.24,LinJ.33,87.037,54,445,498,428027,428080,3.81e-09,62.1,583,1532318
Seq_277_LinJ.24,LinJ.11,78.095,105,434,533,253192,253295,3.81e-09,62.1,583,568611
Seq_277_LinJ.24,LinJ.11,78.218,101,437,533,161317,161217,3.81e-09,62.1,583,568611
Seq_277_LinJ.24,LinJ.35,77.477,111,439,548,583133,583238,3.81e-09,62.1,583,2019672
Seq_277_LinJ.24,LinJ.11,78.409,88,434,520,210409,210496,1.77e-07,56.5,583,568611
Seq_277_LinJ.24,LinJ.22,87.5,48,448,495,312444,312397,1.77e-07,56.5,583,782154
Seq_277_LinJ.24,LinJ.22,87.5,48,448,495,319888,319841,1.77e-07,56.5,583,782154
Seq_277_LinJ.24,LinJ.22,87.5,48,448,495,339872,339825,1.77e-07,56.5,583,782154
Seq_277_LinJ.24,LinJ.34,77.064,109,442,548,1568849,1568952,1.77e-07,56.5,583,1852095
Seq_277_LinJ.24,LinJ.22,87.5,48,448,495,353636,353589,1.77e-07,56.5,583,782154
Seq_277_LinJ.24,LinJ.22,85.185,54,442,495,443458,443511,1.77e-07,56.5,583,782154
Seq_277_LinJ.24,LinJ.22,87.5,48,448,495,304376,304329,1.77e-07,56.5,583,782154
Seq_277_LinJ.24,LinJ.19,78.495,93,5,93,266560,266651,1.77e-07,56.5,583,706124
Seq_277_LinJ.24,LinJ.22,85.185,54,442,495,397962,398015,1.77e-07,56.5,583,782154
Seq_277_LinJ.24,LinJ.34,76.636,107,59,161,1014816,1014711,6.38e-07,54.7,583,1852095
Seq_277_LinJ.24,LinJ.34,76.636,107,59,161,1007637,1007532,6.38e-07,54.7,583,1852095
Seq_277_LinJ.24,LinJ.02,80.882,68,285,351,138973,138907,2.3e-06,52.8,583,356299
Seq_277_LinJ.24,LinJ.24,78.261,92,437,522,645871,645782,2.3e-06,52.8,583,863815
