qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_266_LinJ.23,LinJ.23,100.0,419,1,419,297095,297513,0.0,774.0,419,786683
Seq_266_LinJ.23,LinJ.23,99.761,419,1,419,245715,246133,0.0,769.0,419,786683
Seq_266_LinJ.23,LinJ.23,98.77,244,1,244,288089,288332,1.38e-121,435.0,419,786683
Seq_266_LinJ.23,LinJ.23,98.361,122,123,244,365006,365127,1.96e-55,215.0,419,786683
Seq_266_LinJ.23,LinJ.23,97.541,122,123,244,322860,322981,9.1e-54,209.0,419,786683
Seq_266_LinJ.23,LinJ.32,75.909,220,203,417,1441682,1441468,4.42e-22,104.0,419,1544760
Seq_266_LinJ.23,LinJ.30,78.014,141,11,149,1127864,1127728,5.75e-16,84.2,419,1353302
Seq_266_LinJ.23,LinJ.35,73.251,243,179,418,444726,444490,7.44e-15,80.5,419,2019672
Seq_266_LinJ.23,LinJ.32,75.155,161,1,157,1441922,1441764,4.48e-12,71.3,419,1544760
Seq_266_LinJ.23,LinJ.35,84.0,75,179,251,1522631,1522559,1.61e-11,69.4,419,2019672
Seq_266_LinJ.23,LinJ.35,84.0,75,179,251,1506879,1506807,1.61e-11,69.4,419,2019672
Seq_266_LinJ.23,LinJ.10,71.805,266,157,417,533753,534010,7.49e-10,63.9,419,588579
Seq_266_LinJ.23,LinJ.30,75.172,145,7,149,1287607,1287467,7.49e-10,63.9,419,1353302
Seq_266_LinJ.23,LinJ.30,75.172,145,7,149,1282486,1282346,7.49e-10,63.9,419,1353302
Seq_266_LinJ.23,LinJ.35,82.895,76,179,251,1410233,1410305,7.49e-10,63.9,419,2019672
Seq_266_LinJ.23,LinJ.35,82.667,75,179,251,1331352,1331280,7.49e-10,63.9,419,2019672
Seq_266_LinJ.23,LinJ.35,82.667,75,179,251,1374471,1374543,7.49e-10,63.9,419,2019672
Seq_266_LinJ.23,LinJ.35,82.667,75,179,251,1348090,1348018,7.49e-10,63.9,419,2019672
Seq_266_LinJ.23,LinJ.30,75.172,145,7,149,1292727,1292587,7.49e-10,63.9,419,1353302
Seq_266_LinJ.23,LinJ.13,71.784,241,179,415,82469,82704,9.7e-09,60.2,419,659814
Seq_266_LinJ.23,LinJ.13,71.784,241,179,415,146263,146028,9.7e-09,60.2,419,659814
Seq_266_LinJ.23,LinJ.12,80.0,80,220,299,50987,51066,9.7e-09,60.2,419,593475
Seq_266_LinJ.23,LinJ.28,81.081,74,347,419,118455,118382,3.49e-08,58.4,419,1205031
Seq_266_LinJ.23,LinJ.35,78.495,93,64,154,115576,115485,3.49e-08,58.4,419,2019672
Seq_266_LinJ.23,LinJ.07,79.268,82,162,243,338886,338806,1.25e-07,56.5,419,592866
Seq_266_LinJ.23,LinJ.30,76.364,110,39,146,1160740,1160845,4.51e-07,54.7,419,1353302
Seq_266_LinJ.23,LinJ.35,86.0,50,367,416,1330512,1330463,4.51e-07,54.7,419,2019672
Seq_266_LinJ.23,LinJ.30,74.101,139,22,158,952996,953132,4.51e-07,54.7,419,1353302
Seq_266_LinJ.23,LinJ.33,88.636,44,372,415,725689,725646,4.51e-07,54.7,419,1532318
Seq_266_LinJ.23,LinJ.33,88.636,44,372,415,852582,852539,4.51e-07,54.7,419,1532318
Seq_266_LinJ.23,LinJ.34,78.652,89,170,256,1042060,1042145,4.51e-07,54.7,419,1852095
Seq_266_LinJ.23,LinJ.35,86.0,50,367,416,1347250,1347201,4.51e-07,54.7,419,2019672
Seq_266_LinJ.23,LinJ.17,74.286,140,31,166,63259,63396,4.51e-07,54.7,419,690898
Seq_266_LinJ.23,LinJ.35,84.906,53,364,416,1375308,1375360,4.51e-07,54.7,419,2019672
Seq_266_LinJ.23,LinJ.34,78.652,89,170,256,1013648,1013733,4.51e-07,54.7,419,1852095
Seq_266_LinJ.23,LinJ.34,78.652,89,170,256,1006469,1006554,4.51e-07,54.7,419,1852095
Seq_266_LinJ.23,LinJ.35,84.906,53,364,416,1411070,1411122,4.51e-07,54.7,419,2019672
Seq_266_LinJ.23,LinJ.35,86.0,50,367,416,1521791,1521742,4.51e-07,54.7,419,2019672
Seq_266_LinJ.23,LinJ.22,77.419,93,162,252,717391,717301,1.62e-06,52.8,419,782154
Seq_266_LinJ.23,LinJ.13,77.907,86,169,252,557932,557847,1.62e-06,52.8,419,659814
Seq_266_LinJ.23,LinJ.34,72.273,220,32,242,203035,202825,1.62e-06,52.8,419,1852095
Seq_266_LinJ.23,LinJ.30,73.944,142,7,146,1294508,1294645,1.62e-06,52.8,419,1353302
Seq_266_LinJ.23,LinJ.22,77.419,93,162,252,648409,648499,1.62e-06,52.8,419,782154
Seq_266_LinJ.23,LinJ.34,72.273,220,32,242,228227,228017,1.62e-06,52.8,419,1852095
Seq_266_LinJ.23,LinJ.19,78.947,76,179,253,673543,673617,5.84e-06,51.0,419,706124
Seq_266_LinJ.23,LinJ.19,78.947,76,179,253,666162,666088,5.84e-06,51.0,419,706124
Seq_266_LinJ.23,LinJ.30,74.074,135,17,149,1339747,1339617,5.84e-06,51.0,419,1353302
Seq_266_LinJ.23,LinJ.01,78.205,78,340,417,86685,86608,5.84e-06,51.0,419,278267
Seq_266_LinJ.23,LinJ.19,78.947,76,179,253,624306,624232,5.84e-06,51.0,419,706124
Seq_266_LinJ.23,LinJ.19,78.947,76,179,253,609060,609134,5.84e-06,51.0,419,706124
Seq_266_LinJ.23,LinJ.34,75.0,112,57,165,1013500,1013610,2.1e-05,49.1,419,1852095
Seq_266_LinJ.23,LinJ.34,75.0,112,57,165,1006321,1006431,2.1e-05,49.1,419,1852095
Seq_266_LinJ.23,LinJ.30,72.515,171,248,415,1161613,1161779,2.1e-05,49.1,419,1353302
Seq_266_LinJ.23,LinJ.06,79.452,73,73,142,450559,450630,2.1e-05,49.1,419,525234
Seq_266_LinJ.23,LinJ.06,78.947,76,179,252,450703,450777,2.1e-05,49.1,419,525234
