qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_330_LinJ.27,LinJ.27,100.0,193,1,193,713293,713485,1.32e-98,357.0,193,1175412
Seq_330_LinJ.27,LinJ.04,77.206,136,13,147,333139,333005,1.15e-14,78.7,193,466507
Seq_330_LinJ.27,LinJ.09,76.429,140,1,136,41756,41891,6.93e-12,69.4,193,581924
Seq_330_LinJ.27,LinJ.27,76.119,134,66,193,935562,935429,8.97e-11,65.8,193,1175412
Seq_330_LinJ.27,LinJ.22,83.824,68,81,146,345259,345194,1.16e-09,62.1,193,782154
Seq_330_LinJ.27,LinJ.22,83.824,68,81,146,340518,340453,1.16e-09,62.1,193,782154
Seq_330_LinJ.27,LinJ.22,83.824,68,81,146,354282,354217,1.16e-09,62.1,193,782154
Seq_330_LinJ.27,LinJ.22,83.099,71,78,146,442815,442883,1.16e-09,62.1,193,782154
Seq_330_LinJ.27,LinJ.05,83.077,65,83,146,448806,448870,1.5e-08,58.4,193,467714
Seq_330_LinJ.27,LinJ.31,83.333,66,83,146,1043483,1043420,1.5e-08,58.4,193,1529246
Seq_330_LinJ.27,LinJ.26,82.609,69,81,147,111884,111819,5.4e-08,56.5,193,1055293
Seq_330_LinJ.27,LinJ.31,81.25,64,83,146,1171420,1171357,6.98e-07,52.8,193,1529246
Seq_330_LinJ.27,LinJ.31,81.25,64,83,146,1136389,1136326,6.98e-07,52.8,193,1529246
Seq_330_LinJ.27,LinJ.32,91.892,37,102,138,967872,967836,6.98e-07,52.8,193,1544760
Seq_330_LinJ.27,LinJ.11,86.047,43,120,162,343197,343239,3.25e-05,47.3,193,568611
Seq_330_LinJ.27,LinJ.22,90.323,31,116,146,58505,58475,0.002,41.7,193,782154
Seq_330_LinJ.27,LinJ.23,75.0,100,4,100,323650,323554,0.002,41.7,193,786683
Seq_330_LinJ.27,LinJ.12,90.323,31,116,146,230641,230612,0.005,39.9,193,593475
Seq_330_LinJ.27,LinJ.02,83.333,42,13,54,198214,198173,0.005,39.9,193,356299
Seq_330_LinJ.27,LinJ.35,74.468,94,46,138,1993019,1993111,0.005,39.9,193,2019672
Seq_330_LinJ.27,LinJ.12,90.323,31,116,146,283718,283689,0.005,39.9,193,593475
Seq_330_LinJ.27,LinJ.02,83.333,42,13,54,95081,95040,0.005,39.9,193,356299
Seq_330_LinJ.27,LinJ.02,83.333,42,13,54,138551,138510,0.005,39.9,193,356299
Seq_330_LinJ.27,LinJ.27,84.211,38,13,50,555227,555190,0.02,38.1,193,1175412
Seq_330_LinJ.27,LinJ.08,78.333,60,95,152,191886,191945,0.02,38.1,193,515747
Seq_330_LinJ.27,LinJ.29,80.851,47,4,50,1245756,1245802,0.02,38.1,193,1272419
Seq_330_LinJ.27,LinJ.29,80.851,47,4,50,1238847,1238801,0.02,38.1,193,1272419
Seq_330_LinJ.27,LinJ.29,80.851,47,4,50,1225683,1225729,0.02,38.1,193,1272419
Seq_330_LinJ.27,LinJ.33,80.0,50,2,50,984710,984758,0.07,36.2,193,1532318
Seq_330_LinJ.27,LinJ.19,100.0,18,13,30,665346,665363,0.25,34.4,193,706124
Seq_330_LinJ.27,LinJ.19,100.0,18,13,30,674355,674338,0.25,34.4,193,706124
Seq_330_LinJ.27,LinJ.36,78.182,55,103,155,1540618,1540672,0.25,34.4,193,2743073
Seq_330_LinJ.27,LinJ.07,95.238,21,117,137,278679,278699,0.25,34.4,193,592866
Seq_330_LinJ.27,LinJ.18,83.784,37,13,48,18073,18038,0.25,34.4,193,720431
Seq_330_LinJ.27,LinJ.17,86.667,30,1,30,306904,306875,0.25,34.4,193,690898
Seq_330_LinJ.27,LinJ.19,100.0,18,13,30,623495,623512,0.25,34.4,193,706124
