qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_435_LinJ.31,LinJ.31,100.0,158,1,158,659333,659490,3e-79,292.0,158,1529246
Seq_435_LinJ.31,LinJ.31,85.294,68,60,127,674023,674089,5.51e-12,69.4,158,1529246
Seq_435_LinJ.31,LinJ.31,85.294,68,60,127,686323,686389,5.51e-12,69.4,158,1529246
Seq_435_LinJ.31,LinJ.31,85.294,68,60,127,698701,698767,5.51e-12,69.4,158,1529246
Seq_435_LinJ.31,LinJ.35,82.432,74,5,78,534455,534385,9.21e-10,62.1,158,2019672
Seq_435_LinJ.31,LinJ.36,86.792,53,2,54,2640387,2640438,1.19e-08,58.4,158,2743073
Seq_435_LinJ.31,LinJ.36,86.792,53,2,54,2664881,2664932,1.19e-08,58.4,158,2743073
Seq_435_LinJ.31,LinJ.36,86.792,53,2,54,2648387,2648438,1.19e-08,58.4,158,2743073
Seq_435_LinJ.31,LinJ.31,83.077,65,1,61,1288052,1288116,4.29e-08,56.5,158,1529246
Seq_435_LinJ.31,LinJ.31,83.077,65,1,61,1332280,1332344,4.29e-08,56.5,158,1529246
Seq_435_LinJ.31,LinJ.31,83.077,65,1,61,1297175,1297239,4.29e-08,56.5,158,1529246
Seq_435_LinJ.31,LinJ.34,77.143,105,13,112,463563,463460,4.29e-08,56.5,158,1852095
Seq_435_LinJ.31,LinJ.31,83.077,65,1,61,1280598,1280662,4.29e-08,56.5,158,1529246
Seq_435_LinJ.31,LinJ.34,77.143,105,13,112,501153,501256,4.29e-08,56.5,158,1852095
Seq_435_LinJ.31,LinJ.30,84.906,53,1,53,1007528,1007580,1.54e-07,54.7,158,1353302
Seq_435_LinJ.31,LinJ.30,84.906,53,1,53,1025560,1025612,1.54e-07,54.7,158,1353302
Seq_435_LinJ.31,LinJ.23,75.2,125,1,121,549000,549122,1.54e-07,54.7,158,786683
Seq_435_LinJ.31,LinJ.23,75.207,121,4,121,503098,503217,1.54e-07,54.7,158,786683
Seq_435_LinJ.31,LinJ.35,88.636,44,9,52,109204,109247,1.54e-07,54.7,158,2019672
Seq_435_LinJ.31,LinJ.31,84.906,53,93,144,1044922,1044974,5.54e-07,52.8,158,1529246
Seq_435_LinJ.31,LinJ.31,84.906,53,93,144,1007421,1007369,5.54e-07,52.8,158,1529246
Seq_435_LinJ.31,LinJ.36,84.906,53,2,54,2634141,2634192,5.54e-07,52.8,158,2743073
Seq_435_LinJ.31,LinJ.35,81.818,66,10,75,491628,491690,5.54e-07,52.8,158,2019672
Seq_435_LinJ.31,LinJ.35,81.159,69,10,78,483683,483618,5.54e-07,52.8,158,2019672
Seq_435_LinJ.31,LinJ.23,74.38,121,4,121,560897,561016,7.17e-06,49.1,158,786683
Seq_435_LinJ.31,LinJ.23,74.38,121,4,121,571171,571052,7.17e-06,49.1,158,786683
Seq_435_LinJ.31,LinJ.13,81.967,61,5,61,26198,26258,7.17e-06,49.1,158,659814
Seq_435_LinJ.31,LinJ.23,74.38,121,4,121,574891,574772,7.17e-06,49.1,158,786683
Seq_435_LinJ.31,LinJ.29,86.667,45,9,52,93306,93349,7.17e-06,49.1,158,1272419
Seq_435_LinJ.31,LinJ.21,85.106,47,8,54,714924,714969,2.58e-05,47.3,158,764861
Seq_435_LinJ.31,LinJ.22,89.474,38,13,50,745556,745520,2.58e-05,47.3,158,782154
Seq_435_LinJ.31,LinJ.21,79.412,68,9,75,690639,690705,2.58e-05,47.3,158,764861
Seq_435_LinJ.31,LinJ.14,73.984,123,1,121,267874,267994,2.58e-05,47.3,158,656132
Seq_435_LinJ.31,LinJ.14,73.984,123,1,121,262754,262874,2.58e-05,47.3,158,656132
Seq_435_LinJ.31,LinJ.14,73.984,123,1,121,264758,264878,2.58e-05,47.3,158,656132
Seq_435_LinJ.31,LinJ.13,82.456,57,9,61,65391,65447,2.58e-05,47.3,158,659814
Seq_435_LinJ.31,LinJ.21,84.0,50,5,54,728487,728439,2.58e-05,47.3,158,764861
