qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_351_LinJ.29,LinJ.29,100.0,244,1,244,556465,556708,7.66e-127,451.0,244,1272419
Seq_351_LinJ.29,LinJ.29,99.59,244,1,244,585360,585603,3.56e-125,446.0,244,1272419
Seq_351_LinJ.29,LinJ.34,76.0,250,9,244,519996,519755,5.31e-24,110.0,244,1852095
Seq_351_LinJ.29,LinJ.34,73.663,243,1,239,738050,737811,2.49e-17,87.9,244,1852095
Seq_351_LinJ.29,LinJ.31,73.81,210,35,243,156756,156550,4.16e-15,80.5,244,1529246
Seq_351_LinJ.29,LinJ.08,82.716,81,39,119,316259,316339,6.97e-13,73.1,244,515747
Seq_351_LinJ.29,LinJ.08,82.716,81,39,119,292298,292378,6.97e-13,73.1,244,515747
Seq_351_LinJ.29,LinJ.08,83.117,77,43,119,286679,286755,2.51e-12,71.3,244,515747
Seq_351_LinJ.29,LinJ.10,76.852,108,43,148,264056,264160,7.02e-08,56.5,244,588579
Seq_351_LinJ.29,LinJ.29,96.97,33,211,243,1243337,1243306,2.52e-07,54.7,244,1272419
Seq_351_LinJ.29,LinJ.35,94.118,34,211,244,1944099,1944132,9.08e-07,52.8,244,2019672
Seq_351_LinJ.29,LinJ.34,84.906,53,53,102,241537,241589,3.26e-06,51.0,244,1852095
Seq_351_LinJ.29,LinJ.35,93.75,32,211,242,1844182,1844213,1.17e-05,49.1,244,2019672
Seq_351_LinJ.29,LinJ.32,74.576,118,131,244,1227965,1228079,0.000152,45.4,244,1544760
Seq_351_LinJ.29,LinJ.16,79.688,64,181,244,317677,317615,0.000152,45.4,244,688184
Seq_351_LinJ.29,LinJ.17,90.625,32,211,242,668042,668073,0.000546,43.6,244,690898
Seq_351_LinJ.29,LinJ.31,82.0,50,55,102,1029991,1030040,0.002,41.7,244,1529246
Seq_351_LinJ.29,LinJ.32,85.714,42,67,105,1403758,1403799,0.002,41.7,244,1544760
Seq_351_LinJ.29,LinJ.23,92.857,28,76,103,203549,203576,0.002,41.7,244,786683
Seq_351_LinJ.29,LinJ.31,82.0,50,55,102,981995,981946,0.002,41.7,244,1529246
Seq_351_LinJ.29,LinJ.12,88.235,34,211,244,469100,469068,0.007,39.9,244,593475
Seq_351_LinJ.29,LinJ.32,85.0,40,67,104,1407249,1407287,0.025,38.1,244,1544760
Seq_351_LinJ.29,LinJ.32,85.0,40,67,104,1393160,1393198,0.025,38.1,244,1544760
Seq_351_LinJ.29,LinJ.35,82.222,45,57,98,1844027,1844070,0.091,36.2,244,2019672
Seq_351_LinJ.29,LinJ.15,79.63,54,53,102,305605,305658,0.091,36.2,244,650324
Seq_351_LinJ.29,LinJ.15,100.0,19,84,102,600889,600871,0.091,36.2,244,650324
Seq_351_LinJ.29,LinJ.29,87.097,31,76,106,1076540,1076510,0.091,36.2,244,1272419
Seq_351_LinJ.29,LinJ.06,89.286,28,190,217,244858,244885,0.091,36.2,244,525234
Seq_351_LinJ.29,LinJ.35,82.222,45,57,98,1943944,1943987,0.091,36.2,244,2019672
Seq_351_LinJ.29,LinJ.36,95.238,21,203,223,111473,111493,0.33,34.4,244,2743073
Seq_351_LinJ.29,LinJ.03,100.0,18,84,101,369613,369596,0.33,34.4,244,389657
Seq_351_LinJ.29,LinJ.28,100.0,18,202,219,1136825,1136842,0.33,34.4,244,1205031
Seq_351_LinJ.29,LinJ.36,95.0,20,209,228,1672631,1672612,1.2,32.5,244,2743073
Seq_351_LinJ.29,LinJ.05,84.848,33,39,71,356963,356993,1.2,32.5,244,467714
Seq_351_LinJ.29,LinJ.25,100.0,17,186,202,339580,339564,1.2,32.5,244,895083
Seq_351_LinJ.29,LinJ.30,86.667,30,84,112,931902,931931,1.2,32.5,244,1353302
Seq_351_LinJ.29,LinJ.14,95.0,20,190,209,628661,628680,1.2,32.5,244,656132
Seq_351_LinJ.29,LinJ.13,95.238,21,32,51,210429,210409,1.2,32.5,244,659814
Seq_351_LinJ.29,LinJ.13,100.0,17,206,222,444391,444407,1.2,32.5,244,659814
Seq_351_LinJ.29,LinJ.11,87.097,31,63,91,318405,318376,1.2,32.5,244,568611
Seq_351_LinJ.29,LinJ.19,86.207,29,189,216,101,74,4.3,30.7,244,706124
Seq_351_LinJ.29,LinJ.19,95.0,20,45,63,5064,5045,4.3,30.7,244,706124
Seq_351_LinJ.29,LinJ.19,95.0,20,45,63,5923,5904,4.3,30.7,244,706124
Seq_351_LinJ.29,LinJ.09,91.304,23,35,57,412914,412935,4.3,30.7,244,581924
Seq_351_LinJ.29,LinJ.02,94.737,19,82,100,16573,16555,4.3,30.7,244,356299
Seq_351_LinJ.29,LinJ.02,94.737,19,82,100,27384,27366,4.3,30.7,244,356299
Seq_351_LinJ.29,LinJ.02,90.909,22,79,100,90090,90111,4.3,30.7,244,356299
Seq_351_LinJ.29,LinJ.02,90.909,22,79,100,103525,103546,4.3,30.7,244,356299
