qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_433_LinJ.31,LinJ.31,100.0,637,1,637,501672,502308,0.0,1177.0,637,1529246
Seq_433_LinJ.31,LinJ.31,94.215,242,1,237,434255,434014,2.85e-100,364.0,637,1529246
Seq_433_LinJ.31,LinJ.31,85.405,185,1,185,406618,406789,1.11e-44,180.0,637,1529246
Seq_433_LinJ.31,LinJ.31,86.325,117,99,213,442374,442488,5.26e-28,124.0,637,1529246
Seq_433_LinJ.31,LinJ.31,86.325,117,99,213,462482,462596,5.26e-28,124.0,637,1529246
Seq_433_LinJ.31,LinJ.31,88.421,95,91,185,317636,317544,1.1399999999999999e-24,113.0,637,1529246
Seq_433_LinJ.31,LinJ.31,88.421,95,91,185,372639,372731,1.1399999999999999e-24,113.0,637,1529246
Seq_433_LinJ.31,LinJ.31,88.298,94,91,184,371722,371813,4.1e-24,111.0,637,1529246
Seq_433_LinJ.31,LinJ.31,87.368,95,91,185,354593,354685,5.299999999999999e-23,108.0,637,1529246
Seq_433_LinJ.31,LinJ.31,87.368,95,91,185,346948,347040,5.299999999999999e-23,108.0,637,1529246
Seq_433_LinJ.31,LinJ.31,80.263,152,91,238,323334,323482,5.299999999999999e-23,108.0,637,1529246
Seq_433_LinJ.31,LinJ.31,87.368,95,91,185,346031,346123,5.299999999999999e-23,108.0,637,1529246
Seq_433_LinJ.31,LinJ.31,87.368,95,91,185,362242,362334,5.299999999999999e-23,108.0,637,1529246
Seq_433_LinJ.31,LinJ.31,87.368,95,91,185,369888,369980,5.299999999999999e-23,108.0,637,1529246
Seq_433_LinJ.31,LinJ.31,86.316,95,91,185,370805,370897,2.4600000000000003e-21,102.0,637,1529246
Seq_433_LinJ.31,LinJ.27,84.112,107,85,190,538323,538424,3.19e-20,99.0,637,1175412
Seq_433_LinJ.31,LinJ.27,84.112,107,85,190,558862,558963,3.19e-20,99.0,637,1175412
Seq_433_LinJ.31,LinJ.36,81.308,107,133,237,1602411,1602310,1.15e-14,80.5,637,2743073
Seq_433_LinJ.31,LinJ.27,77.863,131,76,203,317819,317693,5.37e-13,75.0,637,1175412
Seq_433_LinJ.31,LinJ.26,81.443,97,90,185,745123,745031,5.37e-13,75.0,637,1055293
Seq_433_LinJ.31,LinJ.31,76.429,140,76,213,1392605,1392739,2.5e-11,69.4,637,1529246
Seq_433_LinJ.31,LinJ.26,78.641,103,76,178,117708,117807,3.23e-10,65.8,637,1055293
Seq_433_LinJ.31,LinJ.31,80.22,91,90,179,631774,631860,1.16e-09,63.9,637,1529246
Seq_433_LinJ.31,LinJ.31,80.22,91,90,179,648265,648351,1.16e-09,63.9,637,1529246
Seq_433_LinJ.31,LinJ.18,79.0,100,85,182,539989,539894,1.16e-09,63.9,637,720431
Seq_433_LinJ.31,LinJ.22,77.778,108,82,188,303542,303646,1.16e-09,63.9,637,782154
Seq_433_LinJ.31,LinJ.22,77.778,108,82,188,311610,311714,1.16e-09,63.9,637,782154
Seq_433_LinJ.31,LinJ.22,77.778,108,82,188,319054,319158,1.16e-09,63.9,637,782154
Seq_433_LinJ.31,LinJ.29,74.251,167,71,237,1053450,1053608,1.16e-09,63.9,637,1272419
Seq_433_LinJ.31,LinJ.22,77.778,108,82,188,263140,263244,1.16e-09,63.9,637,782154
Seq_433_LinJ.31,LinJ.07,79.787,94,94,182,464390,464300,4.18e-09,62.1,637,592866
Seq_433_LinJ.31,LinJ.18,75.362,138,76,211,64419,64551,1.5e-08,60.2,637,720431
Seq_433_LinJ.31,LinJ.16,76.923,117,81,196,612821,612931,1.5e-08,60.2,637,688184
Seq_433_LinJ.31,LinJ.18,75.362,138,85,220,40100,39968,1.5e-08,60.2,637,720431
Seq_433_LinJ.31,LinJ.22,76.852,108,82,188,398802,398698,5.41e-08,58.4,637,782154
Seq_433_LinJ.31,LinJ.30,74.497,149,76,220,362032,361888,5.41e-08,58.4,637,1353302
Seq_433_LinJ.31,LinJ.21,92.683,41,31,70,682352,682392,5.41e-08,58.4,637,764861
Seq_433_LinJ.31,LinJ.21,92.683,41,31,70,646784,646824,5.41e-08,58.4,637,764861
Seq_433_LinJ.31,LinJ.25,80.769,78,162,237,566864,566938,1.95e-07,56.5,637,895083
Seq_433_LinJ.31,LinJ.17,81.429,70,116,184,64184,64251,7e-07,54.7,637,690898
Seq_433_LinJ.31,LinJ.35,88.889,45,27,70,1156201,1156245,7e-07,54.7,637,2019672
