qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_709_LinJ.36,LinJ.36,100.0,642,1,642,2634363,2635004,0.0,1186.0,642,2743073
Seq_709_LinJ.36,LinJ.36,97.429,350,1,350,2665095,2665443,9.349999999999999e-170,595.0,642,2743073
Seq_709_LinJ.36,LinJ.36,99.367,316,1,316,2658148,2658463,4.3800000000000007e-163,573.0,642,2743073
Seq_709_LinJ.36,LinJ.36,96.429,336,1,336,2707130,2707464,5.7100000000000006e-157,553.0,642,2743073
Seq_709_LinJ.36,LinJ.36,96.131,336,1,336,2692166,2692501,7.38e-156,549.0,642,2743073
Seq_709_LinJ.36,LinJ.36,100.0,283,1,283,2648605,2648887,4.48e-148,523.0,642,2743073
Seq_709_LinJ.36,LinJ.36,98.125,160,1,160,2640609,2640768,1.07e-74,279.0,642,2743073
Seq_709_LinJ.36,LinJ.32,79.259,135,47,181,877827,877956,1.93e-17,89.8,642,1544760
Seq_709_LinJ.36,LinJ.32,79.259,135,47,181,886623,886752,1.93e-17,89.8,642,1544760
Seq_709_LinJ.36,LinJ.28,79.381,97,88,184,927448,927354,9.06e-11,67.6,642,1205031
Seq_709_LinJ.36,LinJ.28,79.381,97,88,184,952386,952292,9.06e-11,67.6,642,1205031
Seq_709_LinJ.36,LinJ.28,79.381,97,88,184,947469,947375,9.06e-11,67.6,642,1205031
Seq_709_LinJ.36,LinJ.14,78.431,102,87,188,613065,612967,1.17e-09,63.9,642,656132
Seq_709_LinJ.36,LinJ.14,78.431,102,87,188,588873,588971,1.17e-09,63.9,642,656132
Seq_709_LinJ.36,LinJ.14,78.431,102,87,188,584584,584486,1.17e-09,63.9,642,656132
Seq_709_LinJ.36,LinJ.14,78.431,102,87,188,581412,581314,1.17e-09,63.9,642,656132
Seq_709_LinJ.36,LinJ.14,78.431,102,87,188,558186,558088,1.17e-09,63.9,642,656132
Seq_709_LinJ.36,LinJ.30,80.0,90,108,195,516080,515995,4.22e-09,62.1,642,1353302
Seq_709_LinJ.36,LinJ.30,80.0,90,108,195,518604,518519,4.22e-09,62.1,642,1353302
Seq_709_LinJ.36,LinJ.30,80.0,90,108,195,479444,479359,4.22e-09,62.1,642,1353302
Seq_709_LinJ.36,LinJ.30,80.0,90,108,195,508000,507915,4.22e-09,62.1,642,1353302
Seq_709_LinJ.36,LinJ.30,80.0,90,108,195,574100,574015,4.22e-09,62.1,642,1353302
Seq_709_LinJ.36,LinJ.30,80.0,90,108,195,554435,554350,4.22e-09,62.1,642,1353302
Seq_709_LinJ.36,LinJ.13,77.064,109,47,155,60765,60869,1.52e-08,60.2,642,659814
