qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_106_LinJ.09,LinJ.09,100.0,1000,1,1000,415937,416936,0.0,1847.0,1000,581924
Seq_106_LinJ.09,LinJ.09,84.946,93,540,628,513309,513217,8.49e-18,91.6,1000,581924
Seq_106_LinJ.09,LinJ.19,76.429,140,449,587,522461,522332,5.14e-10,65.8,1000,706124
Seq_106_LinJ.09,LinJ.19,76.336,131,449,578,576899,576777,6.65e-09,62.1,1000,706124
Seq_106_LinJ.09,LinJ.19,76.336,131,449,578,589787,589665,6.65e-09,62.1,1000,706124
Seq_106_LinJ.09,LinJ.09,96.97,33,50,82,283152,283120,3.1e-07,56.5,1000,581924
Seq_106_LinJ.09,LinJ.29,75.342,146,451,595,1045017,1045148,3.1e-07,56.5,1000,1272419
Seq_106_LinJ.09,LinJ.24,91.667,36,536,571,498473,498438,1.44e-05,51.0,1000,863815
Seq_106_LinJ.09,LinJ.15,80.0,70,450,516,560472,560540,5.18e-05,49.1,1000,650324
Seq_106_LinJ.09,LinJ.15,80.0,70,450,516,585031,584963,5.18e-05,49.1,1000,650324
Seq_106_LinJ.09,LinJ.30,81.25,64,449,508,951132,951069,5.18e-05,49.1,1000,1353302
Seq_106_LinJ.09,LinJ.24,83.929,56,536,587,459551,459497,5.18e-05,49.1,1000,863815
Seq_106_LinJ.09,LinJ.24,78.261,92,490,579,386257,386176,5.18e-05,49.1,1000,863815
Seq_106_LinJ.09,LinJ.29,78.667,75,536,607,676441,676367,0.000186,47.3,1000,1272419
Seq_106_LinJ.09,LinJ.29,78.873,71,536,605,698629,698698,0.000186,47.3,1000,1272419
Seq_106_LinJ.09,LinJ.29,82.692,52,536,585,884269,884320,0.00067,45.4,1000,1272419
Seq_106_LinJ.09,LinJ.08,86.047,43,531,571,404007,404049,0.00067,45.4,1000,515747
Seq_106_LinJ.09,LinJ.26,91.176,34,51,82,877242,877209,0.00067,45.4,1000,1055293
Seq_106_LinJ.09,LinJ.33,83.673,49,547,595,529550,529503,0.00067,45.4,1000,1532318
Seq_106_LinJ.09,LinJ.34,80.303,66,450,513,1292035,1291974,0.00067,45.4,1000,1852095
Seq_106_LinJ.09,LinJ.29,82.692,52,536,585,886581,886530,0.00067,45.4,1000,1272419
Seq_106_LinJ.09,LinJ.24,90.625,32,536,567,508118,508087,0.002,43.6,1000,863815
Seq_106_LinJ.09,LinJ.31,90.625,32,540,571,1180671,1180702,0.002,43.6,1000,1529246
Seq_106_LinJ.09,LinJ.21,85.714,42,527,566,516925,516966,0.002,43.6,1000,764861
Seq_106_LinJ.09,LinJ.24,77.174,92,490,579,425187,425106,0.002,43.6,1000,863815
Seq_106_LinJ.09,LinJ.24,90.625,32,536,567,492872,492841,0.002,43.6,1000,863815
Seq_106_LinJ.09,LinJ.34,78.873,71,450,518,1318931,1318866,0.009,41.7,1000,1852095
Seq_106_LinJ.09,LinJ.14,81.034,58,451,507,174791,174738,0.009,41.7,1000,656132
Seq_106_LinJ.09,LinJ.15,86.486,37,46,82,105804,105768,0.009,41.7,1000,650324
Seq_106_LinJ.09,LinJ.34,78.873,71,450,518,1309252,1309187,0.009,41.7,1000,1852095
Seq_106_LinJ.09,LinJ.16,81.481,54,480,533,262657,262706,0.009,41.7,1000,688184
Seq_106_LinJ.09,LinJ.16,81.481,54,480,533,305240,305289,0.009,41.7,1000,688184
Seq_106_LinJ.09,LinJ.35,78.462,65,522,586,193848,193785,0.009,41.7,1000,2019672
Seq_106_LinJ.09,LinJ.36,85.0,40,536,575,586761,586800,0.009,41.7,1000,2743073
Seq_106_LinJ.09,LinJ.36,85.0,40,536,575,589374,589413,0.009,41.7,1000,2743073
Seq_106_LinJ.09,LinJ.27,80.0,55,527,581,1043970,1044024,0.009,41.7,1000,1175412
Seq_106_LinJ.09,LinJ.27,76.543,81,527,606,963950,964027,0.009,41.7,1000,1175412
Seq_106_LinJ.09,LinJ.14,75.789,95,494,584,403472,403562,0.009,41.7,1000,656132
Seq_106_LinJ.09,LinJ.27,80.0,55,527,581,975008,975062,0.009,41.7,1000,1175412
Seq_106_LinJ.09,LinJ.27,80.0,55,527,581,989052,989106,0.009,41.7,1000,1175412
Seq_106_LinJ.09,LinJ.27,77.333,75,533,607,448884,448955,0.009,41.7,1000,1175412
Seq_106_LinJ.09,LinJ.20,88.571,35,105,137,271618,271651,0.031,39.9,1000,731244
Seq_106_LinJ.09,LinJ.17,90.0,30,547,576,327584,327613,0.031,39.9,1000,690898
Seq_106_LinJ.09,LinJ.17,90.0,30,547,576,352570,352599,0.031,39.9,1000,690898
Seq_106_LinJ.09,LinJ.05,89.655,29,448,476,451907,451879,0.11,38.1,1000,467714
Seq_106_LinJ.09,LinJ.05,90.0,30,478,507,134737,134764,0.11,38.1,1000,467714
Seq_106_LinJ.09,LinJ.04,92.593,27,481,507,362981,362956,0.11,38.1,1000,466507
Seq_106_LinJ.09,LinJ.06,88.235,34,114,143,345783,345750,0.11,38.1,1000,525234
Seq_106_LinJ.09,LinJ.13,78.261,69,529,594,65839,65902,0.11,38.1,1000,659814
Seq_106_LinJ.09,LinJ.13,78.261,69,529,594,61013,61076,0.11,38.1,1000,659814
Seq_106_LinJ.09,LinJ.18,92.308,26,398,423,481751,481776,0.11,38.1,1000,720431
Seq_106_LinJ.09,LinJ.24,87.5,32,536,567,464212,464243,0.11,38.1,1000,863815
Seq_106_LinJ.09,LinJ.24,76.087,92,490,579,427551,427470,0.11,38.1,1000,863815
Seq_106_LinJ.09,LinJ.24,76.087,92,490,579,429912,429831,0.11,38.1,1000,863815
Seq_106_LinJ.09,LinJ.24,92.308,26,542,567,462002,461977,0.11,38.1,1000,863815
Seq_106_LinJ.09,LinJ.05,89.655,29,448,476,445814,445842,0.11,38.1,1000,467714
Seq_106_LinJ.09,LinJ.05,89.655,29,448,476,442570,442598,0.11,38.1,1000,467714
Seq_106_LinJ.09,LinJ.04,90.0,30,478,507,331573,331601,0.11,38.1,1000,466507
Seq_106_LinJ.09,LinJ.14,87.879,33,626,656,273762,273794,0.11,38.1,1000,656132
Seq_106_LinJ.09,LinJ.34,90.0,30,114,141,61544,61573,0.11,38.1,1000,1852095
Seq_106_LinJ.09,LinJ.31,73.333,135,449,577,449999,450125,0.11,38.1,1000,1529246
Seq_106_LinJ.09,LinJ.35,84.091,44,39,82,273682,273720,0.11,38.1,1000,2019672
Seq_106_LinJ.09,LinJ.27,78.333,60,527,586,960962,961020,0.11,38.1,1000,1175412
Seq_106_LinJ.09,LinJ.31,92.308,26,550,575,1223625,1223650,0.11,38.1,1000,1529246
Seq_106_LinJ.09,LinJ.29,81.395,43,536,578,692168,692210,0.4,36.2,1000,1272419
Seq_106_LinJ.09,LinJ.02,85.714,35,450,484,259364,259397,0.4,36.2,1000,356299
Seq_106_LinJ.09,LinJ.22,89.655,29,561,588,22990,23018,0.4,36.2,1000,782154
Seq_106_LinJ.09,LinJ.01,75.641,78,347,423,245773,245698,0.4,36.2,1000,278267
Seq_106_LinJ.09,LinJ.36,92.308,26,114,137,528275,528250,0.4,36.2,1000,2743073
Seq_106_LinJ.09,LinJ.07,87.879,33,487,519,534709,534681,0.4,36.2,1000,592866
Seq_106_LinJ.09,LinJ.07,87.879,33,487,519,509436,509408,0.4,36.2,1000,592866
Seq_106_LinJ.09,LinJ.10,87.5,32,645,675,194615,194645,0.4,36.2,1000,588579
Seq_106_LinJ.09,LinJ.36,82.5,40,536,575,573872,573911,0.4,36.2,1000,2743073
Seq_106_LinJ.09,LinJ.36,82.5,40,536,575,566082,566121,0.4,36.2,1000,2743073
Seq_106_LinJ.09,LinJ.15,92.308,26,123,147,232974,232999,0.4,36.2,1000,650324
Seq_106_LinJ.09,LinJ.17,83.333,42,97,136,511896,511936,0.4,36.2,1000,690898
Seq_106_LinJ.09,LinJ.04,87.5,32,477,507,394531,394561,0.4,36.2,1000,466507
Seq_106_LinJ.09,LinJ.36,95.455,22,116,137,1073584,1073563,0.4,36.2,1000,2743073
Seq_106_LinJ.09,LinJ.36,82.5,40,536,575,633685,633724,0.4,36.2,1000,2743073
Seq_106_LinJ.09,LinJ.36,80.0,50,536,585,593657,593610,0.4,36.2,1000,2743073
Seq_106_LinJ.09,LinJ.26,87.097,31,536,566,524448,524478,0.4,36.2,1000,1055293
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,130436,130383,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,137521,137468,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,141020,140967,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,144311,144258,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,165847,165900,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,76.316,76,494,565,265198,265271,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,76.316,76,494,565,279711,279638,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.19,92.308,26,404,428,550096,550121,0.4,36.2,1000,706124
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,134023,133970,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,104576,104523,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,97856,97909,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.34,77.143,70,450,518,1313309,1313244,0.4,36.2,1000,1852095
Seq_106_LinJ.09,LinJ.14,79.31,58,451,507,109125,109072,0.4,36.2,1000,656132
Seq_106_LinJ.09,LinJ.24,87.097,31,541,571,683957,683987,0.4,36.2,1000,863815
