qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_168_LinJ.13,LinJ.13,100.0,558,1,558,492501,493058,0.0,1031.0,558,659814
Seq_168_LinJ.13,LinJ.30,80.0,110,2,110,1312583,1312476,3.62e-14,78.7,558,1353302
Seq_168_LinJ.13,LinJ.30,80.0,110,2,110,1321002,1320895,3.62e-14,78.7,558,1353302
Seq_168_LinJ.13,LinJ.30,80.0,110,2,110,1229479,1229372,3.62e-14,78.7,558,1353302
Seq_168_LinJ.13,LinJ.30,80.0,110,2,110,1295077,1295184,3.62e-14,78.7,558,1353302
Seq_168_LinJ.13,LinJ.22,79.091,110,7,116,592818,592709,1.3e-13,76.8,558,782154
Seq_168_LinJ.13,LinJ.22,78.448,116,1,116,656400,656515,1.3e-13,76.8,558,782154
Seq_168_LinJ.13,LinJ.30,78.704,108,4,110,1127298,1127193,2.18e-11,69.4,558,1353302
Seq_168_LinJ.13,LinJ.18,77.57,107,12,116,687964,688069,3.64e-09,62.1,558,720431
Seq_168_LinJ.13,LinJ.18,77.57,107,12,116,713085,712980,3.64e-09,62.1,558,720431
Seq_168_LinJ.13,LinJ.18,77.57,107,12,116,636809,636914,3.64e-09,62.1,558,720431
Seq_168_LinJ.13,LinJ.18,77.57,107,12,116,637696,637801,3.64e-09,62.1,558,720431
Seq_168_LinJ.13,LinJ.18,77.57,107,12,116,702519,702414,3.64e-09,62.1,558,720431
Seq_168_LinJ.13,LinJ.36,84.375,64,119,181,2600594,2600535,4.71e-08,58.4,558,2743073
Seq_168_LinJ.13,LinJ.36,84.375,64,119,181,2659087,2659028,4.71e-08,58.4,558,2743073
Seq_168_LinJ.13,LinJ.36,88.889,45,72,116,814611,814655,1.7e-07,56.5,558,2743073
Seq_168_LinJ.13,LinJ.18,76.636,107,12,116,540028,539923,1.7e-07,56.5,558,720431
Seq_168_LinJ.13,LinJ.18,76.636,107,12,116,619409,619304,1.7e-07,56.5,558,720431
Seq_168_LinJ.13,LinJ.18,76.636,107,12,116,712190,712085,1.7e-07,56.5,558,720431
Seq_168_LinJ.13,LinJ.28,92.105,38,74,111,580406,580443,6.1e-07,54.7,558,1205031
Seq_168_LinJ.13,LinJ.09,81.081,74,133,199,247261,247188,2.19e-06,52.8,558,581924
Seq_168_LinJ.13,LinJ.32,80.952,63,56,118,454947,454885,7.89e-06,51.0,558,1544760
Seq_168_LinJ.13,LinJ.19,78.049,82,36,116,406581,406500,7.89e-06,51.0,558,706124
Seq_168_LinJ.13,LinJ.36,75.238,105,12,116,1031225,1031329,7.89e-06,51.0,558,2743073
Seq_168_LinJ.13,LinJ.36,77.778,81,36,116,1050284,1050204,7.89e-06,51.0,558,2743073
Seq_168_LinJ.13,LinJ.36,77.778,81,36,116,985292,985212,7.89e-06,51.0,558,2743073
Seq_168_LinJ.13,LinJ.30,85.106,47,135,181,495684,495640,0.000102,47.3,558,1353302
Seq_168_LinJ.13,LinJ.17,76.667,90,30,116,672351,672262,0.000102,47.3,558,690898
Seq_168_LinJ.13,LinJ.30,85.106,47,135,181,361920,361876,0.000102,47.3,558,1353302
Seq_168_LinJ.13,LinJ.30,85.106,47,135,181,489510,489466,0.000102,47.3,558,1353302
Seq_168_LinJ.13,LinJ.06,74.576,118,5,116,404520,404404,0.000367,45.4,558,525234
Seq_168_LinJ.13,LinJ.36,96.296,27,156,182,1805791,1805765,0.000367,45.4,558,2743073
Seq_168_LinJ.13,LinJ.35,89.189,37,81,116,1736567,1736603,0.000367,45.4,558,2019672
Seq_168_LinJ.13,LinJ.25,81.667,60,121,179,560115,560170,0.000367,45.4,558,895083
Seq_168_LinJ.13,LinJ.35,89.189,37,81,116,1768760,1768724,0.000367,45.4,558,2019672
Seq_168_LinJ.13,LinJ.19,76.829,82,36,116,413874,413793,0.000367,45.4,558,706124
Seq_168_LinJ.13,LinJ.31,85.366,41,76,116,648285,648325,0.001,43.6,558,1529246
Seq_168_LinJ.13,LinJ.31,85.366,41,76,116,631794,631834,0.001,43.6,558,1529246
Seq_168_LinJ.13,LinJ.28,84.0,50,74,119,992984,993032,0.001,43.6,558,1205031
Seq_168_LinJ.13,LinJ.18,79.032,62,120,181,237761,237702,0.005,41.7,558,720431
Seq_168_LinJ.13,LinJ.18,79.104,67,121,186,64516,64578,0.005,41.7,558,720431
Seq_168_LinJ.13,LinJ.22,83.721,43,74,116,381345,381303,0.005,41.7,558,782154
Seq_168_LinJ.13,LinJ.25,84.091,44,18,60,278198,278156,0.005,41.7,558,895083
Seq_168_LinJ.13,LinJ.28,86.842,38,88,124,110753,110716,0.005,41.7,558,1205031
Seq_168_LinJ.13,LinJ.07,76.0,75,29,103,251865,251791,0.017,39.9,558,592866
Seq_168_LinJ.13,LinJ.08,87.879,33,455,487,405943,405975,0.017,39.9,558,515747
Seq_168_LinJ.13,LinJ.22,90.323,31,151,181,303658,303687,0.017,39.9,558,782154
Seq_168_LinJ.13,LinJ.17,88.235,34,220,252,522799,522766,0.017,39.9,558,690898
Seq_168_LinJ.13,LinJ.09,81.132,53,130,182,560692,560740,0.017,39.9,558,581924
Seq_168_LinJ.13,LinJ.18,80.357,56,121,176,40012,39961,0.017,39.9,558,720431
Seq_168_LinJ.13,LinJ.23,82.979,47,127,172,503548,503591,0.017,39.9,558,786683
Seq_168_LinJ.13,LinJ.22,88.235,34,154,187,398683,398651,0.017,39.9,558,782154
Seq_168_LinJ.13,LinJ.22,90.323,31,151,181,319170,319199,0.017,39.9,558,782154
Seq_168_LinJ.13,LinJ.22,90.323,31,151,181,311726,311755,0.017,39.9,558,782154
Seq_168_LinJ.13,LinJ.25,75.641,78,18,95,402195,402118,0.017,39.9,558,895083
Seq_168_LinJ.13,LinJ.25,74.713,87,9,95,440617,440703,0.017,39.9,558,895083
Seq_168_LinJ.13,LinJ.23,73.214,112,5,114,330917,331026,0.061,38.1,558,786683
Seq_168_LinJ.13,LinJ.02,75.294,85,1,81,119308,119392,0.061,38.1,558,356299
Seq_168_LinJ.13,LinJ.02,75.294,85,1,81,123462,123546,0.061,38.1,558,356299
Seq_168_LinJ.13,LinJ.08,92.593,27,127,151,503261,503235,0.061,38.1,558,515747
Seq_168_LinJ.13,LinJ.08,92.593,27,127,151,514152,514126,0.061,38.1,558,515747
Seq_168_LinJ.13,LinJ.19,95.833,24,224,247,388772,388794,0.061,38.1,558,706124
Seq_168_LinJ.13,LinJ.28,89.655,29,128,156,836123,836151,0.061,38.1,558,1205031
Seq_168_LinJ.13,LinJ.08,92.593,27,127,151,491206,491180,0.061,38.1,558,515747
Seq_168_LinJ.13,LinJ.36,92.308,26,156,181,1808910,1808885,0.061,38.1,558,2743073
Seq_168_LinJ.13,LinJ.27,81.633,49,130,176,907129,907175,0.061,38.1,558,1175412
Seq_168_LinJ.13,LinJ.08,92.593,27,127,151,487490,487464,0.061,38.1,558,515747
Seq_168_LinJ.13,LinJ.36,92.308,26,156,181,1863815,1863790,0.061,38.1,558,2743073
Seq_168_LinJ.13,LinJ.02,75.294,85,1,81,98986,99070,0.061,38.1,558,356299
Seq_168_LinJ.13,LinJ.02,75.294,85,1,81,74055,74139,0.061,38.1,558,356299
Seq_168_LinJ.13,LinJ.14,73.529,102,5,105,551819,551718,0.061,38.1,558,656132
Seq_168_LinJ.13,LinJ.21,82.222,45,125,169,728044,728002,0.061,38.1,558,764861
Seq_168_LinJ.13,LinJ.21,82.222,45,125,169,715359,715401,0.061,38.1,558,764861
Seq_168_LinJ.13,LinJ.22,88.235,34,135,166,299713,299744,0.061,38.1,558,782154
Seq_168_LinJ.13,LinJ.22,88.235,34,135,166,402630,402599,0.061,38.1,558,782154
Seq_168_LinJ.13,LinJ.19,83.333,42,127,167,52668,52707,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,83.333,42,127,167,57725,57764,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,83.333,42,127,167,78519,78480,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,348233,348209,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,349320,349296,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,350408,350384,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,351494,351470,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.03,80.392,51,221,267,209728,209678,0.22,36.2,558,389657
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,352583,352559,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,83.333,42,127,167,41821,41860,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,353671,353647,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,354762,354738,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.20,92.308,26,220,244,665246,665271,0.22,36.2,558,731244
Seq_168_LinJ.13,LinJ.33,95.455,22,156,177,1414222,1414201,0.22,36.2,558,1532318
Seq_168_LinJ.13,LinJ.21,100.0,19,514,532,208825,208843,0.22,36.2,558,764861
Seq_168_LinJ.13,LinJ.34,95.455,22,133,154,1449721,1449700,0.22,36.2,558,1852095
Seq_168_LinJ.13,LinJ.34,95.455,22,133,154,1504839,1504818,0.22,36.2,558,1852095
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,360850,360826,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,364432,364408,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.19,92.308,26,220,245,368016,367992,0.22,36.2,558,706124
Seq_168_LinJ.13,LinJ.35,92.0,25,157,181,114534,114510,0.22,36.2,558,2019672
Seq_168_LinJ.13,LinJ.31,79.31,58,127,182,442454,442508,0.22,36.2,558,1529246
Seq_168_LinJ.13,LinJ.23,80.851,47,74,118,677275,677321,0.22,36.2,558,786683
Seq_168_LinJ.13,LinJ.35,80.392,51,133,181,441915,441867,0.22,36.2,558,2019672
Seq_168_LinJ.13,LinJ.35,82.927,41,120,158,492059,492099,0.22,36.2,558,2019672
Seq_168_LinJ.13,LinJ.30,75.342,73,42,114,489622,489550,0.22,36.2,558,1353302
Seq_168_LinJ.13,LinJ.30,75.342,73,42,114,495796,495724,0.22,36.2,558,1353302
Seq_168_LinJ.13,LinJ.35,100.0,18,221,238,1935887,1935904,0.79,34.4,558,2019672
Seq_168_LinJ.13,LinJ.26,80.392,51,129,177,117813,117860,0.79,34.4,558,1055293
Seq_168_LinJ.13,LinJ.26,91.667,24,220,243,978643,978666,0.79,34.4,558,1055293
Seq_168_LinJ.13,LinJ.24,91.667,24,158,181,538522,538499,0.79,34.4,558,863815
Seq_168_LinJ.13,LinJ.24,91.667,24,158,181,615683,615660,0.79,34.4,558,863815
Seq_168_LinJ.13,LinJ.10,92.0,25,220,244,392040,392062,0.79,34.4,558,588579
Seq_168_LinJ.13,LinJ.32,85.294,34,220,252,485859,485891,0.79,34.4,558,1544760
Seq_168_LinJ.13,LinJ.29,83.333,36,121,156,1072050,1072085,0.79,34.4,558,1272419
Seq_168_LinJ.13,LinJ.33,91.667,24,220,243,397050,397027,0.79,34.4,558,1532318
Seq_168_LinJ.13,LinJ.34,100.0,18,161,178,1362118,1362101,0.79,34.4,558,1852095
Seq_168_LinJ.13,LinJ.34,91.667,24,224,247,1850325,1850302,0.79,34.4,558,1852095
Seq_168_LinJ.13,LinJ.22,95.238,21,220,240,52418,52438,0.79,34.4,558,782154
Seq_168_LinJ.13,LinJ.19,91.667,24,220,243,142802,142779,0.79,34.4,558,706124
Seq_168_LinJ.13,LinJ.17,89.286,28,220,247,288538,288513,0.79,34.4,558,690898
Seq_168_LinJ.13,LinJ.14,89.655,29,220,245,429785,429813,0.79,34.4,558,656132
Seq_168_LinJ.13,LinJ.07,74.667,75,29,103,210923,210849,0.79,34.4,558,592866
Seq_168_LinJ.13,LinJ.27,75.676,74,37,107,907014,907086,0.79,34.4,558,1175412
Seq_168_LinJ.13,LinJ.18,91.667,24,220,243,419980,419957,0.79,34.4,558,720431
Seq_168_LinJ.13,LinJ.07,100.0,18,291,308,54260,54277,0.79,34.4,558,592866
Seq_168_LinJ.13,LinJ.36,100.0,18,220,237,524936,524953,0.79,34.4,558,2743073
Seq_168_LinJ.13,LinJ.31,85.294,34,206,237,211143,211176,0.79,34.4,558,1529246
Seq_168_LinJ.13,LinJ.31,79.63,54,127,178,462562,462612,0.79,34.4,558,1529246
Seq_168_LinJ.13,LinJ.18,91.667,24,220,243,420088,420065,0.79,34.4,558,720431
Seq_168_LinJ.13,LinJ.28,82.5,40,221,260,167660,167697,0.79,34.4,558,1205031
Seq_168_LinJ.13,LinJ.28,91.667,24,224,247,597745,597722,0.79,34.4,558,1205031
Seq_168_LinJ.13,LinJ.28,100.0,18,535,552,1001648,1001665,0.79,34.4,558,1205031
Seq_168_LinJ.13,LinJ.06,87.097,31,220,250,333448,333476,0.79,34.4,558,525234
Seq_168_LinJ.13,LinJ.06,87.5,32,35,63,388764,388733,0.79,34.4,558,525234
Seq_168_LinJ.13,LinJ.05,89.286,28,224,251,83989,83963,0.79,34.4,558,467714
Seq_168_LinJ.13,LinJ.10,84.375,32,219,250,418920,418951,2.9,32.5,558,588579
Seq_168_LinJ.13,LinJ.05,91.667,24,224,247,404385,404407,2.9,32.5,558,467714
Seq_168_LinJ.13,LinJ.15,88.462,26,219,244,148212,148187,2.9,32.5,558,650324
Seq_168_LinJ.13,LinJ.11,88.889,27,220,246,134206,134181,2.9,32.5,558,568611
Seq_168_LinJ.13,LinJ.01,91.667,24,220,243,233273,233251,2.9,32.5,558,278267
Seq_168_LinJ.13,LinJ.13,77.419,62,130,189,508886,508944,2.9,32.5,558,659814
Seq_168_LinJ.13,LinJ.12,85.294,34,213,245,207555,207586,2.9,32.5,558,593475
Seq_168_LinJ.13,LinJ.15,100.0,17,251,267,635058,635074,2.9,32.5,558,650324
Seq_168_LinJ.13,LinJ.30,95.0,20,220,239,445841,445860,2.9,32.5,558,1353302
Seq_168_LinJ.13,LinJ.30,91.304,23,220,242,544413,544435,2.9,32.5,558,1353302
Seq_168_LinJ.13,LinJ.30,74.419,86,13,95,827672,827754,2.9,32.5,558,1353302
Seq_168_LinJ.13,LinJ.11,95.0,20,220,239,451342,451361,2.9,32.5,558,568611
Seq_168_LinJ.13,LinJ.04,83.333,36,220,254,273070,273104,2.9,32.5,558,466507
Seq_168_LinJ.13,LinJ.04,88.889,27,220,245,287271,287297,2.9,32.5,558,466507
Seq_168_LinJ.13,LinJ.12,84.848,33,220,252,237658,237627,2.9,32.5,558,593475
Seq_168_LinJ.13,LinJ.25,91.667,24,520,541,679741,679764,2.9,32.5,558,895083
Seq_168_LinJ.13,LinJ.06,100.0,17,220,236,98416,98432,2.9,32.5,558,525234
Seq_168_LinJ.13,LinJ.06,82.5,40,135,172,457617,457580,2.9,32.5,558,525234
Seq_168_LinJ.13,LinJ.06,82.5,40,135,172,463101,463064,2.9,32.5,558,525234
Seq_168_LinJ.13,LinJ.36,95.238,21,223,243,1488423,1488404,2.9,32.5,558,2743073
Seq_168_LinJ.13,LinJ.36,95.0,20,224,243,2414243,2414224,2.9,32.5,558,2743073
Seq_168_LinJ.13,LinJ.31,100.0,17,224,240,657461,657477,2.9,32.5,558,1529246
Seq_168_LinJ.13,LinJ.18,91.667,24,221,243,420352,420329,2.9,32.5,558,720431
Seq_168_LinJ.13,LinJ.18,84.848,33,211,243,487425,487455,2.9,32.5,558,720431
Seq_168_LinJ.13,LinJ.18,91.304,23,220,242,570612,570634,2.9,32.5,558,720431
Seq_168_LinJ.13,LinJ.23,82.5,40,140,179,59541,59576,2.9,32.5,558,786683
Seq_168_LinJ.13,LinJ.23,91.304,23,74,96,637705,637727,2.9,32.5,558,786683
Seq_168_LinJ.13,LinJ.08,91.667,24,217,240,66491,66469,2.9,32.5,558,515747
Seq_168_LinJ.13,LinJ.28,95.0,20,220,239,990372,990391,2.9,32.5,558,1205031
Seq_168_LinJ.13,LinJ.09,91.304,23,80,102,560626,560648,2.9,32.5,558,581924
Seq_168_LinJ.13,LinJ.25,84.848,33,221,251,78682,78714,2.9,32.5,558,895083
Seq_168_LinJ.13,LinJ.25,95.0,20,224,243,371817,371836,2.9,32.5,558,895083
Seq_168_LinJ.13,LinJ.25,100.0,17,43,59,407741,407725,2.9,32.5,558,895083
Seq_168_LinJ.13,LinJ.25,100.0,17,489,505,544430,544446,2.9,32.5,558,895083
Seq_168_LinJ.13,LinJ.25,100.0,17,80,96,544865,544849,2.9,32.5,558,895083
Seq_168_LinJ.13,LinJ.36,95.0,20,360,379,2513888,2513869,2.9,32.5,558,2743073
Seq_168_LinJ.13,LinJ.07,95.0,20,220,239,103286,103305,2.9,32.5,558,592866
Seq_168_LinJ.13,LinJ.27,88.462,26,122,147,580652,580677,2.9,32.5,558,1175412
Seq_168_LinJ.13,LinJ.27,79.592,49,135,181,749937,749891,2.9,32.5,558,1175412
Seq_168_LinJ.13,LinJ.22,91.304,23,220,242,411253,411275,2.9,32.5,558,782154
Seq_168_LinJ.13,LinJ.22,95.0,20,472,491,524810,524829,2.9,32.5,558,782154
Seq_168_LinJ.13,LinJ.22,81.395,43,139,181,592671,592633,2.9,32.5,558,782154
Seq_168_LinJ.13,LinJ.22,100.0,17,223,239,722661,722645,2.9,32.5,558,782154
Seq_168_LinJ.13,LinJ.19,91.667,24,97,120,179099,179121,2.9,32.5,558,706124
Seq_168_LinJ.13,LinJ.17,84.848,33,355,386,335730,335698,2.9,32.5,558,690898
Seq_168_LinJ.13,LinJ.27,100.0,17,224,240,1114189,1114205,2.9,32.5,558,1175412
Seq_168_LinJ.13,LinJ.14,88.889,27,224,248,88555,88529,2.9,32.5,558,656132
Seq_168_LinJ.13,LinJ.14,95.0,20,163,182,316866,316885,2.9,32.5,558,656132
Seq_168_LinJ.13,LinJ.14,80.952,42,74,114,375926,375966,2.9,32.5,558,656132
Seq_168_LinJ.13,LinJ.34,100.0,17,224,240,463356,463372,2.9,32.5,558,1852095
Seq_168_LinJ.13,LinJ.34,95.0,20,224,243,501360,501341,2.9,32.5,558,1852095
Seq_168_LinJ.13,LinJ.34,88.889,27,219,245,870372,870396,2.9,32.5,558,1852095
Seq_168_LinJ.13,LinJ.34,91.667,24,322,343,1012798,1012821,2.9,32.5,558,1852095
Seq_168_LinJ.13,LinJ.33,88.462,26,75,100,169087,169112,2.9,32.5,558,1532318
Seq_168_LinJ.13,LinJ.33,91.667,24,82,103,984914,984891,2.9,32.5,558,1532318
Seq_168_LinJ.13,LinJ.33,91.667,24,82,103,1075901,1075878,2.9,32.5,558,1532318
Seq_168_LinJ.13,LinJ.33,71.963,107,1,107,1282420,1282526,2.9,32.5,558,1532318
Seq_168_LinJ.13,LinJ.20,95.238,21,224,244,282217,282198,2.9,32.5,558,731244
Seq_168_LinJ.13,LinJ.20,88.889,27,220,245,508481,508456,2.9,32.5,558,731244
Seq_168_LinJ.13,LinJ.35,95.0,20,156,175,252670,252651,2.9,32.5,558,2019672
Seq_168_LinJ.13,LinJ.35,87.097,31,225,255,256717,256690,2.9,32.5,558,2019672
Seq_168_LinJ.13,LinJ.35,82.5,40,133,169,1251447,1251486,2.9,32.5,558,2019672
Seq_168_LinJ.13,LinJ.35,82.5,40,133,169,1280792,1280753,2.9,32.5,558,2019672
Seq_168_LinJ.13,LinJ.35,82.5,40,133,169,1287153,1287192,2.9,32.5,558,2019672
Seq_168_LinJ.13,LinJ.28,83.784,37,135,169,276980,277014,2.9,32.5,558,1205031
Seq_168_LinJ.13,LinJ.28,95.238,21,159,178,632493,632513,2.9,32.5,558,1205031
Seq_168_LinJ.13,LinJ.28,91.304,23,159,181,854585,854563,2.9,32.5,558,1205031
Seq_168_LinJ.13,LinJ.20,91.667,24,220,243,548611,548589,2.9,32.5,558,731244
Seq_168_LinJ.13,LinJ.32,86.207,29,426,454,664544,664516,2.9,32.5,558,1544760
Seq_168_LinJ.13,LinJ.32,95.0,20,222,241,685232,685213,2.9,32.5,558,1544760
Seq_168_LinJ.13,LinJ.32,95.0,20,158,177,1029620,1029639,2.9,32.5,558,1544760
Seq_168_LinJ.13,LinJ.03,91.304,23,216,238,116158,116136,2.9,32.5,558,389657
Seq_168_LinJ.13,LinJ.29,91.304,23,41,63,291539,291517,2.9,32.5,558,1272419
Seq_168_LinJ.13,LinJ.24,91.667,24,221,243,557875,557898,2.9,32.5,558,863815
Seq_168_LinJ.13,LinJ.24,78.571,56,127,178,683946,683999,2.9,32.5,558,863815
Seq_168_LinJ.13,LinJ.10,91.667,24,220,242,125233,125256,2.9,32.5,558,588579
Seq_168_LinJ.13,LinJ.12,100.0,17,488,504,389162,389146,2.9,32.5,558,593475
Seq_168_LinJ.13,LinJ.12,100.0,17,488,504,401131,401115,2.9,32.5,558,593475
