qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_133_LinJ.12,LinJ.12,100.0,2514,1,2514,381791,384304,0.0,4643.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.592,1962,554,2514,374165,376126,0.0,3578.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.31,725,1,725,393276,393999,0.0,1310.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.049,631,27,657,417204,417834,0.0,1133.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.04,625,1890,2514,419342,419966,0.0,1122.0,2514,593475
Seq_133_LinJ.12,LinJ.12,95.89,657,1,657,449857,450498,0.0,1050.0,2514,593475
Seq_133_LinJ.12,LinJ.12,96.248,613,1,613,454816,455413,0.0,990.0,2514,593475
Seq_133_LinJ.12,LinJ.12,98.936,564,1,564,428710,429271,0.0,1007.0,2514,593475
Seq_133_LinJ.12,LinJ.12,98.233,566,1,564,373540,374100,0.0,983.0,2514,593475
Seq_133_LinJ.12,LinJ.12,98.553,553,12,564,439983,440533,0.0,976.0,2514,593475
Seq_133_LinJ.12,LinJ.12,95.37,648,10,657,466021,466650,0.0,1014.0,2514,593475
Seq_133_LinJ.12,LinJ.12,97.844,603,1266,1868,418666,419268,0.0,1042.0,2514,593475
Seq_133_LinJ.12,LinJ.12,98.866,1588,831,2416,440733,442319,0.0,2830.0,2514,593475
Seq_133_LinJ.12,LinJ.12,98.658,1192,1225,2416,455397,456587,0.0,2111.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.617,1567,948,2514,394055,395621,0.0,2861.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.362,1567,948,2514,406611,408177,0.0,2839.0,2514,593475
Seq_133_LinJ.12,LinJ.12,98.996,797,1718,2514,430468,431264,0.0,1428.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.586,725,1,725,405831,406555,0.0,1323.0,2514,593475
Seq_133_LinJ.12,LinJ.12,98.599,1071,831,1898,450530,451600,0.0,1892.0,2514,593475
Seq_133_LinJ.12,LinJ.12,99.036,1141,554,1692,429336,430476,0.0,2045.0,2514,593475
Seq_133_LinJ.12,LinJ.12,88.58,324,717,1038,418188,418511,5.3e-108,392.0,2514,593475
Seq_133_LinJ.12,LinJ.12,100.0,104,554,657,440598,440701,5.77e-48,193.0,2514,593475
Seq_133_LinJ.12,LinJ.12,97.468,79,648,726,466688,466766,9.86e-31,135.0,2514,593475
Seq_133_LinJ.12,LinJ.12,85.271,129,1144,1270,418501,418626,1.6499999999999999e-28,128.0,2514,593475
Seq_133_LinJ.12,LinJ.12,96.104,77,648,724,417872,417948,5.94e-28,126.0,2514,593475
Seq_133_LinJ.12,LinJ.12,92.5,40,719,758,466838,466876,7.9e-07,56.5,2514,593475
Seq_133_LinJ.12,LinJ.01,91.429,35,301,333,107099,107065,0.000475,47.3,2514,278267
Seq_133_LinJ.12,LinJ.33,93.103,29,8,36,824203,824231,0.006,43.6,2514,1532318
Seq_133_LinJ.12,LinJ.16,100.0,22,1474,1495,676741,676720,0.022,41.7,2514,688184
Seq_133_LinJ.12,LinJ.33,85.714,42,978,1017,9005,9045,0.022,41.7,2514,1532318
Seq_133_LinJ.12,LinJ.14,90.323,31,253,283,232241,232270,0.08,39.9,2514,656132
Seq_133_LinJ.12,LinJ.18,88.571,35,1712,1744,492542,492509,0.08,39.9,2514,720431
Seq_133_LinJ.12,LinJ.34,92.857,28,1742,1769,1242108,1242083,0.08,39.9,2514,1852095
Seq_133_LinJ.12,LinJ.34,92.857,28,1742,1769,1253557,1253532,0.08,39.9,2514,1852095
Seq_133_LinJ.12,LinJ.34,92.857,28,1742,1769,1259444,1259419,0.08,39.9,2514,1852095
Seq_133_LinJ.12,LinJ.34,92.857,28,1742,1769,1265319,1265294,0.08,39.9,2514,1852095
Seq_133_LinJ.12,LinJ.34,92.857,28,1742,1769,1271221,1271196,0.08,39.9,2514,1852095
