qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_238_LinJ.19,LinJ.19,100.0,109,1,109,570468,570576,3.35e-52,202.0,109,706124
Seq_238_LinJ.19,LinJ.19,100.0,109,1,109,583359,583467,3.35e-52,202.0,109,706124
Seq_238_LinJ.19,LinJ.19,97.248,109,1,109,522359,522467,3.38e-47,185.0,109,706124
Seq_238_LinJ.19,LinJ.19,97.248,109,1,109,576797,576905,3.38e-47,185.0,109,706124
Seq_238_LinJ.19,LinJ.19,97.248,109,1,109,589685,589793,3.38e-47,185.0,109,706124
Seq_238_LinJ.19,LinJ.19,94.643,112,1,109,524872,524983,9.46e-43,171.0,109,706124
Seq_238_LinJ.19,LinJ.21,89.041,73,37,109,243834,243903,9.8e-18,87.9,109,764861
Seq_238_LinJ.19,LinJ.21,86.301,73,37,109,296714,296783,2.12e-14,76.8,109,764861
Seq_238_LinJ.19,LinJ.21,86.111,72,38,109,267385,267454,2.12e-14,76.8,109,764861
Seq_238_LinJ.19,LinJ.21,86.111,72,38,109,277963,278032,2.12e-14,76.8,109,764861
Seq_238_LinJ.19,LinJ.21,86.111,72,38,109,374510,374579,2.12e-14,76.8,109,764861
Seq_238_LinJ.19,LinJ.21,86.111,72,38,109,308893,308962,2.12e-14,76.8,109,764861
Seq_238_LinJ.19,LinJ.21,85.135,74,37,109,220646,220575,2.74e-13,73.1,109,764861
Seq_238_LinJ.19,LinJ.21,87.302,63,47,109,250687,250627,9.87e-13,71.3,109,764861
Seq_238_LinJ.19,LinJ.21,87.302,63,47,109,224898,224839,3.55e-12,69.4,109,764861
Seq_238_LinJ.19,LinJ.21,90.385,52,58,109,228091,228140,1.28e-11,67.6,109,764861
Seq_238_LinJ.19,LinJ.27,84.722,72,39,109,580661,580594,1.28e-11,67.6,109,1175412
Seq_238_LinJ.19,LinJ.27,84.722,72,39,109,589451,589518,1.28e-11,67.6,109,1175412
Seq_238_LinJ.19,LinJ.21,87.719,57,53,109,164383,164329,4.59e-11,65.8,109,764861
Seq_238_LinJ.19,LinJ.21,83.333,72,37,107,197123,197054,1.65e-10,63.9,109,764861
Seq_238_LinJ.19,LinJ.21,83.333,72,37,107,203117,203048,1.65e-10,63.9,109,764861
Seq_238_LinJ.19,LinJ.27,83.099,71,39,109,960962,960896,5.94e-10,62.1,109,1175412
Seq_238_LinJ.19,LinJ.21,83.099,71,37,107,105403,105470,5.94e-10,62.1,109,764861
Seq_238_LinJ.19,LinJ.27,83.099,71,39,109,1043970,1043904,5.94e-10,62.1,109,1175412
Seq_238_LinJ.19,LinJ.27,83.099,71,39,109,963950,963884,5.94e-10,62.1,109,1175412
Seq_238_LinJ.19,LinJ.27,83.099,71,39,109,989052,988986,5.94e-10,62.1,109,1175412
Seq_238_LinJ.19,LinJ.27,83.099,71,39,109,944679,944613,5.94e-10,62.1,109,1175412
Seq_238_LinJ.19,LinJ.27,83.099,71,39,109,975008,974942,5.94e-10,62.1,109,1175412
Seq_238_LinJ.19,LinJ.27,83.099,71,39,109,945944,945878,5.94e-10,62.1,109,1175412
