qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_61_LinJ.08,LinJ.08,100.0,2018,1,2018,299225,301242,0.0,3727.0,2018,515747
Seq_61_LinJ.08,LinJ.08,99.703,2018,1,2018,303853,305867,0.0,3690.0,2018,515747
Seq_61_LinJ.08,LinJ.08,99.604,2018,1,2018,308438,310451,0.0,3679.0,2018,515747
Seq_61_LinJ.08,LinJ.08,91.016,2048,1,2018,312954,314973,0.0,2710.0,2018,515747
Seq_61_LinJ.08,LinJ.34,76.423,1370,484,1807,1257690,1259021,0.0,664.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,76.748,1359,484,1807,1245930,1247247,0.0,689.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,76.423,1370,484,1807,1251803,1253134,0.0,664.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,76.748,1359,484,1807,1263579,1264896,0.0,689.0,2018,1852095
Seq_61_LinJ.08,LinJ.08,90.98,2051,1,2018,288974,290999,0.0,2710.0,2018,515747
Seq_61_LinJ.08,LinJ.08,91.389,2044,1,2018,294597,296614,0.0,2752.0,2018,515747
Seq_61_LinJ.08,LinJ.34,74.618,1375,484,1807,1275419,1276741,1.12e-143,510.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,75.277,1084,484,1535,1240375,1241431,3.19e-129,462.0,2018,1852095
Seq_61_LinJ.08,LinJ.31,84.124,485,1,484,154010,153540,5.34e-127,455.0,2018,1529246
Seq_61_LinJ.08,LinJ.34,75.091,1096,484,1534,1269477,1270546,3.2100000000000003e-124,446.0,2018,1852095
Seq_61_LinJ.08,LinJ.31,72.69,1234,496,1687,153214,152018,5.61e-92,339.0,2018,1529246
Seq_61_LinJ.08,LinJ.34,83.835,266,1,263,1245423,1245675,5.85e-62,239.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,83.835,266,1,263,1268970,1269222,5.85e-62,239.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,83.459,266,1,263,1274910,1275164,7.57e-61,235.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,83.459,266,1,263,1263070,1263324,7.57e-61,235.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,83.459,266,1,263,1239866,1240120,7.57e-61,235.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,83.459,266,1,263,1251296,1251548,2.72e-60,233.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,83.459,266,1,263,1257183,1257435,2.72e-60,233.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,84.906,212,1812,2018,1241847,1242057,4.59e-53,209.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,84.906,212,1812,2018,1247411,1247621,4.59e-53,209.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,84.906,212,1812,2018,1265060,1265270,4.59e-53,209.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,84.906,212,1812,2018,1259185,1259395,4.59e-53,209.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,84.906,212,1812,2018,1253298,1253508,4.59e-53,209.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,84.906,212,1812,2018,1270962,1271172,4.59e-53,209.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,84.906,212,1812,2018,1276905,1277115,4.59e-53,209.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,85.621,153,1656,1807,1270647,1270798,4.69e-38,159.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,85.621,153,1656,1807,1241532,1241683,4.69e-38,159.0,2018,1852095
Seq_61_LinJ.08,LinJ.29,75.602,332,506,829,573164,573481,1.3100000000000001e-33,145.0,2018,1272419
Seq_61_LinJ.08,LinJ.29,75.602,332,506,829,566794,567111,1.3100000000000001e-33,145.0,2018,1272419
Seq_61_LinJ.08,LinJ.29,75.602,332,506,829,579567,579884,1.3100000000000001e-33,145.0,2018,1272419
Seq_61_LinJ.08,LinJ.29,75.301,332,506,829,560433,560750,6.100000000000001e-32,139.0,2018,1272419
Seq_61_LinJ.08,LinJ.08,72.397,413,1000,1407,343020,343427,6.1500000000000005e-27,122.0,2018,515747
Seq_61_LinJ.08,LinJ.34,73.315,356,487,829,516435,516091,4.7899999999999993e-23,110.0,2018,1852095
Seq_61_LinJ.08,LinJ.08,71.663,427,993,1412,337838,338257,6.190000000000001e-22,106.0,2018,515747
Seq_61_LinJ.08,LinJ.08,83.636,110,993,1102,327491,327600,2.23e-21,104.0,2018,515747
Seq_61_LinJ.08,LinJ.08,83.636,110,993,1102,332664,332773,2.23e-21,104.0,2018,515747
Seq_61_LinJ.08,LinJ.34,72.779,349,491,829,449766,450102,1.04e-19,99.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,72.779,349,491,829,445347,445683,1.04e-19,99.0,2018,1852095
Seq_61_LinJ.08,LinJ.34,72.727,352,491,829,436584,436924,3.73e-19,97.1,2018,1852095
Seq_61_LinJ.08,LinJ.34,82.203,118,1261,1375,813394,813280,3.73e-19,97.1,2018,1852095
Seq_61_LinJ.08,LinJ.34,82.203,118,1261,1375,810640,810526,3.73e-19,97.1,2018,1852095
Seq_61_LinJ.08,LinJ.34,72.727,352,491,829,440965,441305,3.73e-19,97.1,2018,1852095
Seq_61_LinJ.08,LinJ.08,92.424,66,315,380,347366,347431,1.34e-18,95.3,2018,515747
Seq_61_LinJ.08,LinJ.08,92.424,66,315,380,337017,337082,1.34e-18,95.3,2018,515747
Seq_61_LinJ.08,LinJ.08,92.424,66,315,380,331844,331909,1.34e-18,95.3,2018,515747
Seq_61_LinJ.08,LinJ.08,92.424,66,315,380,326673,326738,1.34e-18,95.3,2018,515747
Seq_61_LinJ.08,LinJ.34,78.481,158,548,696,825201,825046,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,89.189,74,1038,1111,515919,515846,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,72.599,354,491,829,423380,423722,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,92.308,65,1041,1105,437128,437192,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,89.189,74,1047,1120,423931,424004,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,92.308,65,1041,1105,441509,441573,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,78.767,146,1264,1406,450528,450670,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,78.767,146,1264,1406,446109,446251,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,78.767,146,1264,1406,432928,433070,4.82e-18,93.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,92.188,64,1039,1102,204278,204341,1.73e-17,91.6,2018,1852095
Seq_61_LinJ.08,LinJ.34,92.188,64,1039,1102,200695,200758,1.73e-17,91.6,2018,1852095
Seq_61_LinJ.08,LinJ.08,81.651,109,1299,1407,332970,333078,1.73e-17,91.6,2018,515747
Seq_61_LinJ.08,LinJ.08,81.651,109,1299,1407,327797,327905,1.73e-17,91.6,2018,515747
Seq_61_LinJ.08,LinJ.29,81.356,118,59,172,578859,578973,6.24e-17,89.8,2018,1272419
Seq_61_LinJ.08,LinJ.29,81.356,118,59,172,559725,559839,6.24e-17,89.8,2018,1272419
Seq_61_LinJ.08,LinJ.08,90.909,66,315,380,342191,342256,6.24e-17,89.8,2018,515747
Seq_61_LinJ.08,LinJ.29,81.356,118,59,172,572456,572570,6.24e-17,89.8,2018,1272419
Seq_61_LinJ.08,LinJ.34,72.472,356,491,829,432158,432502,6.24e-17,89.8,2018,1852095
Seq_61_LinJ.08,LinJ.29,81.356,118,59,172,566090,566204,6.24e-17,89.8,2018,1272419
Seq_61_LinJ.08,LinJ.34,90.909,66,1041,1105,428318,428383,2.24e-16,87.9,2018,1852095
Seq_61_LinJ.08,LinJ.34,88.732,71,1035,1105,813617,813547,2.24e-16,87.9,2018,1852095
Seq_61_LinJ.08,LinJ.34,88.732,71,1035,1105,810863,810793,2.24e-16,87.9,2018,1852095
Seq_61_LinJ.08,LinJ.34,78.082,146,1264,1406,515693,515551,2.24e-16,87.9,2018,1852095
Seq_61_LinJ.08,LinJ.08,81.818,99,1,99,331615,331713,2.9e-15,84.2,2018,515747
Seq_61_LinJ.08,LinJ.08,81.818,99,1,99,347137,347235,2.9e-15,84.2,2018,515747
Seq_61_LinJ.08,LinJ.08,81.818,99,1,99,326444,326542,2.9e-15,84.2,2018,515747
Seq_61_LinJ.08,LinJ.08,81.818,99,1,99,336788,336886,2.9e-15,84.2,2018,515747
Seq_61_LinJ.08,LinJ.08,81.818,99,1,99,341962,342060,2.9e-15,84.2,2018,515747
Seq_61_LinJ.08,LinJ.34,89.231,65,1038,1102,207877,207941,1.04e-14,82.4,2018,1852095
Seq_61_LinJ.08,LinJ.34,72.222,360,491,829,427766,428114,1.04e-14,82.4,2018,1852095
Seq_61_LinJ.08,LinJ.34,79.675,123,1632,1752,208447,208563,1.04e-14,82.4,2018,1852095
Seq_61_LinJ.08,LinJ.34,87.143,70,1036,1105,743379,743310,3.75e-14,80.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,79.032,124,1264,1384,424148,424268,3.75e-14,80.5,2018,1852095
Seq_61_LinJ.08,LinJ.34,78.689,122,1632,1752,204853,204969,4.85e-13,76.8,2018,1852095
