qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_143_LinJ.12,LinJ.12,100.0,1301,1,1301,418666,419966,0.0,2403.0,1301,593475
Seq_143_LinJ.12,LinJ.12,99.2,625,677,1301,430640,431264,0.0,1127.0,1301,593475
Seq_143_LinJ.12,LinJ.12,97.512,603,1,603,374878,375480,0.0,1031.0,1301,593475
Seq_143_LinJ.12,LinJ.12,97.512,603,1,603,455438,456040,0.0,1031.0,1301,593475
Seq_143_LinJ.12,LinJ.12,96.683,603,1,603,450967,451569,0.0,1003.0,1301,593475
Seq_143_LinJ.12,LinJ.12,98.482,527,677,1203,441794,442319,0.0,928.0,1301,593475
Seq_143_LinJ.12,LinJ.12,98.292,527,677,1203,456062,456587,0.0,922.0,1301,593475
Seq_143_LinJ.12,LinJ.12,97.424,427,1,427,430050,430476,0.0,728.0,1301,593475
Seq_143_LinJ.12,LinJ.12,99.04,625,677,1301,383680,384304,0.0,1122.0,1301,593475
Seq_143_LinJ.12,LinJ.12,99.04,625,677,1301,407553,408177,0.0,1122.0,1301,593475
Seq_143_LinJ.12,LinJ.12,97.678,603,1,603,441170,441772,0.0,1037.0,1301,593475
Seq_143_LinJ.12,LinJ.12,97.844,603,1,603,406929,407531,0.0,1042.0,1301,593475
Seq_143_LinJ.12,LinJ.12,97.844,603,1,603,394373,394975,0.0,1042.0,1301,593475
Seq_143_LinJ.12,LinJ.12,97.844,603,1,603,383056,383658,0.0,1042.0,1301,593475
Seq_143_LinJ.12,LinJ.12,98.88,625,677,1301,394997,395621,0.0,1116.0,1301,593475
Seq_143_LinJ.12,LinJ.12,98.88,625,677,1301,375502,376126,0.0,1116.0,1301,593475
Seq_143_LinJ.12,LinJ.12,99.338,151,453,603,430468,430618,1.03e-72,274.0,1301,593475
Seq_143_LinJ.12,LinJ.16,100.0,22,209,230,676741,676720,0.011,41.7,1301,688184
Seq_143_LinJ.12,LinJ.34,92.857,28,477,504,1253557,1253532,0.041,39.9,1301,1852095
Seq_143_LinJ.12,LinJ.18,88.571,35,447,479,492542,492509,0.041,39.9,1301,720431
Seq_143_LinJ.12,LinJ.34,92.857,28,477,504,1271221,1271196,0.041,39.9,1301,1852095
Seq_143_LinJ.12,LinJ.34,92.857,28,477,504,1277165,1277140,0.041,39.9,1301,1852095
Seq_143_LinJ.12,LinJ.34,92.857,28,477,504,1259444,1259419,0.041,39.9,1301,1852095
Seq_143_LinJ.12,LinJ.34,92.857,28,477,504,1265319,1265294,0.041,39.9,1301,1852095
Seq_143_LinJ.12,LinJ.34,92.857,28,477,504,1247670,1247645,0.041,39.9,1301,1852095
Seq_143_LinJ.12,LinJ.34,92.857,28,477,504,1242108,1242083,0.041,39.9,1301,1852095
Seq_143_LinJ.12,LinJ.02,87.879,33,449,481,214432,214463,0.15,38.1,1301,356299
Seq_143_LinJ.12,LinJ.20,84.615,39,25,63,424276,424240,0.15,38.1,1301,731244
Seq_143_LinJ.12,LinJ.15,100.0,20,324,343,393275,393256,0.15,38.1,1301,650324
Seq_143_LinJ.12,LinJ.12,92.308,26,140,165,361152,361127,0.15,38.1,1301,593475
Seq_143_LinJ.12,LinJ.25,87.879,33,207,238,631308,631276,0.15,38.1,1301,895083
Seq_143_LinJ.12,LinJ.25,90.323,31,1069,1097,686499,686470,0.15,38.1,1301,895083
Seq_143_LinJ.12,LinJ.30,100.0,20,184,203,81317,81336,0.15,38.1,1301,1353302
Seq_143_LinJ.12,LinJ.24,95.652,23,409,431,238225,238203,0.15,38.1,1301,863815
Seq_143_LinJ.12,LinJ.27,92.593,27,495,520,280738,280764,0.15,38.1,1301,1175412
Seq_143_LinJ.12,LinJ.27,92.593,27,1257,1283,915301,915326,0.15,38.1,1301,1175412
Seq_143_LinJ.12,LinJ.32,100.0,19,213,231,1256117,1256135,0.53,36.2,1301,1544760
Seq_143_LinJ.12,LinJ.29,92.308,26,18,43,257310,257333,0.53,36.2,1301,1272419
Seq_143_LinJ.12,LinJ.16,95.455,22,1233,1254,400078,400099,0.53,36.2,1301,688184
Seq_143_LinJ.12,LinJ.16,95.652,23,853,875,603213,603234,0.53,36.2,1301,688184
Seq_143_LinJ.12,LinJ.16,95.455,22,1233,1254,379719,379740,0.53,36.2,1301,688184
Seq_143_LinJ.12,LinJ.16,95.455,22,1233,1254,374675,374696,0.53,36.2,1301,688184
Seq_143_LinJ.12,LinJ.13,87.5,32,453,484,203145,203115,0.53,36.2,1301,659814
Seq_143_LinJ.12,LinJ.16,95.455,22,1233,1254,388917,388938,0.53,36.2,1301,688184
Seq_143_LinJ.12,LinJ.14,92.0,25,960,984,524036,524012,0.53,36.2,1301,656132
Seq_143_LinJ.12,LinJ.09,89.655,29,885,913,125280,125253,0.53,36.2,1301,581924
