qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_130_LinJ.12,LinJ.12,100.0,2286,1,2286,374144,376429,0.0,4222.0,2286,593475
Seq_130_LinJ.12,LinJ.12,99.592,1962,22,1983,382344,384304,0.0,3578.0,2286,593475
Seq_130_LinJ.12,LinJ.12,99.519,1870,417,2286,394055,395924,0.0,3404.0,2286,593475
Seq_130_LinJ.12,LinJ.12,98.804,1588,299,1885,440733,442319,0.0,2826.0,2286,593475
Seq_130_LinJ.12,LinJ.12,98.506,1071,299,1367,450530,451600,0.0,1888.0,2286,593475
Seq_130_LinJ.12,LinJ.12,98.795,1162,1,1161,429315,430476,0.0,2067.0,2286,593475
Seq_130_LinJ.12,LinJ.12,98.658,1192,694,1885,455397,456587,0.0,2111.0,2286,593475
Seq_130_LinJ.12,LinJ.12,99.17,1567,417,1983,406611,408177,0.0,2822.0,2286,593475
Seq_130_LinJ.12,LinJ.12,97.512,603,735,1337,418666,419268,0.0,1031.0,2286,593475
Seq_130_LinJ.12,LinJ.12,99.122,797,1187,1983,430468,431264,0.0,1434.0,2286,593475
Seq_130_LinJ.12,LinJ.12,98.88,625,1359,1983,419342,419966,0.0,1116.0,2286,593475
Seq_130_LinJ.12,LinJ.12,88.889,324,185,507,418188,418511,1.03e-109,398.0,2286,593475
Seq_130_LinJ.12,LinJ.12,99.419,172,22,193,406384,406555,3.86e-84,313.0,2286,593475
Seq_130_LinJ.12,LinJ.12,98.256,172,22,193,393828,393999,8.349999999999999e-81,302.0,2286,593475
Seq_130_LinJ.12,LinJ.12,100.0,125,1,125,440577,440701,1.11e-59,231.0,2286,593475
Seq_130_LinJ.12,LinJ.12,96.0,125,1,125,450374,450498,2.42e-51,204.0,2286,593475
Seq_130_LinJ.12,LinJ.12,95.2,125,1,125,466526,466650,1.13e-49,198.0,2286,593475
Seq_130_LinJ.12,LinJ.12,98.077,104,22,125,417731,417834,1.13e-44,182.0,2286,593475
Seq_130_LinJ.12,LinJ.12,100.0,81,1,81,455333,455413,3.2000000000000003e-35,150.0,2286,593475
Seq_130_LinJ.12,LinJ.12,97.468,79,116,194,466688,466766,8.96e-31,135.0,2286,593475
Seq_130_LinJ.12,LinJ.12,85.271,129,613,739,418501,418626,1.5e-28,128.0,2286,593475
Seq_130_LinJ.12,LinJ.12,96.104,77,116,192,417872,417948,5.39e-28,126.0,2286,593475
Seq_130_LinJ.12,LinJ.12,92.5,40,187,226,466838,466876,7.18e-07,56.5,2286,593475
Seq_130_LinJ.12,LinJ.33,85.714,42,447,486,9005,9045,0.02,41.7,2286,1532318
Seq_130_LinJ.12,LinJ.16,100.0,22,943,964,676741,676720,0.02,41.7,2286,688184
Seq_130_LinJ.12,LinJ.34,92.857,28,1211,1238,1242108,1242083,0.072,39.9,2286,1852095
Seq_130_LinJ.12,LinJ.18,88.571,35,1181,1213,492542,492509,0.072,39.9,2286,720431
Seq_130_LinJ.12,LinJ.34,92.857,28,1211,1238,1271221,1271196,0.072,39.9,2286,1852095
Seq_130_LinJ.12,LinJ.34,92.857,28,1211,1238,1277165,1277140,0.072,39.9,2286,1852095
Seq_130_LinJ.12,LinJ.26,92.593,27,691,717,710702,710676,0.072,39.9,2286,1055293
Seq_130_LinJ.12,LinJ.31,85.0,40,701,739,513825,513864,0.072,39.9,2286,1529246
Seq_130_LinJ.12,LinJ.34,92.857,28,1211,1238,1265319,1265294,0.072,39.9,2286,1852095
Seq_130_LinJ.12,LinJ.34,92.857,28,1211,1238,1253557,1253532,0.072,39.9,2286,1852095
Seq_130_LinJ.12,LinJ.34,92.857,28,1211,1238,1259444,1259419,0.072,39.9,2286,1852095
Seq_130_LinJ.12,LinJ.34,92.857,28,1211,1238,1247670,1247645,0.072,39.9,2286,1852095
Seq_130_LinJ.12,LinJ.34,88.235,34,1350,1381,803809,803777,0.26,38.1,2286,1852095
Seq_130_LinJ.12,LinJ.25,83.333,48,1751,1796,686499,686458,0.26,38.1,2286,895083
Seq_130_LinJ.12,LinJ.05,87.879,33,755,787,133080,133111,0.26,38.1,2286,467714
Seq_130_LinJ.12,LinJ.02,87.879,33,1183,1215,214432,214463,0.26,38.1,2286,356299
Seq_130_LinJ.12,LinJ.06,87.879,33,696,727,164383,164352,0.26,38.1,2286,525234
Seq_130_LinJ.12,LinJ.24,95.652,23,1143,1165,238225,238203,0.26,38.1,2286,863815
