qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_147_LinJ.12,LinJ.12,100.0,1950,1,1950,429315,431264,0.0,3602.0,1950,593475
Seq_147_LinJ.12,LinJ.12,98.795,1162,1,1162,374144,375304,0.0,2067.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.036,1141,22,1162,382344,383482,0.0,2045.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.074,864,299,1162,440733,441596,0.0,1552.0,1950,593475
Seq_147_LinJ.12,LinJ.12,98.495,864,299,1162,450530,451393,0.0,1524.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.875,797,1154,1950,407381,408177,0.0,1467.0,1950,593475
Seq_147_LinJ.12,LinJ.12,97.436,468,695,1162,455397,455864,0.0,798.0,1950,593475
Seq_147_LinJ.12,LinJ.12,97.424,427,736,1162,418666,419092,0.0,728.0,1950,593475
Seq_147_LinJ.12,LinJ.12,98.857,700,1154,1853,441622,442320,0.0,1247.0,1950,593475
Seq_147_LinJ.12,LinJ.12,98.714,700,1154,1853,455890,456588,0.0,1242.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.2,625,1326,1950,419342,419966,0.0,1127.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.062,746,417,1162,406611,407355,0.0,1338.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.122,797,1154,1950,375330,376126,0.0,1434.0,1950,593475
Seq_147_LinJ.12,LinJ.12,98.996,797,1154,1950,383508,384304,0.0,1428.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.062,746,417,1162,394055,394799,0.0,1338.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.373,797,1154,1950,394825,395621,0.0,1445.0,1950,593475
Seq_147_LinJ.12,LinJ.12,88.58,324,185,507,418188,418511,4.0999999999999996e-108,392.0,1950,593475
Seq_147_LinJ.12,LinJ.12,98.352,182,1154,1334,451419,451600,7.06e-86,318.0,1950,593475
Seq_147_LinJ.12,LinJ.12,98.837,172,22,193,406384,406555,1.53e-82,307.0,1950,593475
Seq_147_LinJ.12,LinJ.12,97.674,172,22,193,393828,393999,3.3100000000000003e-79,296.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.338,151,1154,1304,419118,419268,1.5500000000000002e-72,274.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.2,125,1,125,440577,440701,4.4e-58,226.0,1950,593475
Seq_147_LinJ.12,LinJ.12,95.2,125,1,125,450374,450498,9.59e-50,198.0,1950,593475
Seq_147_LinJ.12,LinJ.12,94.4,125,1,125,466526,466650,4.4599999999999994e-48,193.0,1950,593475
Seq_147_LinJ.12,LinJ.12,99.038,104,22,125,417731,417834,2.0799999999999998e-46,187.0,1950,593475
Seq_147_LinJ.12,LinJ.12,100.0,81,1,81,455333,455413,2.72e-35,150.0,1950,593475
Seq_147_LinJ.12,LinJ.12,97.468,79,116,194,466688,466766,7.630000000000001e-31,135.0,1950,593475
Seq_147_LinJ.12,LinJ.12,85.271,129,614,740,418501,418626,1.2799999999999999e-28,128.0,1950,593475
Seq_147_LinJ.12,LinJ.12,96.104,77,116,192,417872,417948,4.59e-28,126.0,1950,593475
Seq_147_LinJ.12,LinJ.12,92.5,40,187,226,466838,466876,6.11e-07,56.5,1950,593475
Seq_147_LinJ.12,LinJ.16,100.0,22,944,965,676741,676720,0.017,41.7,1950,688184
Seq_147_LinJ.12,LinJ.33,85.714,42,447,486,9005,9045,0.017,41.7,1950,1532318
Seq_147_LinJ.12,LinJ.02,88.571,35,1149,1182,214429,214463,0.017,41.7,1950,356299
Seq_147_LinJ.12,LinJ.34,92.857,28,1178,1205,1265319,1265294,0.062,39.9,1950,1852095
Seq_147_LinJ.12,LinJ.34,92.857,28,1178,1205,1259444,1259419,0.062,39.9,1950,1852095
Seq_147_LinJ.12,LinJ.34,92.857,28,1178,1205,1277165,1277140,0.062,39.9,1950,1852095
Seq_147_LinJ.12,LinJ.31,85.0,40,702,740,513825,513864,0.062,39.9,1950,1529246
Seq_147_LinJ.12,LinJ.34,92.857,28,1178,1205,1242108,1242083,0.062,39.9,1950,1852095
Seq_147_LinJ.12,LinJ.34,92.857,28,1178,1205,1247670,1247645,0.062,39.9,1950,1852095
Seq_147_LinJ.12,LinJ.34,92.857,28,1178,1205,1253557,1253532,0.062,39.9,1950,1852095
Seq_147_LinJ.12,LinJ.26,92.593,27,692,718,710702,710676,0.062,39.9,1950,1055293
