qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_371_LinJ.29,LinJ.29,100.0,492,1,492,585112,585603,0.0,909.0,492,1272419
Seq_371_LinJ.29,LinJ.29,98.077,260,233,492,556449,556708,4.51e-127,453.0,492,1272419
Seq_371_LinJ.29,LinJ.34,76.104,498,1,487,738304,737811,8.22e-65,246.0,492,1852095
Seq_371_LinJ.29,LinJ.34,76.426,263,245,492,520008,519755,5.2e-27,121.0,492,1852095
Seq_371_LinJ.29,LinJ.31,73.333,210,283,491,156756,156550,4.1e-13,75.0,492,1529246
Seq_371_LinJ.29,LinJ.08,82.716,81,287,367,292298,292378,1.48e-12,73.1,492,515747
Seq_371_LinJ.29,LinJ.08,82.716,81,287,367,316259,316339,1.48e-12,73.1,492,515747
Seq_371_LinJ.29,LinJ.08,83.117,77,291,367,286679,286755,5.31e-12,71.3,492,515747
Seq_371_LinJ.29,LinJ.10,83.333,60,291,350,264056,264115,1.49e-07,56.5,492,588579
Seq_371_LinJ.29,LinJ.29,96.97,33,459,491,1243337,1243306,5.34e-07,54.7,492,1272419
Seq_371_LinJ.29,LinJ.35,94.118,34,459,492,1944099,1944132,1.92e-06,52.8,492,2019672
Seq_371_LinJ.29,LinJ.34,84.906,53,301,350,241537,241589,6.91e-06,51.0,492,1852095
Seq_371_LinJ.29,LinJ.35,93.75,32,459,490,1844182,1844213,2.49e-05,49.1,492,2019672
Seq_371_LinJ.29,LinJ.07,93.75,32,201,232,548127,548097,8.94e-05,47.3,492,592866
Seq_371_LinJ.29,LinJ.32,76.344,93,404,492,1227989,1228079,0.000322,45.4,492,1544760
Seq_371_LinJ.29,LinJ.16,79.688,64,429,492,317677,317615,0.000322,45.4,492,688184
Seq_371_LinJ.29,LinJ.17,90.625,32,459,490,668042,668073,0.001,43.6,492,690898
Seq_371_LinJ.29,LinJ.23,92.857,28,324,351,203549,203576,0.004,41.7,492,786683
Seq_371_LinJ.29,LinJ.32,85.714,42,315,353,1403758,1403799,0.004,41.7,492,1544760
Seq_371_LinJ.29,LinJ.31,82.0,50,303,350,1029991,1030040,0.004,41.7,492,1529246
Seq_371_LinJ.29,LinJ.31,82.0,50,303,350,981995,981946,0.004,41.7,492,1529246
Seq_371_LinJ.29,LinJ.12,88.235,34,459,492,469100,469068,0.015,39.9,492,593475
Seq_371_LinJ.29,LinJ.25,92.593,27,204,230,444861,444835,0.015,39.9,492,895083
Seq_371_LinJ.29,LinJ.22,92.593,27,206,232,136377,136351,0.015,39.9,492,782154
Seq_371_LinJ.29,LinJ.32,85.0,40,315,352,1407249,1407287,0.054,38.1,492,1544760
