qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_236_LinJ.19,LinJ.19,100.0,112,1,112,524872,524983,7.459999999999999e-54,207.0,112,706124
Seq_236_LinJ.19,LinJ.19,97.321,112,1,112,522359,522467,9.71e-48,187.0,112,706124
Seq_236_LinJ.19,LinJ.19,97.321,112,1,112,576797,576905,9.71e-48,187.0,112,706124
Seq_236_LinJ.19,LinJ.19,97.321,112,1,112,589685,589793,9.71e-48,187.0,112,706124
Seq_236_LinJ.19,LinJ.19,94.643,112,1,112,583359,583467,9.78e-43,171.0,112,706124
Seq_236_LinJ.19,LinJ.19,94.643,112,1,112,570468,570576,9.78e-43,171.0,112,706124
Seq_236_LinJ.19,LinJ.21,91.667,60,53,112,243846,243903,4.71e-16,82.4,112,764861
Seq_236_LinJ.19,LinJ.21,88.71,62,51,112,277973,278032,7.89e-14,75.0,112,764861
Seq_236_LinJ.19,LinJ.21,88.71,62,51,112,374520,374579,7.89e-14,75.0,112,764861
Seq_236_LinJ.19,LinJ.21,88.71,62,51,112,308903,308962,7.89e-14,75.0,112,764861
Seq_236_LinJ.19,LinJ.21,88.71,62,51,112,267395,267454,7.89e-14,75.0,112,764861
Seq_236_LinJ.19,LinJ.21,88.333,60,53,112,296726,296783,1.02e-12,71.3,112,764861
Seq_236_LinJ.19,LinJ.21,87.097,62,51,112,250686,250627,3.67e-12,69.4,112,764861
Seq_236_LinJ.19,LinJ.21,84.0,75,40,112,220646,220575,1.32e-11,67.6,112,764861
Seq_236_LinJ.19,LinJ.21,87.097,62,51,112,224897,224839,1.32e-11,67.6,112,764861
Seq_236_LinJ.19,LinJ.21,90.385,52,61,112,228091,228140,1.32e-11,67.6,112,764861
Seq_236_LinJ.19,LinJ.21,87.719,57,56,112,164383,164329,4.75e-11,65.8,112,764861
Seq_236_LinJ.19,LinJ.21,86.207,58,53,110,105415,105470,6.14e-10,62.1,112,764861
Seq_236_LinJ.19,LinJ.21,82.192,73,40,110,203117,203048,7.95e-09,58.4,112,764861
