qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_210_LinJ.18,LinJ.18,100.0,155,1,155,287201,287355,1.37e-77,287.0,155,720431
Seq_210_LinJ.18,LinJ.18,82.258,62,92,153,237827,237888,1.51e-07,54.7,155,720431
Seq_210_LinJ.18,LinJ.35,74.126,143,8,147,1170118,1169978,1.51e-07,54.7,155,2019672
Seq_210_LinJ.18,LinJ.18,77.528,89,21,108,539898,539986,5.42e-07,52.8,155,720431
Seq_210_LinJ.18,LinJ.15,73.885,157,7,155,518302,518150,5.42e-07,52.8,155,650324
Seq_210_LinJ.18,LinJ.25,78.571,84,65,146,278118,278200,5.42e-07,52.8,155,895083
Seq_210_LinJ.18,LinJ.18,74.242,132,21,148,64520,64391,1.95e-06,51.0,155,720431
Seq_210_LinJ.18,LinJ.18,74.194,124,27,149,636933,636810,1.95e-06,51.0,155,720431
Seq_210_LinJ.18,LinJ.30,75.701,107,2,107,489505,489609,1.95e-06,51.0,155,1353302
Seq_210_LinJ.18,LinJ.30,75.701,107,2,107,495679,495783,1.95e-06,51.0,155,1353302
Seq_210_LinJ.18,LinJ.29,81.25,64,91,153,634707,634769,1.95e-06,51.0,155,1272419
Seq_210_LinJ.18,LinJ.18,74.242,132,21,148,40008,40137,1.95e-06,51.0,155,720431
Seq_210_LinJ.18,LinJ.15,82.258,62,98,155,534198,534139,7.01e-06,49.1,155,650324
Seq_210_LinJ.18,LinJ.26,89.189,37,91,127,984494,984530,2.52e-05,47.3,155,1055293
Seq_210_LinJ.18,LinJ.30,79.365,63,91,153,1151986,1151924,9.07e-05,45.4,155,1353302
Seq_210_LinJ.18,LinJ.30,74.766,107,2,107,361915,362019,9.07e-05,45.4,155,1353302
Seq_210_LinJ.18,LinJ.34,85.0,40,88,127,1153110,1153149,0.001,41.7,155,1852095
Seq_210_LinJ.18,LinJ.34,85.0,40,88,127,1222459,1222498,0.001,41.7,155,1852095
Seq_210_LinJ.18,LinJ.27,75.248,101,15,108,814796,814697,0.001,41.7,155,1175412
Seq_210_LinJ.18,LinJ.34,85.0,40,88,127,1178571,1178610,0.001,41.7,155,1852095
Seq_210_LinJ.18,LinJ.36,86.486,37,11,47,1602357,1602393,0.001,41.7,155,2743073
Seq_210_LinJ.18,LinJ.18,72.581,124,27,149,688088,687965,0.004,39.9,155,720431
Seq_210_LinJ.18,LinJ.35,86.111,36,11,46,441913,441947,0.015,38.1,155,2019672
Seq_210_LinJ.18,LinJ.31,75.581,86,18,102,323423,323343,0.015,38.1,155,1529246
Seq_210_LinJ.18,LinJ.35,72.441,127,15,140,73017,72893,0.015,38.1,155,2019672
Seq_210_LinJ.18,LinJ.20,72.263,137,20,153,46460,46328,0.055,36.2,155,731244
Seq_210_LinJ.18,LinJ.18,74.699,83,27,108,619285,619367,0.055,36.2,155,720431
Seq_210_LinJ.18,LinJ.23,77.419,62,93,153,491612,491673,0.055,36.2,155,786683
Seq_210_LinJ.18,LinJ.36,75.0,80,27,105,814674,814596,0.055,36.2,155,2743073
Seq_210_LinJ.18,LinJ.17,73.913,92,64,153,458761,458851,0.2,34.4,155,690898
Seq_210_LinJ.18,LinJ.19,95.238,21,22,42,238870,238890,0.2,34.4,155,706124
Seq_210_LinJ.18,LinJ.29,81.395,43,6,47,896213,896172,0.2,34.4,155,1272419
Seq_210_LinJ.18,LinJ.06,74.419,86,67,149,103000,103083,0.71,32.5,155,525234
Seq_210_LinJ.18,LinJ.35,80.952,42,113,153,442014,442054,0.71,32.5,155,2019672
Seq_210_LinJ.18,LinJ.06,76.786,56,93,148,7711,7656,0.71,32.5,155,525234
Seq_210_LinJ.18,LinJ.13,81.579,38,116,153,149702,149739,0.71,32.5,155,659814
Seq_210_LinJ.18,LinJ.02,100.0,17,68,84,301500,301484,0.71,32.5,155,356299
Seq_210_LinJ.18,LinJ.16,72.072,111,22,132,612913,612804,0.71,32.5,155,688184
Seq_210_LinJ.18,LinJ.01,88.889,27,64,88,234368,234394,0.71,32.5,155,278267
Seq_210_LinJ.18,LinJ.08,100.0,16,24,39,488841,488826,2.5,30.7,155,515747
Seq_210_LinJ.18,LinJ.15,100.0,16,68,83,247425,247440,2.5,30.7,155,650324
Seq_210_LinJ.18,LinJ.09,100.0,16,92,107,89781,89796,2.5,30.7,155,581924
Seq_210_LinJ.18,LinJ.25,82.857,35,2,36,811583,811551,2.5,30.7,155,895083
Seq_210_LinJ.18,LinJ.25,88.0,25,15,39,452798,452822,2.5,30.7,155,895083
Seq_210_LinJ.18,LinJ.08,94.737,19,94,112,261971,261953,2.5,30.7,155,515747
Seq_210_LinJ.18,LinJ.35,100.0,16,97,112,1133183,1133168,2.5,30.7,155,2019672
Seq_210_LinJ.18,LinJ.36,78.0,50,72,120,204841,204889,2.5,30.7,155,2743073
Seq_210_LinJ.18,LinJ.26,80.0,40,116,155,597850,597811,2.5,30.7,155,1055293
Seq_210_LinJ.18,LinJ.31,86.207,29,63,91,918935,918962,2.5,30.7,155,1529246
Seq_210_LinJ.18,LinJ.36,78.0,50,72,120,227051,227099,2.5,30.7,155,2743073
Seq_210_LinJ.18,LinJ.36,78.0,50,72,120,243614,243662,2.5,30.7,155,2743073
Seq_210_LinJ.18,LinJ.36,100.0,16,25,40,1831092,1831077,2.5,30.7,155,2743073
Seq_210_LinJ.18,LinJ.34,81.579,38,91,127,1381821,1381857,2.5,30.7,155,1852095
Seq_210_LinJ.18,LinJ.34,81.579,38,91,127,1362213,1362249,2.5,30.7,155,1852095
Seq_210_LinJ.18,LinJ.27,100.0,16,64,79,391675,391660,2.5,30.7,155,1175412
Seq_210_LinJ.18,LinJ.34,91.304,23,24,45,1325044,1325022,2.5,30.7,155,1852095
Seq_210_LinJ.18,LinJ.18,71.429,119,32,149,637815,637697,2.5,30.7,155,720431
Seq_210_LinJ.18,LinJ.18,71.429,119,32,149,702400,702518,2.5,30.7,155,720431
Seq_210_LinJ.18,LinJ.18,75.862,58,92,149,712132,712189,2.5,30.7,155,720431
Seq_210_LinJ.18,LinJ.18,71.429,119,32,149,712966,713084,2.5,30.7,155,720431
Seq_210_LinJ.18,LinJ.24,87.5,24,21,44,184658,184681,9.1,28.8,155,863815
Seq_210_LinJ.18,LinJ.24,90.476,21,133,153,241036,241056,9.1,28.8,155,863815
Seq_210_LinJ.18,LinJ.21,100.0,15,84,98,96586,96600,9.1,28.8,155,764861
Seq_210_LinJ.18,LinJ.14,90.476,21,24,44,9890,9910,9.1,28.8,155,656132
Seq_210_LinJ.18,LinJ.14,94.737,19,27,44,406804,406786,9.1,28.8,155,656132
Seq_210_LinJ.18,LinJ.11,94.737,19,103,121,97877,97860,9.1,28.8,155,568611
Seq_210_LinJ.18,LinJ.11,83.871,31,55,84,394018,394048,9.1,28.8,155,568611
Seq_210_LinJ.18,LinJ.05,90.909,22,22,43,110397,110377,9.1,28.8,155,467714
Seq_210_LinJ.18,LinJ.18,100.0,15,68,82,278823,278837,9.1,28.8,155,720431
Seq_210_LinJ.18,LinJ.18,100.0,15,68,82,284674,284688,9.1,28.8,155,720431
Seq_210_LinJ.18,LinJ.34,100.0,15,70,84,479347,479333,9.1,28.8,155,1852095
Seq_210_LinJ.18,LinJ.27,87.5,24,69,92,259166,259143,9.1,28.8,155,1175412
Seq_210_LinJ.18,LinJ.27,85.185,27,15,41,907130,907104,9.1,28.8,155,1175412
Seq_210_LinJ.18,LinJ.31,100.0,15,83,97,723080,723094,9.1,28.8,155,1529246
Seq_210_LinJ.18,LinJ.23,94.444,18,91,108,77229,77246,9.1,28.8,155,786683
Seq_210_LinJ.18,LinJ.23,74.603,63,91,153,84079,84017,9.1,28.8,155,786683
Seq_210_LinJ.18,LinJ.36,94.444,18,25,42,1741919,1741902,9.1,28.8,155,2743073
Seq_210_LinJ.18,LinJ.36,90.909,22,70,91,2147550,2147531,9.1,28.8,155,2743073
Seq_210_LinJ.18,LinJ.36,94.444,18,69,86,2400885,2400868,9.1,28.8,155,2743073
