qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_293_LinJ.25,LinJ.25,100.0,1000,1,1000,621029,622028,0.0,1847.0,1000,895083
Seq_293_LinJ.25,LinJ.29,90.625,32,66,97,609356,609386,0.009,41.7,1000,1272419
Seq_293_LinJ.25,LinJ.10,86.842,38,521,557,69594,69628,0.031,39.9,1000,588579
Seq_293_LinJ.25,LinJ.36,89.655,29,312,340,2107647,2107675,0.11,38.1,1000,2743073
Seq_293_LinJ.25,LinJ.28,90.0,30,322,350,92724,92696,0.11,38.1,1000,1205031
Seq_293_LinJ.25,LinJ.20,92.308,26,55,80,120220,120195,0.11,38.1,1000,731244
Seq_293_LinJ.25,LinJ.24,87.879,33,14,45,593217,593248,0.11,38.1,1000,863815
Seq_293_LinJ.25,LinJ.30,87.879,33,68,100,322676,322646,0.11,38.1,1000,1353302
Seq_293_LinJ.25,LinJ.34,100.0,19,825,843,512947,512929,0.4,36.2,1000,1852095
Seq_293_LinJ.25,LinJ.08,100.0,19,825,843,312221,312239,0.4,36.2,1000,515747
Seq_293_LinJ.25,LinJ.08,100.0,19,825,843,307637,307655,0.4,36.2,1000,515747
Seq_293_LinJ.25,LinJ.04,100.0,19,623,641,295675,295657,0.4,36.2,1000,466507
Seq_293_LinJ.25,LinJ.35,100.0,19,329,347,1009207,1009225,0.4,36.2,1000,2019672
Seq_293_LinJ.25,LinJ.35,95.652,23,821,842,902104,902126,0.4,36.2,1000,2019672
Seq_293_LinJ.25,LinJ.35,92.308,26,202,227,80294,80270,0.4,36.2,1000,2019672
Seq_293_LinJ.25,LinJ.32,87.5,32,221,251,232019,232050,0.4,36.2,1000,1544760
Seq_293_LinJ.25,LinJ.20,100.0,19,417,435,133618,133636,0.4,36.2,1000,731244
Seq_293_LinJ.25,LinJ.24,87.879,33,310,342,82088,82117,0.4,36.2,1000,863815
Seq_293_LinJ.25,LinJ.09,89.655,29,275,302,292662,292634,0.4,36.2,1000,581924
Seq_293_LinJ.25,LinJ.13,95.652,23,333,354,438795,438773,0.4,36.2,1000,659814
Seq_293_LinJ.25,LinJ.08,92.308,26,91,115,265926,265950,0.4,36.2,1000,515747
Seq_293_LinJ.25,LinJ.08,100.0,19,825,843,298384,298402,0.4,36.2,1000,515747
Seq_293_LinJ.25,LinJ.08,100.0,19,825,843,303012,303030,0.4,36.2,1000,515747
Seq_293_LinJ.25,LinJ.25,95.238,21,825,845,494826,494806,1.5,34.4,1000,895083
Seq_293_LinJ.25,LinJ.25,88.889,27,824,850,681106,681132,1.5,34.4,1000,895083
Seq_293_LinJ.25,LinJ.29,95.238,21,95,115,407502,407522,1.5,34.4,1000,1272419
Seq_293_LinJ.25,LinJ.29,92.0,25,55,78,780186,780210,1.5,34.4,1000,1272419
Seq_293_LinJ.25,LinJ.29,100.0,18,561,578,1072310,1072293,1.5,34.4,1000,1272419
Seq_293_LinJ.25,LinJ.03,80.392,51,68,114,324855,324903,1.5,34.4,1000,389657
Seq_293_LinJ.25,LinJ.02,89.286,28,848,875,210069,210043,1.5,34.4,1000,356299
Seq_293_LinJ.25,LinJ.01,89.655,29,330,358,31833,31858,1.5,34.4,1000,278267
Seq_293_LinJ.25,LinJ.01,95.455,22,267,288,154582,154602,1.5,34.4,1000,278267
Seq_293_LinJ.25,LinJ.01,88.889,27,825,851,182628,182602,1.5,34.4,1000,278267
Seq_293_LinJ.25,LinJ.12,91.667,24,536,559,398603,398580,1.5,34.4,1000,593475
Seq_293_LinJ.25,LinJ.12,91.667,24,536,559,410372,410349,1.5,34.4,1000,593475
Seq_293_LinJ.25,LinJ.12,91.667,24,536,559,422300,422277,1.5,34.4,1000,593475
Seq_293_LinJ.25,LinJ.12,91.667,24,536,559,433393,433370,1.5,34.4,1000,593475
Seq_293_LinJ.25,LinJ.28,95.238,21,315,335,682762,682782,1.5,34.4,1000,1205031
Seq_293_LinJ.25,LinJ.24,92.0,25,726,748,376256,376232,1.5,34.4,1000,863815
Seq_293_LinJ.25,LinJ.18,91.667,24,825,848,694366,694343,1.5,34.4,1000,720431
Seq_293_LinJ.25,LinJ.17,86.667,30,380,409,355682,355711,1.5,34.4,1000,690898
Seq_293_LinJ.25,LinJ.16,95.238,21,95,115,560331,560351,1.5,34.4,1000,688184
Seq_293_LinJ.25,LinJ.14,84.211,38,735,768,77161,77124,1.5,34.4,1000,656132
Seq_293_LinJ.25,LinJ.14,87.097,31,901,930,616710,616739,1.5,34.4,1000,656132
Seq_293_LinJ.25,LinJ.21,95.455,22,933,953,250694,250673,1.5,34.4,1000,764861
Seq_293_LinJ.25,LinJ.07,84.211,38,306,342,180159,180194,1.5,34.4,1000,592866
Seq_293_LinJ.25,LinJ.30,91.667,24,839,862,93451,93428,1.5,34.4,1000,1353302
Seq_293_LinJ.25,LinJ.30,85.714,35,317,348,395724,395690,1.5,34.4,1000,1353302
Seq_293_LinJ.25,LinJ.30,100.0,18,615,632,1044116,1044099,1.5,34.4,1000,1353302
Seq_293_LinJ.25,LinJ.12,95.238,21,106,126,255623,255603,1.5,34.4,1000,593475
