qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_280_LinJ.24,LinJ.24,100.0,155,1,155,427473,427627,1.37e-77,287.0,155,863815
Seq_280_LinJ.24,LinJ.24,100.0,155,1,155,429834,429988,1.37e-77,287.0,155,863815
Seq_280_LinJ.24,LinJ.24,100.0,155,1,155,425109,425263,1.37e-77,287.0,155,863815
Seq_280_LinJ.24,LinJ.24,99.355,155,1,155,386179,386333,6.35e-76,281.0,155,863815
Seq_280_LinJ.24,LinJ.29,78.814,118,12,126,1110597,1110708,1.5e-12,71.3,155,1272419
Seq_280_LinJ.24,LinJ.29,77.099,131,1,129,1048607,1048488,2.5e-10,63.9,155,1272419
Seq_280_LinJ.24,LinJ.29,76.515,132,1,129,1104395,1104272,9.01e-10,62.1,155,1272419
Seq_280_LinJ.24,LinJ.29,76.515,132,1,129,1083488,1083365,9.01e-10,62.1,155,1272419
Seq_280_LinJ.24,LinJ.35,76.984,126,5,126,1949564,1949682,9.01e-10,62.1,155,2019672
Seq_280_LinJ.24,LinJ.29,76.515,132,1,129,1077910,1077787,9.01e-10,62.1,155,1272419
Seq_280_LinJ.24,LinJ.24,76.923,117,37,149,807071,807182,1.17e-08,58.4,155,863815
Seq_280_LinJ.24,LinJ.29,76.154,130,1,129,1066575,1066456,1.17e-08,58.4,155,1272419
Seq_280_LinJ.24,LinJ.24,97.059,34,1,34,464254,464221,1.17e-08,58.4,155,863815
Seq_280_LinJ.24,LinJ.24,76.923,117,37,149,775565,775676,1.17e-08,58.4,155,863815
Seq_280_LinJ.24,LinJ.24,76.923,117,37,149,780038,780149,1.17e-08,58.4,155,863815
Seq_280_LinJ.24,LinJ.24,97.059,34,1,34,459509,459542,1.17e-08,58.4,155,863815
Seq_280_LinJ.24,LinJ.24,97.059,34,1,34,461966,461999,1.17e-08,58.4,155,863815
Seq_280_LinJ.24,LinJ.24,77.193,114,40,149,786537,786429,1.17e-08,58.4,155,863815
Seq_280_LinJ.24,LinJ.27,74.809,131,1,131,975057,974931,4.19e-08,56.5,155,1175412
Seq_280_LinJ.24,LinJ.27,74.809,131,1,131,1044019,1043893,4.19e-08,56.5,155,1175412
