qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_27_LinJ.04,LinJ.04,100.0,653,1,653,362873,363525,0.0,1206.0,653,466507
Seq_27_LinJ.04,LinJ.04,98.063,413,1,413,331684,331272,0.0,719.0,653,466507
Seq_27_LinJ.04,LinJ.04,97.23,361,10,370,394635,394275,9.45e-175,612.0,653,466507
Seq_27_LinJ.04,LinJ.04,97.159,352,10,361,391516,391165,9.52e-170,595.0,653,466507
Seq_27_LinJ.04,LinJ.05,87.5,64,299,360,227808,227869,7.13e-12,71.3,653,467714
Seq_27_LinJ.04,LinJ.31,83.099,71,113,181,539913,539846,1.54e-08,60.2,653,1529246
Seq_27_LinJ.04,LinJ.26,77.876,113,97,203,704808,704915,1.54e-08,60.2,653,1055293
Seq_27_LinJ.04,LinJ.31,83.099,71,113,181,511448,511381,1.54e-08,60.2,653,1529246
Seq_27_LinJ.04,LinJ.26,77.876,113,97,203,658990,659097,1.54e-08,60.2,653,1055293
Seq_27_LinJ.04,LinJ.31,83.824,68,113,178,500948,501012,1.54e-08,60.2,653,1529246
Seq_27_LinJ.04,LinJ.26,77.876,113,97,203,683260,683367,1.54e-08,60.2,653,1055293
Seq_27_LinJ.04,LinJ.26,77.876,113,97,203,689254,689361,1.54e-08,60.2,653,1055293
Seq_27_LinJ.04,LinJ.30,81.944,72,198,268,867479,867410,5.55e-08,58.4,653,1353302
Seq_27_LinJ.04,LinJ.30,81.944,72,198,268,782553,782484,5.55e-08,58.4,653,1353302
Seq_27_LinJ.04,LinJ.30,81.944,72,198,268,778718,778649,5.55e-08,58.4,653,1353302
Seq_27_LinJ.04,LinJ.30,81.944,72,198,268,789793,789724,5.55e-08,58.4,653,1353302
Seq_27_LinJ.04,LinJ.30,81.944,72,198,268,743636,743705,5.55e-08,58.4,653,1353302
Seq_27_LinJ.04,LinJ.09,80.247,81,17,96,412989,413067,5.55e-08,58.4,653,581924
Seq_27_LinJ.04,LinJ.30,81.944,72,198,268,772998,772929,5.55e-08,58.4,653,1353302
Seq_27_LinJ.04,LinJ.19,74.566,173,36,204,41860,41705,2e-07,56.5,653,706124
Seq_27_LinJ.04,LinJ.34,88.889,45,194,238,563249,563205,2e-07,56.5,653,1852095
Seq_27_LinJ.04,LinJ.34,88.889,45,194,238,617437,617393,2e-07,56.5,653,1852095
Seq_27_LinJ.04,LinJ.19,74.566,173,36,204,57764,57609,2e-07,56.5,653,706124
Seq_27_LinJ.04,LinJ.34,88.889,45,194,238,558833,558789,2e-07,56.5,653,1852095
Seq_27_LinJ.04,LinJ.35,76.378,127,16,134,572765,572647,7.18e-07,54.7,653,2019672
Seq_27_LinJ.04,LinJ.33,78.571,84,32,115,985862,985942,2.58e-06,52.8,653,1532318
Seq_27_LinJ.04,LinJ.35,76.423,123,18,134,560045,560157,2.58e-06,52.8,653,2019672
Seq_27_LinJ.04,LinJ.33,78.571,84,32,115,1004593,1004673,2.58e-06,52.8,653,1532318
Seq_27_LinJ.04,LinJ.26,77.228,101,84,183,475616,475709,2.58e-06,52.8,653,1055293
Seq_27_LinJ.04,LinJ.23,78.481,79,194,272,394213,394136,9.29e-06,51.0,653,786683
Seq_27_LinJ.04,LinJ.26,77.0,100,84,183,533613,533704,9.29e-06,51.0,653,1055293
Seq_27_LinJ.04,LinJ.26,77.0,100,84,183,524438,524347,9.29e-06,51.0,653,1055293
Seq_27_LinJ.04,LinJ.26,77.0,100,84,183,564976,565067,9.29e-06,51.0,653,1055293
Seq_27_LinJ.04,LinJ.23,78.481,79,194,272,361316,361239,9.29e-06,51.0,653,786683
Seq_27_LinJ.04,LinJ.35,77.451,102,39,134,566360,566265,9.29e-06,51.0,653,2019672
Seq_27_LinJ.04,LinJ.35,93.939,33,194,226,270170,270202,9.29e-06,51.0,653,2019672
Seq_27_LinJ.04,LinJ.23,78.667,75,194,268,429009,428936,3.34e-05,49.1,653,786683
Seq_27_LinJ.04,LinJ.26,79.71,69,200,268,169194,169127,3.34e-05,49.1,653,1055293
Seq_27_LinJ.04,LinJ.26,79.71,69,200,268,210494,210427,3.34e-05,49.1,653,1055293
Seq_27_LinJ.04,LinJ.26,78.667,75,194,268,228777,228850,3.34e-05,49.1,653,1055293
Seq_27_LinJ.04,LinJ.26,79.71,69,200,268,271100,271033,3.34e-05,49.1,653,1055293
Seq_27_LinJ.04,LinJ.26,79.71,69,200,268,234679,234612,3.34e-05,49.1,653,1055293
Seq_27_LinJ.04,LinJ.26,93.548,31,153,183,598827,598797,0.00012,47.3,653,1055293
Seq_27_LinJ.04,LinJ.35,76.531,98,106,203,248796,248885,0.00012,47.3,653,2019672
Seq_27_LinJ.04,LinJ.26,93.548,31,153,183,534607,534637,0.00012,47.3,653,1055293
Seq_27_LinJ.04,LinJ.26,93.548,31,153,183,569955,569985,0.00012,47.3,653,1055293
Seq_27_LinJ.04,LinJ.26,93.548,31,153,183,620415,620445,0.00012,47.3,653,1055293
Seq_27_LinJ.04,LinJ.26,93.548,31,153,183,501499,501529,0.00012,47.3,653,1055293
Seq_27_LinJ.04,LinJ.35,85.106,47,117,163,297518,297562,0.00012,47.3,653,2019672
Seq_27_LinJ.04,LinJ.34,83.019,53,194,245,835600,835652,0.00012,47.3,653,1852095
Seq_27_LinJ.04,LinJ.35,85.106,47,117,163,318942,318986,0.00012,47.3,653,2019672
Seq_27_LinJ.04,LinJ.12,80.645,62,198,259,326440,326500,0.00012,47.3,653,593475
Seq_27_LinJ.04,LinJ.30,79.71,69,23,90,479218,479282,0.000432,45.4,653,1353302
Seq_27_LinJ.04,LinJ.34,77.108,83,198,278,1319004,1319084,0.000432,45.4,653,1852095
Seq_27_LinJ.04,LinJ.34,83.333,48,189,236,1804716,1804763,0.000432,45.4,653,1852095
Seq_27_LinJ.04,LinJ.36,77.108,83,198,277,75308,75226,0.000432,45.4,653,2743073
Seq_27_LinJ.04,LinJ.36,77.108,83,198,277,83884,83802,0.000432,45.4,653,2743073
Seq_27_LinJ.04,LinJ.36,81.667,60,212,269,358059,358115,0.000432,45.4,653,2743073
Seq_27_LinJ.04,LinJ.36,81.667,60,212,269,363896,363952,0.000432,45.4,653,2743073
Seq_27_LinJ.04,LinJ.29,79.167,72,9,77,698694,698626,0.000432,45.4,653,1272419
Seq_27_LinJ.04,LinJ.23,77.215,79,194,272,413134,413057,0.000432,45.4,653,786683
Seq_27_LinJ.04,LinJ.34,83.333,48,189,236,1807052,1807099,0.000432,45.4,653,1852095
Seq_27_LinJ.04,LinJ.36,77.108,83,198,277,46763,46681,0.000432,45.4,653,2743073
Seq_27_LinJ.04,LinJ.06,79.167,72,194,262,181268,181337,0.000432,45.4,653,525234
Seq_27_LinJ.04,LinJ.06,79.167,72,194,262,190860,190929,0.000432,45.4,653,525234
Seq_27_LinJ.04,LinJ.06,79.167,72,194,262,219023,219092,0.000432,45.4,653,525234
Seq_27_LinJ.04,LinJ.06,79.167,72,194,262,247711,247780,0.000432,45.4,653,525234
Seq_27_LinJ.04,LinJ.06,79.167,72,194,262,138829,138898,0.000432,45.4,653,525234
Seq_27_LinJ.04,LinJ.34,77.108,83,198,278,1292108,1292188,0.000432,45.4,653,1852095
Seq_27_LinJ.04,LinJ.34,77.108,83,198,278,1309325,1309405,0.000432,45.4,653,1852095
Seq_27_LinJ.04,LinJ.34,77.108,83,198,278,1313382,1313462,0.000432,45.4,653,1852095
Seq_27_LinJ.04,LinJ.21,77.907,86,33,113,243791,243872,0.000432,45.4,653,764861
Seq_27_LinJ.04,LinJ.31,81.356,59,108,165,400422,400366,0.000432,45.4,653,1529246
Seq_27_LinJ.04,LinJ.31,81.356,59,108,165,431481,431425,0.000432,45.4,653,1529246
Seq_27_LinJ.04,LinJ.31,81.356,59,108,165,450042,449986,0.000432,45.4,653,1529246
Seq_27_LinJ.04,LinJ.31,84.444,45,33,77,804585,804541,0.000432,45.4,653,1529246
Seq_27_LinJ.04,LinJ.28,90.625,32,195,226,952351,952382,0.002,43.6,653,1205031
Seq_27_LinJ.04,LinJ.28,90.625,32,195,226,996965,996996,0.002,43.6,653,1205031
Seq_27_LinJ.04,LinJ.32,77.778,81,194,271,722495,722419,0.002,43.6,653,1544760
Seq_27_LinJ.04,LinJ.28,90.625,32,195,226,1012601,1012632,0.002,43.6,653,1205031
Seq_27_LinJ.04,LinJ.28,90.625,32,195,226,947434,947465,0.002,43.6,653,1205031
Seq_27_LinJ.04,LinJ.33,80.952,63,298,360,988443,988388,0.002,43.6,653,1532318
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,559710,559679,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,577847,577816,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,543218,543187,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,510005,509974,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.03,100.0,23,301,323,316959,316937,0.002,43.6,653,389657
Seq_27_LinJ.04,LinJ.03,96.154,26,298,323,260804,260829,0.002,43.6,653,389657
Seq_27_LinJ.04,LinJ.03,96.154,26,298,323,237800,237825,0.002,43.6,653,389657
Seq_27_LinJ.04,LinJ.32,77.778,81,194,271,751947,751871,0.002,43.6,653,1544760
Seq_27_LinJ.04,LinJ.32,77.778,81,194,271,748799,748723,0.002,43.6,653,1544760
Seq_27_LinJ.04,LinJ.32,77.778,81,194,271,730716,730640,0.002,43.6,653,1544760
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,628567,628536,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,604310,604279,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,566471,566440,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.25,90.625,32,301,332,572903,572872,0.002,43.6,653,895083
Seq_27_LinJ.04,LinJ.24,100.0,23,301,323,26349,26371,0.002,43.6,653,863815
Seq_27_LinJ.04,LinJ.23,77.333,75,194,268,448599,448526,0.002,43.6,653,786683
Seq_27_LinJ.04,LinJ.23,77.333,75,194,268,443703,443630,0.002,43.6,653,786683
Seq_27_LinJ.04,LinJ.23,77.333,75,194,268,438808,438735,0.002,43.6,653,786683
Seq_27_LinJ.04,LinJ.33,80.952,63,298,360,986338,986393,0.002,43.6,653,1532318
Seq_27_LinJ.04,LinJ.24,83.673,49,155,203,716282,716238,0.002,43.6,653,863815
Seq_27_LinJ.04,LinJ.24,83.673,49,155,203,730435,730391,0.002,43.6,653,863815
Seq_27_LinJ.04,LinJ.23,77.333,75,194,268,433907,433834,0.002,43.6,653,786683
Seq_27_LinJ.04,LinJ.33,87.5,40,84,123,438575,438611,0.002,43.6,653,1532318
Seq_27_LinJ.04,LinJ.24,83.673,49,155,203,747733,747689,0.002,43.6,653,863815
Seq_27_LinJ.04,LinJ.24,83.673,49,155,203,705736,705692,0.002,43.6,653,863815
Seq_27_LinJ.04,LinJ.24,100.0,23,301,323,30767,30789,0.002,43.6,653,863815
Seq_27_LinJ.04,LinJ.29,78.667,75,8,77,676372,676444,0.002,43.6,653,1272419
Seq_27_LinJ.04,LinJ.28,90.625,32,195,226,927413,927444,0.002,43.6,653,1205031
Seq_27_LinJ.04,LinJ.35,85.714,42,194,234,483389,483430,0.002,43.6,653,2019672
Seq_27_LinJ.04,LinJ.23,77.333,75,194,268,453498,453425,0.002,43.6,653,786683
Seq_27_LinJ.04,LinJ.35,85.714,42,194,234,534156,534197,0.002,43.6,653,2019672
Seq_27_LinJ.04,LinJ.35,85.714,42,194,234,491922,491881,0.002,43.6,653,2019672
Seq_27_LinJ.04,LinJ.31,100.0,22,341,362,869172,869151,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.31,96.0,25,299,323,1280647,1280623,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.31,96.0,25,299,323,1288101,1288077,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.33,76.623,77,32,107,988918,988842,0.006,41.7,653,1532318
Seq_27_LinJ.04,LinJ.33,96.154,26,453,477,1157911,1157886,0.006,41.7,653,1532318
Seq_27_LinJ.04,LinJ.31,100.0,22,341,362,850667,850646,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.31,77.632,76,108,181,283340,283269,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.09,96.0,25,299,323,25914,25938,0.006,41.7,653,581924
Seq_27_LinJ.04,LinJ.05,96.0,25,456,480,223012,223036,0.006,41.7,653,467714
Seq_27_LinJ.04,LinJ.12,79.661,59,106,164,299826,299883,0.006,41.7,653,593475
Seq_27_LinJ.04,LinJ.20,96.0,25,299,323,716878,716854,0.006,41.7,653,731244
Seq_27_LinJ.04,LinJ.24,96.0,25,299,323,715964,715940,0.006,41.7,653,863815
Seq_27_LinJ.04,LinJ.24,96.0,25,299,323,730117,730093,0.006,41.7,653,863815
Seq_27_LinJ.04,LinJ.24,96.0,25,299,323,747415,747391,0.006,41.7,653,863815
Seq_27_LinJ.04,LinJ.24,96.0,25,299,323,705418,705394,0.006,41.7,653,863815
Seq_27_LinJ.04,LinJ.19,77.632,76,335,408,78948,79019,0.006,41.7,653,706124
Seq_27_LinJ.04,LinJ.31,96.0,25,299,323,1297224,1297200,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.19,78.571,70,338,404,618538,618605,0.006,41.7,653,706124
Seq_27_LinJ.04,LinJ.31,96.0,25,299,323,1332329,1332305,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.31,77.632,76,108,181,310946,310875,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.31,86.842,38,138,175,599002,598966,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.31,77.632,76,108,181,315086,315015,0.006,41.7,653,1529246
Seq_27_LinJ.04,LinJ.31,77.143,70,198,267,1419907,1419975,0.02,39.9,653,1529246
Seq_27_LinJ.04,LinJ.31,77.143,70,198,267,1428358,1428290,0.02,39.9,653,1529246
Seq_27_LinJ.04,LinJ.09,85.0,40,338,376,424308,424270,0.02,39.9,653,581924
Seq_27_LinJ.04,LinJ.13,75.0,92,191,280,558437,558348,0.02,39.9,653,659814
Seq_27_LinJ.04,LinJ.13,75.0,92,191,280,569876,569787,0.02,39.9,653,659814
Seq_27_LinJ.04,LinJ.13,75.0,92,191,280,578716,578627,0.02,39.9,653,659814
Seq_27_LinJ.04,LinJ.13,75.0,92,191,280,587482,587393,0.02,39.9,653,659814
Seq_27_LinJ.04,LinJ.13,86.111,36,191,226,599668,599703,0.02,39.9,653,659814
Seq_27_LinJ.04,LinJ.19,76.471,85,121,204,52642,52565,0.02,39.9,653,706124
Seq_27_LinJ.04,LinJ.19,75.532,94,112,204,78536,78622,0.02,39.9,653,706124
Seq_27_LinJ.04,LinJ.19,75.824,91,115,204,117362,117446,0.02,39.9,653,706124
Seq_27_LinJ.04,LinJ.25,92.593,27,299,325,388049,388023,0.02,39.9,653,895083
Seq_27_LinJ.04,LinJ.06,90.0,30,27,56,7041,7070,0.02,39.9,653,525234
Seq_27_LinJ.04,LinJ.06,95.833,24,33,56,20225,20202,0.02,39.9,653,525234
Seq_27_LinJ.04,LinJ.01,95.833,24,454,477,252582,252559,0.02,39.9,653,278267
Seq_27_LinJ.04,LinJ.31,77.143,70,198,267,1396585,1396517,0.02,39.9,653,1529246
Seq_27_LinJ.04,LinJ.26,92.593,27,299,325,790805,790831,0.02,39.9,653,1055293
Seq_27_LinJ.04,LinJ.33,78.462,65,194,257,486709,486647,0.02,39.9,653,1532318
Seq_27_LinJ.04,LinJ.33,83.333,42,298,339,1005070,1005111,0.02,39.9,653,1532318
Seq_27_LinJ.04,LinJ.34,77.143,70,199,267,463255,463323,0.02,39.9,653,1852095
Seq_27_LinJ.04,LinJ.34,81.25,48,189,236,1846598,1846551,0.02,39.9,653,1852095
