qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_102_LinJ.09,LinJ.09,100.0,717,1,717,194700,195416,0.0,1325.0,717,581924
Seq_102_LinJ.09,LinJ.09,99.565,230,1,230,212089,212318,6.760000000000001e-117,420.0,717,581924
Seq_102_LinJ.09,LinJ.09,98.268,231,1,230,229581,229351,6.81e-112,403.0,717,581924
Seq_102_LinJ.09,LinJ.09,99.541,218,13,230,219028,218811,3.1700000000000003e-110,398.0,717,581924
Seq_102_LinJ.09,LinJ.17,78.947,114,162,273,430162,430057,2.82e-11,69.4,717,690898
Seq_102_LinJ.09,LinJ.18,82.143,84,223,301,147160,147243,1.02e-10,67.6,717,720431
Seq_102_LinJ.09,LinJ.21,88.679,53,229,281,86675,86626,4.72e-09,62.1,717,764861
Seq_102_LinJ.09,LinJ.18,84.127,63,223,283,115420,115358,1.7e-08,60.2,717,720431
Seq_102_LinJ.09,LinJ.18,85.0,60,223,280,96268,96327,1.7e-08,60.2,717,720431
Seq_102_LinJ.09,LinJ.18,85.0,60,223,280,69224,69283,1.7e-08,60.2,717,720431
Seq_102_LinJ.09,LinJ.21,77.119,118,162,275,691022,691134,1.7e-08,60.2,717,764861
Seq_102_LinJ.09,LinJ.18,81.818,77,223,294,56444,56520,1.7e-08,60.2,717,720431
Seq_102_LinJ.09,LinJ.18,84.127,63,223,283,161806,161744,1.7e-08,60.2,717,720431
Seq_102_LinJ.09,LinJ.18,85.0,60,223,280,124729,124788,1.7e-08,60.2,717,720431
Seq_102_LinJ.09,LinJ.24,86.207,58,229,286,498484,498431,1.7e-08,60.2,717,863815
Seq_102_LinJ.09,LinJ.13,94.595,37,240,276,258353,258317,6.11e-08,58.4,717,659814
Seq_102_LinJ.09,LinJ.13,94.595,37,240,276,234912,234948,6.11e-08,58.4,717,659814
Seq_102_LinJ.09,LinJ.19,77.273,110,110,211,583525,583417,2.2e-07,56.5,717,706124
Seq_102_LinJ.09,LinJ.19,77.273,110,110,211,570634,570526,2.2e-07,56.5,717,706124
