qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_646_LinJ.35,LinJ.35,100.0,677,1,677,406290,406966,0.0,1251.0,677,2019672
Seq_646_LinJ.35,LinJ.35,83.898,118,120,235,349321,349206,1.5699999999999997e-23,110.0,677,2019672
Seq_646_LinJ.35,LinJ.35,83.898,118,120,235,360806,360921,1.5699999999999997e-23,110.0,677,2019672
Seq_646_LinJ.35,LinJ.35,84.034,119,120,235,385963,385847,1.5699999999999997e-23,110.0,677,2019672
Seq_646_LinJ.35,LinJ.35,83.898,118,120,235,409424,409539,1.5699999999999997e-23,110.0,677,2019672
Seq_646_LinJ.35,LinJ.35,80.0,110,126,235,270184,270079,4.42e-14,78.7,677,2019672
Seq_646_LinJ.35,LinJ.13,81.053,95,2,94,60560,60654,5.72e-13,75.0,677,659814
Seq_646_LinJ.35,LinJ.13,81.053,95,2,94,65385,65479,5.72e-13,75.0,677,659814
Seq_646_LinJ.35,LinJ.13,80.899,89,8,94,26202,26290,2.66e-11,69.4,677,659814
Seq_646_LinJ.35,LinJ.35,91.667,48,221,268,385772,385725,9.58e-11,67.6,677,2019672
Seq_646_LinJ.35,LinJ.11,85.714,63,126,188,281093,281034,1.24e-09,63.9,677,568611
Seq_646_LinJ.35,LinJ.30,73.399,203,6,200,729767,729570,1.24e-09,63.9,677,1353302
Seq_646_LinJ.35,LinJ.11,85.714,63,126,188,256967,256908,1.24e-09,63.9,677,568611
Seq_646_LinJ.35,LinJ.11,85.714,63,126,188,269968,269909,1.24e-09,63.9,677,568611
Seq_646_LinJ.35,LinJ.14,78.889,90,1,89,256743,256831,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.14,78.889,90,1,89,260752,260840,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.14,78.889,90,1,89,264760,264848,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.14,78.495,93,1,92,280149,280058,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.14,78.889,90,1,89,267876,267964,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.14,78.889,90,1,89,270991,271079,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.14,78.889,90,1,89,262756,262844,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.14,78.889,90,1,89,258748,258836,1.6e-08,60.2,677,656132
Seq_646_LinJ.35,LinJ.35,89.13,46,221,266,409614,409659,5.76e-08,58.4,677,2019672
Seq_646_LinJ.35,LinJ.16,81.333,75,126,200,381586,381515,5.76e-08,58.4,677,688184
Seq_646_LinJ.35,LinJ.32,79.762,84,117,200,229078,229000,2.07e-07,56.5,677,1544760
Seq_646_LinJ.35,LinJ.32,79.762,84,117,200,249437,249359,2.07e-07,56.5,677,1544760
Seq_646_LinJ.35,LinJ.05,84.483,58,126,182,30350,30294,2.07e-07,56.5,677,467714
Seq_646_LinJ.35,LinJ.32,79.762,84,117,200,218625,218547,2.07e-07,56.5,677,1544760
Seq_646_LinJ.35,LinJ.05,84.483,58,126,182,21188,21132,2.07e-07,56.5,677,467714
Seq_646_LinJ.35,LinJ.18,78.571,98,126,223,56291,56379,2.07e-07,56.5,677,720431
Seq_646_LinJ.35,LinJ.05,84.483,58,126,182,92777,92721,2.07e-07,56.5,677,467714
Seq_646_LinJ.35,LinJ.05,84.483,58,126,182,43724,43668,2.07e-07,56.5,677,467714
Seq_646_LinJ.35,LinJ.18,78.571,98,126,223,96115,96203,2.07e-07,56.5,677,720431
Seq_646_LinJ.35,LinJ.18,78.571,98,126,223,69071,69159,2.07e-07,56.5,677,720431
Seq_646_LinJ.35,LinJ.05,84.483,58,126,182,40130,40074,2.07e-07,56.5,677,467714
Seq_646_LinJ.35,LinJ.18,78.571,98,126,223,147007,147095,2.07e-07,56.5,677,720431
Seq_646_LinJ.35,LinJ.18,78.571,98,126,223,124576,124664,2.07e-07,56.5,677,720431
Seq_646_LinJ.35,LinJ.01,90.698,43,221,262,75953,75912,2.07e-07,56.5,677,278267
Seq_646_LinJ.35,LinJ.33,80.519,77,115,191,184155,184226,7.46e-07,54.7,677,1532318
Seq_646_LinJ.35,LinJ.33,80.519,77,115,191,171254,171325,7.46e-07,54.7,677,1532318
Seq_646_LinJ.35,LinJ.18,80.822,73,126,197,267125,267056,7.46e-07,54.7,677,720431
Seq_646_LinJ.35,LinJ.33,80.519,77,115,191,159270,159341,7.46e-07,54.7,677,1532318
Seq_646_LinJ.35,LinJ.33,80.519,77,115,191,211472,211543,7.46e-07,54.7,677,1532318
Seq_646_LinJ.35,LinJ.33,80.519,77,115,191,222308,222379,7.46e-07,54.7,677,1532318
Seq_646_LinJ.35,LinJ.33,80.519,77,115,191,225245,225316,7.46e-07,54.7,677,1532318
Seq_646_LinJ.35,LinJ.35,90.244,41,221,261,360996,361036,7.46e-07,54.7,677,2019672
Seq_646_LinJ.35,LinJ.35,80.0,75,126,200,431471,431543,7.46e-07,54.7,677,2019672
Seq_646_LinJ.35,LinJ.35,80.0,75,126,200,436666,436738,7.46e-07,54.7,677,2019672
Seq_646_LinJ.35,LinJ.05,90.476,42,120,160,227553,227512,7.46e-07,54.7,677,467714
Seq_646_LinJ.35,LinJ.26,81.818,66,126,191,169186,169248,2.68e-06,52.8,677,1055293
Seq_646_LinJ.35,LinJ.35,81.818,66,126,191,879007,878945,2.68e-06,52.8,677,2019672
Seq_646_LinJ.35,LinJ.06,80.0,75,126,200,247725,247654,2.68e-06,52.8,677,525234
Seq_646_LinJ.35,LinJ.26,81.818,66,126,191,210486,210548,2.68e-06,52.8,677,1055293
Seq_646_LinJ.35,LinJ.26,81.159,69,126,194,228791,228726,2.68e-06,52.8,677,1055293
Seq_646_LinJ.35,LinJ.06,80.0,75,126,200,190874,190803,2.68e-06,52.8,677,525234
Seq_646_LinJ.35,LinJ.06,80.0,75,126,200,219037,218966,2.68e-06,52.8,677,525234
Seq_646_LinJ.35,LinJ.06,80.0,75,126,200,138843,138772,2.68e-06,52.8,677,525234
Seq_646_LinJ.35,LinJ.06,80.0,75,126,200,181282,181211,2.68e-06,52.8,677,525234
Seq_646_LinJ.35,LinJ.26,81.818,66,126,191,271092,271154,2.68e-06,52.8,677,1055293
Seq_646_LinJ.35,LinJ.30,74.627,134,69,200,721650,721522,2.68e-06,52.8,677,1353302
Seq_646_LinJ.35,LinJ.29,76.923,91,21,110,369813,369723,9.65e-06,51.0,677,1272419
Seq_646_LinJ.35,LinJ.29,76.923,91,21,110,381351,381261,9.65e-06,51.0,677,1272419
