qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_400_LinJ.31,LinJ.31,100.0,669,1,669,8276,8944,0.0,1236.0,669,1529246
Seq_400_LinJ.31,LinJ.35,81.928,83,270,352,1376976,1377058,7.31e-12,71.3,669,2019672
Seq_400_LinJ.31,LinJ.29,78.641,103,79,181,895955,896057,2.63e-11,69.4,669,1272419
Seq_400_LinJ.31,LinJ.31,75.168,149,1,148,100311,100459,2.63e-11,69.4,669,1529246
Seq_400_LinJ.31,LinJ.35,82.051,78,273,349,1346415,1346338,3.4e-10,65.8,669,2019672
Seq_400_LinJ.31,LinJ.06,89.796,49,298,345,7784,7832,4.4e-09,62.1,669,525234
Seq_400_LinJ.31,LinJ.12,81.69,71,73,143,307927,307857,1.58e-08,60.2,669,593475
Seq_400_LinJ.31,LinJ.30,81.429,70,72,141,992015,991946,5.69e-08,58.4,669,1353302
Seq_400_LinJ.31,LinJ.30,72.193,187,79,263,489762,489578,7.37e-07,54.7,669,1353302
Seq_400_LinJ.31,LinJ.09,92.105,38,299,336,560692,560729,7.37e-07,54.7,669,581924
Seq_400_LinJ.31,LinJ.30,72.193,187,79,263,495936,495752,7.37e-07,54.7,669,1353302
Seq_400_LinJ.31,LinJ.30,80.0,70,72,141,955650,955719,2.65e-06,52.8,669,1353302
Seq_400_LinJ.31,LinJ.30,80.882,68,79,145,362173,362106,2.65e-06,52.8,669,1353302
Seq_400_LinJ.31,LinJ.30,80.0,70,72,141,963176,963245,2.65e-06,52.8,669,1353302
Seq_400_LinJ.31,LinJ.30,80.597,67,73,139,827550,827616,2.65e-06,52.8,669,1353302
Seq_400_LinJ.31,LinJ.30,81.967,61,76,136,744700,744760,2.65e-06,52.8,669,1353302
Seq_400_LinJ.31,LinJ.31,80.556,72,265,334,139984,140054,2.65e-06,52.8,669,1529246
Seq_400_LinJ.31,LinJ.33,79.167,72,272,340,490411,490341,0.000123,47.3,669,1532318
Seq_400_LinJ.31,LinJ.14,75.229,109,81,186,430420,430315,0.000123,47.3,669,656132
Seq_400_LinJ.31,LinJ.22,77.108,83,67,148,262981,263063,0.000123,47.3,669,782154
Seq_400_LinJ.31,LinJ.29,89.189,37,298,334,1072058,1072094,0.000123,47.3,669,1272419
Seq_400_LinJ.31,LinJ.28,88.889,36,299,334,836125,836160,0.000443,45.4,669,1205031
Seq_400_LinJ.31,LinJ.28,88.889,36,299,334,855499,855534,0.000443,45.4,669,1205031
Seq_400_LinJ.31,LinJ.25,77.941,68,76,143,761897,761964,0.002,43.6,669,895083
Seq_400_LinJ.31,LinJ.35,81.633,49,297,345,763068,763020,0.006,41.7,669,2019672
Seq_400_LinJ.31,LinJ.33,77.778,72,272,340,538550,538480,0.006,41.7,669,1532318
Seq_400_LinJ.31,LinJ.35,90.0,30,75,104,72767,72796,0.021,39.9,669,2019672
Seq_400_LinJ.31,LinJ.27,77.143,70,75,143,538169,538237,0.021,39.9,669,1175412
Seq_400_LinJ.31,LinJ.35,86.842,38,184,219,189658,189694,0.021,39.9,669,2019672
Seq_400_LinJ.31,LinJ.35,72.881,118,84,200,763306,763190,0.021,39.9,669,2019672
Seq_400_LinJ.31,LinJ.27,81.132,53,299,347,317714,317662,0.021,39.9,669,1175412
Seq_400_LinJ.31,LinJ.35,86.111,36,79,114,1663255,1663220,0.021,39.9,669,2019672
