qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_11_LinJ.02,LinJ.02,97.194,392,1,392,268717,269108,0.0,664.0,635,356299
Seq_11_LinJ.02,LinJ.02,100.0,635,1,635,259043,259677,0.0,1173.0,635,356299
Seq_11_LinJ.02,LinJ.29,82.105,95,176,270,360747,360656,4.14e-14,78.7,635,1272419
Seq_11_LinJ.02,LinJ.29,82.105,95,176,270,369577,369486,4.14e-14,78.7,635,1272419
Seq_11_LinJ.02,LinJ.29,81.188,101,170,270,334129,334226,4.14e-14,78.7,635,1272419
Seq_11_LinJ.02,LinJ.29,81.188,101,170,270,326532,326629,4.14e-14,78.7,635,1272419
Seq_11_LinJ.02,LinJ.29,82.105,95,176,270,381115,381024,4.14e-14,78.7,635,1272419
Seq_11_LinJ.02,LinJ.29,82.105,95,176,270,343616,343525,4.14e-14,78.7,635,1272419
Seq_11_LinJ.02,LinJ.29,81.188,101,170,270,332386,332483,4.14e-14,78.7,635,1272419
Seq_11_LinJ.02,LinJ.14,73.262,187,176,360,144454,144273,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.14,73.158,190,170,357,165698,165882,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.14,73.158,190,170,357,97707,97891,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.14,73.262,187,176,360,141163,140982,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.24,75.0,144,207,349,807257,807118,4.17e-09,62.1,635,863815
Seq_11_LinJ.02,LinJ.14,73.262,187,176,360,134166,133985,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.14,73.262,187,176,360,137664,137483,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.24,75.0,144,207,349,780224,780085,4.17e-09,62.1,635,863815
Seq_11_LinJ.02,LinJ.14,73.262,187,176,360,130579,130398,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.14,73.262,187,176,360,109268,109087,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.14,73.262,187,176,360,104719,104538,4.17e-09,62.1,635,656132
Seq_11_LinJ.02,LinJ.24,74.83,147,204,349,786351,786493,4.17e-09,62.1,635,863815
Seq_11_LinJ.02,LinJ.14,72.727,187,176,360,174934,174753,1.94e-07,56.5,635,656132
Seq_11_LinJ.02,LinJ.07,77.895,95,195,289,61482,61391,1.94e-07,56.5,635,592866
Seq_11_LinJ.02,LinJ.11,74.667,150,120,263,204336,204480,1.94e-07,56.5,635,568611
Seq_11_LinJ.02,LinJ.07,77.895,95,195,289,15169,15078,1.94e-07,56.5,635,592866
Seq_11_LinJ.02,LinJ.11,74.359,156,120,269,193685,193535,1.94e-07,56.5,635,568611
Seq_11_LinJ.02,LinJ.24,74.483,145,207,349,775751,775612,1.94e-07,56.5,635,863815
Seq_11_LinJ.02,LinJ.07,80.519,77,195,271,339390,339463,1.94e-07,56.5,635,592866
Seq_11_LinJ.02,LinJ.07,80.519,77,195,271,107461,107534,1.94e-07,56.5,635,592866
Seq_11_LinJ.02,LinJ.07,77.895,95,195,289,29705,29614,1.94e-07,56.5,635,592866
Seq_11_LinJ.02,LinJ.11,74.359,156,120,269,189807,189657,1.94e-07,56.5,635,568611
Seq_11_LinJ.02,LinJ.11,74.359,156,120,269,178639,178489,1.94e-07,56.5,635,568611
Seq_11_LinJ.02,LinJ.11,74.667,150,120,263,158764,158908,1.94e-07,56.5,635,568611
Seq_11_LinJ.02,LinJ.33,80.263,76,281,353,828040,828115,6.98e-07,54.7,635,1532318
Seq_11_LinJ.02,LinJ.33,80.263,76,281,353,830507,830432,6.98e-07,54.7,635,1532318
Seq_11_LinJ.02,LinJ.13,84.615,52,288,339,136006,136057,2.51e-06,52.8,635,659814
Seq_11_LinJ.02,LinJ.35,74.615,130,4,125,270463,270334,9.03e-06,51.0,635,2019672
Seq_11_LinJ.02,LinJ.07,76.842,95,195,289,22557,22466,9.03e-06,51.0,635,592866
Seq_11_LinJ.02,LinJ.07,79.221,77,195,271,168578,168651,9.03e-06,51.0,635,592866
Seq_11_LinJ.02,LinJ.07,79.221,77,195,271,195161,195234,9.03e-06,51.0,635,592866
Seq_11_LinJ.02,LinJ.32,79.221,77,287,361,658010,658085,9.03e-06,51.0,635,1544760
Seq_11_LinJ.02,LinJ.01,86.667,45,309,353,55392,55436,9.03e-06,51.0,635,278267
Seq_11_LinJ.02,LinJ.01,84.615,52,309,360,24251,24202,9.03e-06,51.0,635,278267
Seq_11_LinJ.02,LinJ.01,84.615,52,309,360,76048,75999,9.03e-06,51.0,635,278267
Seq_11_LinJ.02,LinJ.01,86.667,45,309,353,35780,35824,9.03e-06,51.0,635,278267
Seq_11_LinJ.02,LinJ.30,81.538,65,309,372,951144,951083,9.03e-06,51.0,635,1353302
Seq_11_LinJ.02,LinJ.24,72.626,179,174,348,481246,481073,9.03e-06,51.0,635,863815
Seq_11_LinJ.02,LinJ.24,72.283,184,177,355,498677,498499,3.25e-05,49.1,635,863815
Seq_11_LinJ.02,LinJ.24,72.785,158,174,329,464004,464157,3.25e-05,49.1,635,863815
Seq_11_LinJ.02,LinJ.19,82.759,58,402,459,57720,57773,3.25e-05,49.1,635,706124
Seq_11_LinJ.02,LinJ.24,72.193,187,174,355,459758,459577,3.25e-05,49.1,635,863815
Seq_11_LinJ.02,LinJ.15,80.952,63,301,362,620134,620196,3.25e-05,49.1,635,650324
Seq_11_LinJ.02,LinJ.24,72.193,187,174,355,493079,492898,3.25e-05,49.1,635,863815
Seq_11_LinJ.02,LinJ.30,86.667,45,307,349,109854,109898,3.25e-05,49.1,635,1353302
Seq_11_LinJ.02,LinJ.15,80.952,63,301,362,560451,560513,3.25e-05,49.1,635,650324
Seq_11_LinJ.02,LinJ.30,86.667,45,307,349,106269,106313,3.25e-05,49.1,635,1353302
Seq_11_LinJ.02,LinJ.15,80.952,63,301,362,585052,584990,3.25e-05,49.1,635,650324
Seq_11_LinJ.02,LinJ.27,81.967,61,368,428,580622,580677,0.000117,47.3,635,1175412
Seq_11_LinJ.02,LinJ.21,74.167,120,230,345,228228,228109,0.000117,47.3,635,764861
Seq_11_LinJ.02,LinJ.21,73.984,123,230,347,220487,220609,0.00042,45.4,635,764861
Seq_11_LinJ.02,LinJ.11,73.077,156,120,269,165305,165155,0.00042,45.4,635,568611
Seq_11_LinJ.02,LinJ.19,82.143,56,402,457,41816,41867,0.00042,45.4,635,706124
Seq_11_LinJ.02,LinJ.19,82.143,56,402,457,52663,52714,0.00042,45.4,635,706124
Seq_11_LinJ.02,LinJ.31,72.376,181,187,362,246933,247105,0.00042,45.4,635,1529246
Seq_11_LinJ.02,LinJ.25,76.136,88,176,263,559927,560011,0.002,43.6,635,895083
Seq_11_LinJ.02,LinJ.35,86.047,43,366,408,1914046,1914008,0.002,43.6,635,2019672
Seq_11_LinJ.02,LinJ.22,79.661,59,226,284,221784,221842,0.002,43.6,635,782154
Seq_11_LinJ.02,LinJ.31,77.922,77,276,349,635248,635322,0.002,43.6,635,1529246
Seq_11_LinJ.02,LinJ.19,81.818,55,402,456,78524,78474,0.002,43.6,635,706124
Seq_11_LinJ.02,LinJ.14,84.444,45,310,353,18958,18914,0.002,43.6,635,656132
Seq_11_LinJ.02,LinJ.24,71.739,184,177,355,508322,508144,0.002,43.6,635,863815
Seq_11_LinJ.02,LinJ.22,79.661,59,226,284,156995,157053,0.002,43.6,635,782154
Seq_11_LinJ.02,LinJ.25,80.357,56,176,231,604527,604582,0.002,43.6,635,895083
Seq_11_LinJ.02,LinJ.14,84.444,45,310,353,41515,41471,0.002,43.6,635,656132
Seq_11_LinJ.02,LinJ.36,82.979,47,307,353,2020094,2020140,0.002,43.6,635,2743073
Seq_11_LinJ.02,LinJ.21,85.366,41,303,343,728115,728075,0.002,43.6,635,764861
Seq_11_LinJ.02,LinJ.21,81.132,53,288,340,715273,715325,0.002,43.6,635,764861
Seq_11_LinJ.02,LinJ.05,80.328,61,305,362,227451,227392,0.002,43.6,635,467714
Seq_11_LinJ.02,LinJ.22,79.661,59,226,284,228177,228235,0.002,43.6,635,782154
Seq_11_LinJ.02,LinJ.34,82.692,52,307,355,872692,872740,0.005,41.7,635,1852095
Seq_11_LinJ.02,LinJ.25,77.778,72,192,263,510238,510306,0.005,41.7,635,895083
Seq_11_LinJ.02,LinJ.25,77.778,72,192,263,543451,543519,0.005,41.7,635,895083
Seq_11_LinJ.02,LinJ.25,77.778,72,192,263,566704,566772,0.005,41.7,635,895083
Seq_11_LinJ.02,LinJ.25,77.778,72,192,263,578080,578148,0.005,41.7,635,895083
Seq_11_LinJ.02,LinJ.25,77.778,72,192,263,573136,573204,0.005,41.7,635,895083
Seq_11_LinJ.02,LinJ.35,78.873,71,307,373,566232,566299,0.005,41.7,635,2019672
Seq_11_LinJ.02,LinJ.35,78.873,71,307,373,560190,560123,0.005,41.7,635,2019672
Seq_11_LinJ.02,LinJ.35,78.873,71,307,373,572614,572681,0.005,41.7,635,2019672
Seq_11_LinJ.02,LinJ.35,80.0,55,295,349,1368341,1368395,0.005,41.7,635,2019672
Seq_11_LinJ.02,LinJ.35,80.0,55,295,349,1387714,1387768,0.005,41.7,635,2019672
Seq_11_LinJ.02,LinJ.35,80.0,55,295,349,1374068,1374122,0.005,41.7,635,2019672
Seq_11_LinJ.02,LinJ.21,85.366,41,307,346,203038,203078,0.005,41.7,635,764861
Seq_11_LinJ.02,LinJ.35,80.0,55,295,349,1409830,1409884,0.005,41.7,635,2019672
Seq_11_LinJ.02,LinJ.27,82.0,50,307,355,974934,974983,0.005,41.7,635,1175412
Seq_11_LinJ.02,LinJ.27,82.0,50,307,355,963876,963925,0.005,41.7,635,1175412
Seq_11_LinJ.02,LinJ.29,85.366,41,314,354,1045008,1045047,0.005,41.7,635,1272419
Seq_11_LinJ.02,LinJ.27,82.0,50,307,355,960888,960937,0.005,41.7,635,1175412
Seq_11_LinJ.02,LinJ.27,82.0,50,307,355,945870,945919,0.005,41.7,635,1175412
Seq_11_LinJ.02,LinJ.27,82.0,50,307,355,944605,944654,0.005,41.7,635,1175412
Seq_11_LinJ.02,LinJ.29,90.625,32,323,354,1024633,1024603,0.005,41.7,635,1272419
Seq_11_LinJ.02,LinJ.29,85.366,41,314,354,980207,980246,0.005,41.7,635,1272419
Seq_11_LinJ.02,LinJ.29,85.366,41,314,354,975460,975499,0.005,41.7,635,1272419
Seq_11_LinJ.02,LinJ.29,85.366,41,314,354,949088,949127,0.005,41.7,635,1272419
Seq_11_LinJ.02,LinJ.27,82.0,50,307,355,1043896,1043945,0.005,41.7,635,1175412
Seq_11_LinJ.02,LinJ.27,82.0,50,307,355,988978,989027,0.005,41.7,635,1175412
Seq_11_LinJ.02,LinJ.36,71.144,201,164,357,827333,827137,0.02,39.9,635,2743073
Seq_11_LinJ.02,LinJ.31,88.235,34,377,408,599015,599048,0.02,39.9,635,1529246
Seq_11_LinJ.02,LinJ.21,83.721,43,304,345,278042,278001,0.02,39.9,635,764861
Seq_11_LinJ.02,LinJ.21,83.721,43,304,345,267464,267423,0.02,39.9,635,764861
Seq_11_LinJ.02,LinJ.22,77.027,74,196,269,376559,376489,0.02,39.9,635,782154
Seq_11_LinJ.02,LinJ.34,83.721,43,376,418,11977,12017,0.02,39.9,635,1852095
Seq_11_LinJ.02,LinJ.24,77.333,75,383,457,498499,498431,0.02,39.9,635,863815
Seq_11_LinJ.02,LinJ.21,85.0,40,307,345,250619,250658,0.02,39.9,635,764861
Seq_11_LinJ.02,LinJ.21,85.0,40,307,345,243911,243872,0.02,39.9,635,764861
Seq_11_LinJ.02,LinJ.21,85.0,40,307,345,224831,224870,0.02,39.9,635,764861
Seq_11_LinJ.02,LinJ.21,85.0,40,307,345,164321,164360,0.02,39.9,635,764861
Seq_11_LinJ.02,LinJ.35,78.689,61,295,355,409520,409579,0.02,39.9,635,2019672
Seq_11_LinJ.02,LinJ.35,80.0,55,301,355,385860,385807,0.02,39.9,635,2019672
