qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_190_LinJ.16,LinJ.16,100.0,770,1,770,79840,80609,0.0,1423.0,770,688184
Seq_190_LinJ.16,LinJ.16,98.891,451,1,450,64229,64677,0.0,802.0,770,688184
Seq_190_LinJ.16,LinJ.16,97.119,243,86,328,39324,39566,4.3799999999999996e-114,411.0,770,688184
Seq_190_LinJ.16,LinJ.16,92.361,288,86,373,16886,17163,2.64e-111,401.0,770,688184
Seq_190_LinJ.16,LinJ.16,94.783,230,77,305,60238,60465,2.08e-97,355.0,770,688184
Seq_190_LinJ.16,LinJ.16,96.078,204,86,289,20795,20997,3.51e-90,331.0,770,688184
Seq_190_LinJ.16,LinJ.16,94.118,102,1,100,59972,60071,2.93e-36,152.0,770,688184
Seq_190_LinJ.16,LinJ.16,93.651,63,12,73,39290,39352,1.8e-18,93.5,770,688184
Seq_190_LinJ.16,LinJ.15,90.476,63,310,370,585049,584987,3.9e-15,82.4,770,650324
Seq_190_LinJ.16,LinJ.15,90.476,63,310,370,560454,560516,3.9e-15,82.4,770,650324
Seq_190_LinJ.16,LinJ.15,90.476,63,310,370,620137,620199,3.9e-15,82.4,770,650324
Seq_190_LinJ.16,LinJ.16,87.143,70,4,73,20753,20822,1.4e-14,80.5,770,688184
Seq_190_LinJ.16,LinJ.35,72.524,313,121,420,386047,385748,5.05e-14,78.7,770,2019672
Seq_190_LinJ.16,LinJ.35,72.468,316,118,420,360719,361020,1.82e-13,76.8,770,2019672
Seq_190_LinJ.16,LinJ.35,72.468,316,118,420,409337,409638,1.82e-13,76.8,770,2019672
Seq_190_LinJ.16,LinJ.31,77.692,130,115,242,886391,886510,3.04e-11,69.4,770,1529246
Seq_190_LinJ.16,LinJ.31,77.692,130,115,242,910345,910464,3.04e-11,69.4,770,1529246
Seq_190_LinJ.16,LinJ.04,72.761,268,109,373,19092,19338,3.04e-11,69.4,770,466507
Seq_190_LinJ.16,LinJ.31,77.692,130,115,242,903565,903684,3.04e-11,69.4,770,1529246
Seq_190_LinJ.16,LinJ.04,72.761,268,109,373,7780,7534,3.04e-11,69.4,770,466507
Seq_190_LinJ.16,LinJ.26,75.817,153,88,231,228919,228774,1.41e-09,63.9,770,1055293
Seq_190_LinJ.16,LinJ.26,75.676,148,88,231,270970,271109,1.41e-09,63.9,770,1055293
Seq_190_LinJ.16,LinJ.16,91.304,46,28,73,16868,16913,1.41e-09,63.9,770,688184
Seq_190_LinJ.16,LinJ.26,75.817,153,88,231,210358,210503,1.41e-09,63.9,770,1055293
Seq_190_LinJ.16,LinJ.26,75.817,153,88,231,169058,169203,1.41e-09,63.9,770,1055293
Seq_190_LinJ.16,LinJ.15,92.857,42,121,162,295383,295342,5.08e-09,62.1,770,650324
Seq_190_LinJ.16,LinJ.15,92.857,42,121,162,275113,275072,5.08e-09,62.1,770,650324
Seq_190_LinJ.16,LinJ.15,92.857,42,121,162,255051,255010,5.08e-09,62.1,770,650324
Seq_190_LinJ.16,LinJ.27,77.064,109,290,396,580562,580668,1.83e-08,60.2,770,1175412
Seq_190_LinJ.16,LinJ.27,77.273,110,290,396,589550,589444,1.83e-08,60.2,770,1175412
Seq_190_LinJ.16,LinJ.36,89.583,48,111,158,1711801,1711757,6.58e-08,58.4,770,2743073
Seq_190_LinJ.16,LinJ.01,80.769,78,315,391,76048,75973,6.58e-08,58.4,770,278267
Seq_190_LinJ.16,LinJ.29,89.583,48,112,158,907025,907069,6.58e-08,58.4,770,1272419
Seq_190_LinJ.16,LinJ.35,72.374,257,121,365,349405,349163,6.58e-08,58.4,770,2019672
Seq_190_LinJ.16,LinJ.29,88.235,51,112,161,886829,886782,6.58e-08,58.4,770,1272419
Seq_190_LinJ.16,LinJ.29,89.583,48,112,158,884021,884065,6.58e-08,58.4,770,1272419
Seq_190_LinJ.16,LinJ.04,88.0,50,109,158,37539,37493,2.37e-07,56.5,770,466507
Seq_190_LinJ.16,LinJ.04,88.0,50,109,158,102405,102359,2.37e-07,56.5,770,466507
Seq_190_LinJ.16,LinJ.27,77.451,102,314,414,741696,741601,8.51e-07,54.7,770,1175412
Seq_190_LinJ.16,LinJ.18,80.556,72,292,362,147079,147150,8.51e-07,54.7,770,720431
Seq_190_LinJ.16,LinJ.18,80.0,75,289,362,267057,266983,8.51e-07,54.7,770,720431
Seq_190_LinJ.16,LinJ.01,79.487,78,315,391,55392,55467,3.06e-06,52.8,770,278267
Seq_190_LinJ.16,LinJ.01,79.487,78,315,391,24251,24176,3.06e-06,52.8,770,278267
Seq_190_LinJ.16,LinJ.29,86.957,46,113,158,283489,283444,3.06e-06,52.8,770,1272419
Seq_190_LinJ.16,LinJ.30,83.333,60,315,370,951144,951085,3.06e-06,52.8,770,1353302
Seq_190_LinJ.16,LinJ.01,79.487,78,315,391,35780,35855,3.06e-06,52.8,770,278267
Seq_190_LinJ.16,LinJ.29,77.228,101,308,403,1041525,1041623,3.06e-06,52.8,770,1272419
Seq_190_LinJ.16,LinJ.21,90.244,41,118,157,516701,516741,3.06e-06,52.8,770,764861
Seq_190_LinJ.16,LinJ.29,86.957,46,113,158,267816,267861,3.06e-06,52.8,770,1272419
Seq_190_LinJ.16,LinJ.18,78.947,76,289,362,69139,69214,1.1e-05,51.0,770,720431
Seq_190_LinJ.16,LinJ.18,78.947,76,289,362,56359,56434,1.1e-05,51.0,770,720431
Seq_190_LinJ.16,LinJ.18,78.947,76,289,362,96183,96258,1.1e-05,51.0,770,720431
Seq_190_LinJ.16,LinJ.18,78.947,76,289,362,124644,124719,1.1e-05,51.0,770,720431
Seq_190_LinJ.16,LinJ.18,78.947,76,289,362,161891,161816,1.1e-05,51.0,770,720431
Seq_190_LinJ.16,LinJ.34,90.244,41,121,158,1705324,1705364,1.1e-05,51.0,770,1852095
Seq_190_LinJ.16,LinJ.32,82.54,63,315,373,1278007,1277946,1.1e-05,51.0,770,1544760
Seq_190_LinJ.16,LinJ.30,80.282,71,289,358,106247,106314,1.1e-05,51.0,770,1353302
Seq_190_LinJ.16,LinJ.30,80.282,71,289,358,109832,109899,1.1e-05,51.0,770,1353302
Seq_190_LinJ.16,LinJ.34,90.244,41,121,158,1702074,1702034,1.1e-05,51.0,770,1852095
Seq_190_LinJ.16,LinJ.07,86.0,50,113,162,210078,210124,1.1e-05,51.0,770,592866
