qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_294_LinJ.25,LinJ.25,100.0,139,1,139,873696,873834,9.49e-69,257.0,139,895083
Seq_294_LinJ.25,LinJ.30,78.295,129,1,126,495636,495762,7.93e-15,78.7,139,1353302
Seq_294_LinJ.25,LinJ.30,78.295,129,1,126,489462,489588,7.93e-15,78.7,139,1353302
Seq_294_LinJ.25,LinJ.30,78.295,129,1,126,361872,361998,7.93e-15,78.7,139,1353302
Seq_294_LinJ.25,LinJ.33,77.206,136,1,135,538470,538599,3.69e-13,73.1,139,1532318
Seq_294_LinJ.25,LinJ.33,76.471,136,1,135,490331,490460,1.72e-11,67.6,139,1532318
Seq_294_LinJ.25,LinJ.09,80.435,92,5,95,560739,560651,1.72e-11,67.6,139,581924
Seq_294_LinJ.25,LinJ.25,86.667,60,80,139,762120,762061,1.72e-11,67.6,139,895083
Seq_294_LinJ.25,LinJ.30,78.07,114,25,134,991728,991839,1.72e-11,67.6,139,1353302
Seq_294_LinJ.25,LinJ.30,78.182,110,29,134,963460,963352,6.17e-11,65.8,139,1353302
Seq_294_LinJ.25,LinJ.30,78.182,110,29,134,955934,955826,6.17e-11,65.8,139,1353302
Seq_294_LinJ.25,LinJ.24,83.333,66,5,68,538499,538564,2.87e-09,60.2,139,863815
Seq_294_LinJ.25,LinJ.24,83.333,66,5,68,615660,615725,2.87e-09,60.2,139,863815
Seq_294_LinJ.25,LinJ.23,94.595,37,32,68,549475,549440,3.71e-08,56.5,139,786683
Seq_294_LinJ.25,LinJ.23,94.595,37,32,68,545959,545924,3.71e-08,56.5,139,786683
Seq_294_LinJ.25,LinJ.26,82.09,67,4,68,117865,117799,3.71e-08,56.5,139,1055293
Seq_294_LinJ.25,LinJ.23,92.5,40,29,68,556156,556194,3.71e-08,56.5,139,786683
Seq_294_LinJ.25,LinJ.18,78.0,100,4,100,539844,539939,3.71e-08,56.5,139,720431
Seq_294_LinJ.25,LinJ.28,81.081,74,1,72,110643,110713,1.34e-07,54.7,139,1205031
Seq_294_LinJ.25,LinJ.23,94.444,36,33,68,503570,503536,1.34e-07,54.7,139,786683
Seq_294_LinJ.25,LinJ.28,90.244,41,28,68,855523,855484,4.81e-07,52.8,139,1205031
Seq_294_LinJ.25,LinJ.22,74.638,138,4,139,656592,656462,4.81e-07,52.8,139,782154
Seq_294_LinJ.25,LinJ.29,74.638,138,4,139,634586,634715,4.81e-07,52.8,139,1272419
Seq_294_LinJ.25,LinJ.22,74.638,138,4,139,592632,592762,4.81e-07,52.8,139,782154
Seq_294_LinJ.25,LinJ.28,90.244,41,28,68,836149,836110,4.81e-07,52.8,139,1205031
Seq_294_LinJ.25,LinJ.35,76.699,103,5,103,1662961,1663062,4.81e-07,52.8,139,2019672
Seq_294_LinJ.25,LinJ.23,90.0,40,29,68,585005,585043,1.73e-06,51.0,139,786683
Seq_294_LinJ.25,LinJ.23,91.892,37,32,68,561368,561333,1.73e-06,51.0,139,786683
Seq_294_LinJ.25,LinJ.23,91.892,37,32,68,580561,580526,1.73e-06,51.0,139,786683
Seq_294_LinJ.25,LinJ.23,90.0,40,29,68,574417,574455,1.73e-06,51.0,139,786683
Seq_294_LinJ.25,LinJ.18,80.882,68,3,68,237700,237764,6.22e-06,49.1,139,720431
Seq_294_LinJ.25,LinJ.24,80.556,72,4,68,684003,683932,6.22e-06,49.1,139,863815
Seq_294_LinJ.25,LinJ.28,87.805,41,28,68,849569,849608,2.24e-05,47.3,139,1205031
Seq_294_LinJ.25,LinJ.35,77.381,84,30,110,1170136,1170054,2.24e-05,47.3,139,2019672
Seq_294_LinJ.25,LinJ.24,86.667,45,28,70,508093,508136,2.24e-05,47.3,139,863815
Seq_294_LinJ.25,LinJ.10,83.636,55,5,55,195865,195918,2.24e-05,47.3,139,588579
Seq_294_LinJ.25,LinJ.10,83.636,55,5,55,187271,187324,2.24e-05,47.3,139,588579
Seq_294_LinJ.25,LinJ.24,86.667,45,28,70,459526,459569,2.24e-05,47.3,139,863815
Seq_294_LinJ.25,LinJ.24,86.667,45,28,70,492847,492890,2.24e-05,47.3,139,863815
Seq_294_LinJ.25,LinJ.24,86.667,45,28,70,498448,498491,2.24e-05,47.3,139,863815
Seq_294_LinJ.25,LinJ.23,91.429,35,34,68,570702,570735,2.24e-05,47.3,139,786683
Seq_294_LinJ.25,LinJ.22,80.0,65,4,68,303688,303627,8.04e-05,45.4,139,782154
Seq_294_LinJ.25,LinJ.22,80.0,65,4,68,311756,311695,8.04e-05,45.4,139,782154
Seq_294_LinJ.25,LinJ.22,80.0,65,4,68,319200,319139,8.04e-05,45.4,139,782154
Seq_294_LinJ.25,LinJ.22,81.356,59,4,62,398656,398711,8.04e-05,45.4,139,782154
Seq_294_LinJ.25,LinJ.06,78.571,70,33,101,404352,404421,8.04e-05,45.4,139,525234
Seq_294_LinJ.25,LinJ.35,78.049,82,28,103,1768664,1768743,8.04e-05,45.4,139,2019672
Seq_294_LinJ.25,LinJ.35,78.049,82,28,103,1736663,1736584,8.04e-05,45.4,139,2019672
Seq_294_LinJ.25,LinJ.34,80.328,61,4,63,1449676,1449736,8.04e-05,45.4,139,1852095
Seq_294_LinJ.25,LinJ.29,87.805,41,28,68,1072083,1072046,8.04e-05,45.4,139,1272419
