qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_211_LinJ.18,LinJ.18,100.0,562,1,562,383746,384307,0.0,1038.0,562,720431
Seq_211_LinJ.18,LinJ.20,82.278,79,137,214,441631,441709,7.89e-11,67.6,562,731244
Seq_211_LinJ.18,LinJ.11,83.562,73,143,213,555862,555790,7.89e-11,67.6,562,568611
Seq_211_LinJ.18,LinJ.20,82.278,79,137,214,449886,449964,7.89e-11,67.6,562,731244
Seq_211_LinJ.18,LinJ.20,83.562,73,143,214,433102,433030,7.89e-11,67.6,562,731244
Seq_211_LinJ.18,LinJ.11,83.562,73,143,213,528105,528177,7.89e-11,67.6,562,568611
Seq_211_LinJ.18,LinJ.35,83.117,77,137,213,270388,270460,7.89e-11,67.6,562,2019672
Seq_211_LinJ.18,LinJ.24,81.818,77,137,213,705468,705394,1.02e-09,63.9,562,863815
Seq_211_LinJ.18,LinJ.24,81.818,77,137,213,730167,730093,1.02e-09,63.9,562,863815
Seq_211_LinJ.18,LinJ.24,81.818,77,137,213,747465,747391,1.02e-09,63.9,562,863815
Seq_211_LinJ.18,LinJ.31,82.353,68,145,212,1085062,1084995,1.32e-08,60.2,562,1529246
Seq_211_LinJ.18,LinJ.31,82.353,68,145,212,1075802,1075735,1.32e-08,60.2,562,1529246
Seq_211_LinJ.18,LinJ.24,85.714,56,159,213,643381,643326,4.75e-08,58.4,562,863815
Seq_211_LinJ.18,LinJ.05,78.351,97,144,240,227763,227854,4.75e-08,58.4,562,467714
Seq_211_LinJ.18,LinJ.31,82.192,73,144,213,449696,449626,4.75e-08,58.4,562,1529246
Seq_211_LinJ.18,LinJ.35,80.822,73,140,212,1918337,1918409,4.75e-08,58.4,562,2019672
Seq_211_LinJ.18,LinJ.36,80.0,80,134,212,1645365,1645444,4.75e-08,58.4,562,2743073
Seq_211_LinJ.18,LinJ.36,80.0,80,134,212,1614203,1614282,4.75e-08,58.4,562,2743073
Seq_211_LinJ.18,LinJ.29,86.538,52,162,213,283615,283666,4.75e-08,58.4,562,1272419
Seq_211_LinJ.18,LinJ.31,82.192,73,144,213,431135,431065,4.75e-08,58.4,562,1529246
Seq_211_LinJ.18,LinJ.35,80.822,73,140,212,1907358,1907430,4.75e-08,58.4,562,2019672
Seq_211_LinJ.18,LinJ.35,80.822,73,140,212,1892303,1892375,4.75e-08,58.4,562,2019672
Seq_211_LinJ.18,LinJ.35,80.822,73,140,212,1844950,1845022,4.75e-08,58.4,562,2019672
Seq_211_LinJ.18,LinJ.35,80.822,73,140,212,1914411,1914483,4.75e-08,58.4,562,2019672
Seq_211_LinJ.18,LinJ.29,86.538,52,162,213,267690,267639,4.75e-08,58.4,562,1272419
Seq_211_LinJ.18,LinJ.24,85.714,56,159,213,662984,662929,4.75e-08,58.4,562,863815
Seq_211_LinJ.18,LinJ.24,80.519,77,137,213,716014,715940,4.75e-08,58.4,562,863815
Seq_211_LinJ.18,LinJ.34,80.247,81,137,213,1225708,1225787,1.71e-07,56.5,562,1852095
Seq_211_LinJ.18,LinJ.34,80.247,81,137,213,1212665,1212744,1.71e-07,56.5,562,1852095
Seq_211_LinJ.18,LinJ.34,80.247,81,137,213,1220157,1220236,1.71e-07,56.5,562,1852095
Seq_211_LinJ.18,LinJ.34,80.247,81,137,213,1174106,1174027,1.71e-07,56.5,562,1852095
Seq_211_LinJ.18,LinJ.23,80.822,73,143,215,549094,549024,1.71e-07,56.5,562,786683
Seq_211_LinJ.18,LinJ.23,80.822,73,143,215,545578,545508,1.71e-07,56.5,562,786683
Seq_211_LinJ.18,LinJ.23,79.747,79,137,215,574794,574870,1.71e-07,56.5,562,786683
Seq_211_LinJ.18,LinJ.30,77.778,90,122,211,3992,3903,1.71e-07,56.5,562,1353302
Seq_211_LinJ.18,LinJ.23,80.822,73,143,215,503189,503119,1.71e-07,56.5,562,786683
Seq_211_LinJ.18,LinJ.16,87.5,48,162,209,200194,200241,1.71e-07,56.5,562,688184
Seq_211_LinJ.18,LinJ.16,87.5,48,162,209,185608,185561,1.71e-07,56.5,562,688184
Seq_211_LinJ.18,LinJ.16,87.5,48,162,209,166984,166937,1.71e-07,56.5,562,688184
Seq_211_LinJ.18,LinJ.23,80.822,73,143,215,560988,560918,1.71e-07,56.5,562,786683
Seq_211_LinJ.18,LinJ.23,79.747,79,137,215,571074,571150,1.71e-07,56.5,562,786683
Seq_211_LinJ.18,LinJ.36,79.545,88,134,214,827447,827533,1.71e-07,56.5,562,2743073
Seq_211_LinJ.18,LinJ.16,87.5,48,162,209,141446,141399,1.71e-07,56.5,562,688184
Seq_211_LinJ.18,LinJ.16,87.5,48,162,209,147361,147314,1.71e-07,56.5,562,688184
Seq_211_LinJ.18,LinJ.20,75.61,123,3,124,512522,512637,6.14e-07,54.7,562,731244
Seq_211_LinJ.18,LinJ.28,76.768,99,116,213,29634,29732,6.14e-07,54.7,562,1205031
Seq_211_LinJ.18,LinJ.20,75.61,123,3,124,520282,520397,6.14e-07,54.7,562,731244
Seq_211_LinJ.18,LinJ.20,75.61,123,3,124,575457,575572,6.14e-07,54.7,562,731244
Seq_211_LinJ.18,LinJ.34,80.556,72,137,205,1235855,1235925,2.21e-06,52.8,562,1852095
Seq_211_LinJ.18,LinJ.31,77.66,94,121,213,1143554,1143465,2.21e-06,52.8,562,1529246
Seq_211_LinJ.18,LinJ.31,85.714,49,161,209,869227,869179,2.21e-06,52.8,562,1529246
Seq_211_LinJ.18,LinJ.31,85.714,49,161,209,850722,850674,2.21e-06,52.8,562,1529246
Seq_211_LinJ.18,LinJ.07,83.929,56,161,214,557082,557137,2.21e-06,52.8,562,592866
Seq_211_LinJ.18,LinJ.07,83.929,56,161,214,574536,574591,2.21e-06,52.8,562,592866
Seq_211_LinJ.18,LinJ.07,83.929,56,161,214,569856,569911,2.21e-06,52.8,562,592866
Seq_211_LinJ.18,LinJ.18,75.2,125,1,124,530571,530689,2.21e-06,52.8,562,720431
Seq_211_LinJ.18,LinJ.31,77.66,94,121,213,1159963,1159874,2.21e-06,52.8,562,1529246
Seq_211_LinJ.18,LinJ.07,83.929,56,161,214,566360,566415,2.21e-06,52.8,562,592866
Seq_211_LinJ.18,LinJ.16,86.957,46,164,209,152790,152745,2.21e-06,52.8,562,688184
Seq_211_LinJ.18,LinJ.36,80.282,71,143,213,913747,913815,2.21e-06,52.8,562,2743073
Seq_211_LinJ.18,LinJ.36,80.282,71,143,213,935508,935576,2.21e-06,52.8,562,2743073
Seq_211_LinJ.18,LinJ.18,91.667,36,88,123,553409,553444,7.95e-06,51.0,562,720431
Seq_211_LinJ.18,LinJ.18,91.667,36,88,123,555188,555223,7.95e-06,51.0,562,720431
Seq_211_LinJ.18,LinJ.18,91.667,36,88,123,546050,546085,7.95e-06,51.0,562,720431
Seq_211_LinJ.18,LinJ.30,78.049,82,135,214,1201601,1201682,7.95e-06,51.0,562,1353302
Seq_211_LinJ.18,LinJ.36,80.0,75,143,215,2019803,2019732,7.95e-06,51.0,562,2743073
Seq_211_LinJ.18,LinJ.10,91.892,37,88,124,72491,72526,7.95e-06,51.0,562,588579
Seq_211_LinJ.18,LinJ.10,91.892,37,88,124,91388,91423,7.95e-06,51.0,562,588579
Seq_211_LinJ.18,LinJ.21,79.221,77,143,216,164007,163931,7.95e-06,51.0,562,764861
Seq_211_LinJ.18,LinJ.17,79.167,72,143,213,430464,430535,2.86e-05,49.1,562,690898
Seq_211_LinJ.18,LinJ.17,79.167,72,143,213,177579,177650,2.86e-05,49.1,562,690898
Seq_211_LinJ.18,LinJ.30,78.205,78,137,214,39338,39263,2.86e-05,49.1,562,1353302
Seq_211_LinJ.18,LinJ.36,78.873,71,143,213,2121129,2121059,2.86e-05,49.1,562,2743073
Seq_211_LinJ.18,LinJ.36,78.873,71,143,213,2171350,2171280,2.86e-05,49.1,562,2743073
Seq_211_LinJ.18,LinJ.28,83.019,53,161,213,505648,505700,2.86e-05,49.1,562,1205031
Seq_211_LinJ.18,LinJ.17,79.167,72,143,213,245815,245744,2.86e-05,49.1,562,690898
Seq_211_LinJ.18,LinJ.17,79.167,72,143,213,185706,185635,2.86e-05,49.1,562,690898
Seq_211_LinJ.18,LinJ.29,78.481,79,137,214,975151,975076,2.86e-05,49.1,562,1272419
Seq_211_LinJ.18,LinJ.29,78.481,79,137,214,948779,948704,2.86e-05,49.1,562,1272419
Seq_211_LinJ.18,LinJ.29,78.481,79,137,214,979898,979823,2.86e-05,49.1,562,1272419
Seq_211_LinJ.18,LinJ.29,78.481,79,137,214,1006940,1006865,2.86e-05,49.1,562,1272419
Seq_211_LinJ.18,LinJ.21,80.303,66,134,197,278343,278408,2.86e-05,49.1,562,764861
Seq_211_LinJ.18,LinJ.27,88.095,42,84,124,580634,580593,2.86e-05,49.1,562,1175412
Seq_211_LinJ.18,LinJ.21,80.952,63,137,197,202730,202668,2.86e-05,49.1,562,764861
Seq_211_LinJ.18,LinJ.21,80.303,66,134,197,228453,228518,2.86e-05,49.1,562,764861
