qseqid,sseqid,pident,length,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_671_LinJ.36,LinJ.36,100.0,101,1,101,319917,320017,8.529999999999999e-48,187.0,101,2743073
Seq_671_LinJ.36,LinJ.36,100.0,99,3,101,315595,315693,1.1e-46,183.0,101,2743073
Seq_671_LinJ.36,LinJ.36,98.462,65,37,101,329921,329857,4.08e-26,115.0,101,2743073
Seq_671_LinJ.36,LinJ.32,79.167,96,3,95,165938,165848,1.94e-09,60.2,101,1544760
Seq_671_LinJ.36,LinJ.32,78.125,96,3,95,182307,182217,9.02e-08,54.7,101,1544760
Seq_671_LinJ.36,LinJ.11,77.228,101,4,101,125095,124997,9.02e-08,54.7,101,568611
Seq_671_LinJ.36,LinJ.24,81.818,66,26,87,683985,683920,3.24e-07,52.8,101,863815
Seq_671_LinJ.36,LinJ.19,83.051,59,4,58,657755,657813,1.17e-06,51.0,101,706124
Seq_671_LinJ.36,LinJ.19,86.957,46,14,58,663313,663358,1.17e-06,51.0,101,706124
Seq_671_LinJ.36,LinJ.19,81.356,59,2,58,624562,624619,5.43e-05,45.4,101,706124
Seq_671_LinJ.36,LinJ.23,78.205,78,28,101,584996,585070,0.000195,43.6,101,786683
Seq_671_LinJ.36,LinJ.23,78.205,78,28,101,574408,574482,0.000195,43.6,101,786683
Seq_671_LinJ.36,LinJ.09,83.019,53,3,53,194998,194949,0.000195,43.6,101,581924
Seq_671_LinJ.36,LinJ.23,78.205,78,28,101,561380,561306,0.000195,43.6,101,786683
Seq_671_LinJ.36,LinJ.25,78.378,74,30,100,560153,560084,0.000702,41.7,101,895083
Seq_671_LinJ.36,LinJ.30,86.842,38,2,39,773227,773191,0.000702,41.7,101,1353302
Seq_671_LinJ.36,LinJ.19,90.625,32,28,58,647387,647418,0.000702,41.7,101,706124
Seq_671_LinJ.36,LinJ.29,85.714,42,64,101,451876,451917,0.000702,41.7,101,1272419
Seq_671_LinJ.36,LinJ.21,79.661,59,30,85,728009,728067,0.003,39.9,101,764861
Seq_671_LinJ.36,LinJ.21,82.692,52,54,101,308892,308939,0.003,39.9,101,764861
Seq_671_LinJ.36,LinJ.21,79.661,59,30,85,715394,715336,0.003,39.9,101,764861
Seq_671_LinJ.36,LinJ.21,82.692,52,54,101,277962,278009,0.003,39.9,101,764861
Seq_671_LinJ.36,LinJ.21,82.692,52,54,101,374509,374556,0.003,39.9,101,764861
Seq_671_LinJ.36,LinJ.23,77.632,76,30,101,580571,580499,0.003,39.9,101,786683
Seq_671_LinJ.36,LinJ.33,75.51,98,4,96,680489,680582,0.003,39.9,101,1532318
Seq_671_LinJ.36,LinJ.21,82.692,52,54,101,267384,267431,0.003,39.9,101,764861
Seq_671_LinJ.36,LinJ.34,95.652,23,28,50,617622,617600,0.009,38.1,101,1852095
Seq_671_LinJ.36,LinJ.28,78.261,69,21,85,895624,895689,0.009,38.1,101,1205031
Seq_671_LinJ.36,LinJ.27,81.633,49,31,78,299792,299838,0.009,38.1,101,1175412
Seq_671_LinJ.36,LinJ.19,82.0,50,4,51,78462,78507,0.009,38.1,101,706124
Seq_671_LinJ.36,LinJ.25,90.323,31,73,100,604717,604687,0.009,38.1,101,895083
Seq_671_LinJ.36,LinJ.24,80.769,52,3,53,498418,498467,0.009,38.1,101,863815
Seq_671_LinJ.36,LinJ.29,89.655,29,25,53,84414,84386,0.009,38.1,101,1272419
Seq_671_LinJ.36,LinJ.34,95.652,23,28,50,563434,563412,0.009,38.1,101,1852095
Seq_671_LinJ.36,LinJ.28,78.261,69,21,85,788108,788043,0.009,38.1,101,1205031
Seq_671_LinJ.36,LinJ.30,80.392,51,4,52,729417,729466,0.033,36.2,101,1353302
Seq_671_LinJ.36,LinJ.24,84.211,38,25,60,464247,464210,0.033,36.2,101,863815
Seq_671_LinJ.36,LinJ.24,84.211,38,25,60,461973,462010,0.033,36.2,101,863815
Seq_671_LinJ.36,LinJ.29,89.286,28,26,53,102241,102214,0.033,36.2,101,1272419
Seq_671_LinJ.36,LinJ.36,78.947,57,29,83,1022764,1022819,0.033,36.2,101,2743073
